,0
0,55
1,93
2,106
3,123
4,135
5,170
6,179
7,191
8,209
9,214
10,222
11,232
12,261
13,266
14,342
15,345
16,351
17,356
18,364
19,365
20,393
21,414
22,420
23,423
24,426
25,429
26,439
27,450
28,451
29,455
30,459
31,482
32,486
33,495
34,505
35,510
36,525
37,532
38,535
39,539
40,544
41,558
42,560
43,564
44,571
45,574
46,580
47,613
48,618
49,624
50,633
51,645
52,667
53,674
54,682
55,689
56,690
57,692
58,693
59,695
60,700
61,701
62,706
63,714
64,716
65,725
66,730
67,739
68,741
69,743
70,744
71,751
72,756
73,757
74,763
75,768
76,771
77,775
78,778
79,779
80,780
81,783
82,785
83,787
84,791
85,793
86,794
87,797
88,798
89,803
90,811
91,812
92,816
93,821
94,825
95,832
96,838
97,840
98,842
99,845
100,849
101,853
102,854
103,858
104,864
105,869
106,873
107,875
108,879
109,880
110,881
111,882
112,886
113,891
114,892
115,893
116,896
117,901
118,902
119,905
120,906
121,909
122,918
123,919
124,922
125,928
126,929
127,933
128,940
129,945
130,946
131,947
132,949
133,950
134,958
135,964
136,965
137,970
138,976
139,980
140,983
141,984
142,985
143,986
144,990
145,991
146,992
147,996
148,997
149,998
150,999
151,1003
152,1005
153,1006
154,1009
155,1015
156,1016
157,1017
158,1019
159,1020
160,1029
161,1031
162,1033
163,1035
164,1036
165,1042
166,1045
167,1046
168,1047
169,1049
170,1051
171,1052
172,1053
173,1054
174,1056
175,1059
176,1063
177,1064
178,1065
179,1067
180,1068
181,1069
182,1070
183,1071
184,1072
185,1075
186,1076
187,1077
188,1078
189,1082
190,1083
191,1088
192,1092
193,1095
194,1098
195,1099
196,1102
197,1104
198,1105
199,1107
200,1108
201,1111
202,1112
203,1113
204,1114
205,1122
206,1123
207,1124
208,1126
209,1130
210,1131
211,1133
212,1134
213,1135
214,1136
215,1139
216,1140
217,1141
218,1142
219,1143
220,1145
221,1149
222,1151
223,1152
224,1153
225,1154
226,1156
227,1157
228,1158
229,1160
230,1161
231,1162
232,1163
233,1164
234,1165
235,1166
236,1167
237,1168
238,1171
239,1172
240,1173
241,1175
242,1176
243,1177
244,1178
245,1180
246,1181
247,1182
248,1185
249,1186
250,1187
251,1188
252,1190
253,1191
254,1192
255,1194
256,1196
257,1197
258,1198
259,1199
260,1201
261,1202
262,1203
263,1207
264,1209
265,1210
266,1211
267,1212
268,1215
269,1217
270,1218
271,1219
272,1220
273,1221
274,1222
275,1224
276,1225
277,1226
278,1229
279,1230
280,1231
281,1232
282,1234
283,1235
284,1236
285,1237
286,1238
287,1239
288,1240
289,1241
290,1242
291,1243
292,1244
293,1245
294,1246
295,1249
296,1250
297,1252
298,1253
299,1254
300,1255
301,1256
302,1257
303,1258
304,1259
305,1261
306,1263
307,1264
308,1265
309,1267
310,1268
311,1269
312,1270
313,1271
314,1272
315,1274
316,1275
317,1276
318,1278
319,1279
320,1280
321,1281
322,1282
323,1283
324,1285
325,1286
326,1287
327,1288
328,1289
329,1290
330,1292
331,1293
332,1294
333,1295
334,1296
335,1298
336,1299
337,1300
338,1301
339,1302
340,1303
341,1304
342,1305
343,1306
344,1307
345,1309
346,1310
347,1311
348,1312
349,1313
350,1314
351,1315
352,1316
353,1317
354,1318
355,1319
356,1320
357,1321
358,1322
359,1323
360,1324
361,1325
362,1326
363,1327
364,1328
365,1329
366,1330
367,1331
368,1332
369,1333
370,1334
371,1336
372,1337
373,1338
374,1339
375,1340
376,1341
377,1342
378,1343
379,1344
