,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0075853057,0.009622702,0.23458181,0
3,0.017036006,0.02219382,0.40425506,0
4,0.027272392,0.03590306,0.51936996,0
5,0.0375406,0.049727645,0.57870156,0
6,0.047411263,0.06315763,0.61154956,0
7,0.05667647,0.07595381,0.62336206,0
8,0.06526498,0.088033244,0.62103754,0
9,0.07317656,0.09937153,0.6118822,0
10,0.0804022,0.11019151,0.6004513,0
11,0.08773613,0.12184514,0.48482627,0
12,0.09651238,0.132059,0.018736571,0
13,0.09739801,0.13750751,-0.17276123,0
14,0.09745293,0.14260353,-0.2932141,0
15,0.09951756,0.14865015,-0.3037732,0
16,0.10113016,0.15634146,-0.2843335,0
17,0.10201997,0.16579461,-0.21258667,0
18,0.10171395,0.1761533,0.012602538,0
19,0.10055944,0.18635622,0.2510662,0
20,0.09798641,0.1959986,0.63205683,0
21,0.093552895,0.20418265,1.1274006,0
22,0.08780648,0.21088761,1.6855048,0
23,0.08086815,0.21558261,2.28096,0
24,0.07274646,0.21838522,2.8554204,0
25,0.06361258,0.21896812,3.4227064,0
26,0.049838256,0.2219894,3.7666316,0
27,0.03846635,0.22023807,4.2847924,0
28,0.022452254,0.22092001,4.5584545,0
29,0.010410899,0.2156545,4.994361,0
30,-0.00163031,0.21589476,4.381535,0
31,-0.009951539,0.21621805,2.9593797,0
32,-0.008226182,0.21555102,2.4803133,0
33,-0.00749889,0.21663998,1.9775386,0
34,-0.00679972,0.22041258,1.5319188,0
35,-0.005615942,0.22593538,1.1355412,0
36,-0.0028560162,0.23410396,1.1155795,0
37,-3.4704804e-05,0.24220252,1.151165,0
38,0.0014174767,0.24821328,1.184794,0
39,0.0023334362,0.2525823,1.1792372,0
40,0.0028167814,0.2556469,1.1442096,0
41,0.0030376688,0.25788713,1.1556917,0
42,0.003300324,0.2593492,1.1316187,0
43,0.0044580884,0.26126677,1.1008408,0
44,0.0058380924,0.26263666,1.0697058,0
45,0.007216692,0.26391345,1.1074055,0
46,0.0078076944,0.26497856,1.2402709,0
47,0.007519979,0.26602644,1.4994632,0
48,0.0074658096,0.2673819,1.8150004,0
49,0.007125452,0.26814213,2.1125674,0
50,0.0065172724,0.26888958,2.4896767,0
51,0.0059015974,0.26979265,2.9046779,0
52,0.005167149,0.27096432,3.3600864,0
53,0.003530912,0.27260226,3.9504046,0
54,0.0007537231,0.27489507,4.5987773,0
55,-0.0026312992,0.27791518,5.2023196,0
56,-0.007262647,0.28127354,5.8264394,0
57,-0.011958804,0.28418708,6.460242,0
58,-0.016792241,0.28497633,7.4368362,0
59,-0.02207582,0.28756893,8.296873,0
60,-0.026804924,0.28792122,9.371395,0
61,-0.031215256,0.2894021,10.169835,0
62,-0.03590011,0.29263732,10.591922,0
63,-0.0394796,0.29274774,11.45817,0
64,-0.041312598,0.29200357,12.350998,0
65,-0.04471784,0.28971452,12.826259,0
66,-0.04683368,0.28563595,13.066935,0
