,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,[],"[(-9.215533, -8.155287)]","[(-9.661424, -7.1570306)]","[(-9.400606, -6.3851695)]","[(-9.212153, -5.6032825)]","[(-9.142512, -4.26817)]","[(-9.379317, -3.799309)]","[(-9.682024, -2.186697)]","[(-9.354774, -1.4412078)]","[(-9.585549, -0.84454876)]","[(-9.054042, 0.40432617)]","[(-9.147342, 1.9833444)]","[(-9.595392, 2.706116)]","[(-9.746575, 3.349212)]","[(-9.558395, 4.4509544)]","[(-9.384118, 5.3819604)]","[(-9.86975, 6.0060253)]",[],[],[]
1,"[(-8.953928, -9.12579)]","[(-8.78289, -8.712405)]","[(-8.2367, -7.207999)]","[(-8.556221, -6.9034967)]","[(-8.289394, -5.160846)]","[(-8.868854, -4.905599)]","[(-8.4410715, -3.0559788)]","[(-8.2058735, -2.2207606)]","[(-8.701622, -1.6206812)]","[(-8.228525, -0.63913506)]","[(-8.289223, 0.06676285)]","[(-8.507473, 1.9651273)]","[(-8.830323, 2.81592)]","[(-8.128742, 3.5006385)]","[(-8.085784, 4.0218883)]","[(-8.682305, 5.811102)]","[(-8.142396, 6.356838)]","[(-8.077145, 7.2465215)]",[],[]
2,[],"[(-7.1341777, -8.094079)]","[(-7.252566, -7.968796)]","[(-7.3312116, -6.7908125)]","[(-7.4912944, -5.7356024)]","[(-7.3127127, -4.078188)]","[(-7.269302, -3.1837716)]","[(-7.398487, -2.4523327)]","[(-7.125447, -1.1042998)]","[(-7.2874002, -0.9190754)]","[(-7.103889, 0.5562561)]","[(-7.004886, 1.1465876)]","[(-7.2620106, 2.9583972)]","[(-7.104733, 3.8554523)]","[(-7.2414503, 4.689775)]","[(-7.883939, 5.3949947)]","[(-7.519432, 6.7078385)]","[(-7.251632, 7.5725694)]","[(-7.2481327, 8.20545)]",[]
3,[],"[(-6.3584933, -8.311645)]","[(-6.0373583, -7.3873696)]","[(-6.6268883, -6.620875)]","[(-6.8896637, -5.908721)]","[(-6.9215536, -4.9849873)]","[(-6.273749, -3.2956395)]","[(-6.6688023, -2.0642686)]","[(-6.4819794, -1.8730048)]","[(-6.3510404, -0.65979975)]","[(-6.6851997, 0.8992686)]","[(-6.18876, 1.7474935)]","[(-6.3764024, 2.5230732)]","[(-6.4264746, 3.5041268)]","[(-6.7229824, 4.1734896)]","[(-6.060654, 5.964601)]","[(-6.8029337, 6.482484)]","[(-6.40722, 7.941801)]","[(-6.0810733, 8.43269)]",[]
4,"[(-5.73472, -9.515546)]","[(-5.2227116, -8.642926)]","[(-5.33797, -7.3903165)]","[(-5.071244, -6.0171294)]","[(-5.231586, -5.05928)]","[(-5.6693296, -4.692561)]","[(-5.3041, -3.3803132)]","[(-5.181857, -2.4614859)]","[(-5.034378, -1.3810983)]","[(-5.62943, -0.2882771)]","[(-5.004928, 0.93195796)]","[(-5.8859143, 1.5411291)]","[(-5.892127, 2.762663)]","[(-5.6551294, 3.735192)]","[(-5.5438843, 4.0372076)]","[(-5.0836153, 5.337005)]","[(-5.615432, 6.2299542)]","[(-5.183593, 7.8123813)]","[(-5.3110485, 8.232993)]","[(-5.053917, 9.633713)]"
5,"[(-4.8282366, -9.025588)]","[(-4.636646, -8.462716)]","[(-4.263647, -7.113834)]","[(-4.614064, -6.7635655)]","[(-4.498762, -5.1277113)]","[(-4.944918, -4.431045)]","[(-4.1113057, -3.3870335)]","[(-4.2852993, -2.4752967)]","[(-4.6772876, -1.473004)]","[(-4.9238267, -0.5517206)]","[(-4.3507214, 0.0694013)]","[(-4.7515235, 1.3940088)]","[(-4.296453, 2.2036927)]","[(-4.086454, 3.1720502)]","[(-4.4183207, 4.9344063)]","[(-4.2050533, 5.393659)]","[(-4.656268, 6.9520764)]","[(-4.7620244, 7.7685213)]","[(-4.496905, 8.502809)]","[(-4.935886, 9.833101)]"
6,"[(-3.6657119, -9.332355)]","[(-3.9040523, -8.960733)]","[(-3.4203405, -7.59986)]","[(-3.1828108, -6.5664673)]","[(-3.810101, -5.169149)]","[(-3.8887012, -4.580202)]","[(-3.9219944, -3.3256223)]","[(-3.6920052, -2.9750397)]","[(-3.7041333, -1.8759012)]","[(-3.9904459, -0.89760303)]","[(-3.0087233, 0.6846583)]","[(-3.5670362, 1.7521586)]","[(-3.9034886, 2.7589195)]","[(-3.4641461, 3.476573)]",[],"[(-3.1467252, 5.0161204)]","[(-3.3060272, 6.720262)]","[(-3.1019537, 7.2499337)]","[(-3.2437835, 8.5007715)]","[(-3.54873, 9.170682)]"
7,"[(-2.7921603, -9.037013)]","[(-2.4096863, -8.545653)]","[(-2.914748, -7.656526)]","[(-2.824446, -6.990927)]","[(-2.2831223, -5.411179)]","[(-2.1255095, -4.1993093)]","[(-2.3796375, -3.6812072)]","[(-2.118212, -2.4530578)]","[(-2.2942457, -1.0682658)]","[(-2.6117332, -0.3722986)]","[(-2.531218, 0.03567832)]","[(-2.1054296, 1.2161452)]","[(-2.2420945, 2.0897858)]","[(-2.5185747, 3.679655)]","[(-2.5050092, 4.593762)]","[(-2.9990795, 5.88758)]","[(-2.8842747, 6.8645806)]","[(-2.9472225, 7.797827)]","[(-2.5223956, 8.288701)]","[(-2.6123505, 9.171699)]"
8,"[(-1.7055876, -9.828588)]","[(-1.2814152, -8.926584)]","[(-1.8520235, -7.1982865)]","[(-1.946911, -6.094317)]","[(-1.9501818, -5.9423065)]","[(-1.3526438, -4.4197626)]","[(-1.5426385, -3.751754)]","[(-1.8072578, -2.9949517)]","[(-1.0622777, -1.4079405)]","[(-1.8074142, -0.22030097)]","[(-1.5839083, 0.6857407)]","[(-1.1095173, 1.2002549)]","[(-1.4257408, 2.4007087)]","[(-1.7758853, 3.7540271)]","[(-1.3305231, 4.095984)]","[(-1.3517201, 5.215131)]","[(-1.3143286, 6.663432)]","[(-1.9933372, 7.203278)]","[(-1.6739022, 8.755652)]","[(-1.5573467, 9.319074)]"
9,"[(-0.09427833, -9.0536785)]","[(-0.7180037, -8.333583)]","[(-0.6348931, -7.5687695)]","[(-0.9753928, -6.838344)]","[(-0.267614, -5.252113)]","[(-0.13379379, -4.0626006)]","[(-0.62251896, -3.4496164)]","[(-0.55648804, -2.2139578)]","[(-0.12579036, -1.5680188)]","[(-0.08129774, -0.120717965)]","[(-0.98218817, 0.9572056)]","[(-0.60917336, 1.8849382)]","[(-0.85773164, 2.5055943)]","[(-0.99564093, 3.0567443)]","[(-0.8318819, 4.2036767)]","[(-0.26338196, 5.7844)]","[(-0.31880698, 6.329789)]","[(-0.50781035, 7.605962)]","[(-0.7933445, 8.597248)]","[(-0.4063531, 9.404205)]"
