,x,z,y_rot,ind
0,0.0,0.0,0.0,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
1,0.0034777315,0.0024882923,0.560634,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
2,0.008810877,0.0057351263,1.0602447,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
3,0.014252507,0.008972548,1.5467727,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
4,0.019186199,0.011946024,2.008927,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
5,0.0234522,0.014581257,2.4339674,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
6,0.027004771,0.016788872,2.8139215,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
7,0.029814415,0.018565027,3.1461926,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
8,0.031880327,0.019872088,3.4346137,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
9,0.033254944,0.020764655,3.6818616,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
10,0.024742255,0.020806536,3.7935357,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
11,0.006919779,0.02009441,3.73035,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
12,0.0056029,0.021542817,4.0779467,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
13,0.0041182823,0.022051621,4.114416,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
14,0.0012989268,0.023003142,3.90147,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
15,-0.0036674403,0.024302468,3.710402,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
16,-0.009814464,0.026862621,3.445152,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
17,-0.020042565,0.03045044,4.0285373,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
18,-0.042783428,0.032897815,3.824281,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
19,-0.06254232,0.037454925,3.7182167,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
20,-0.0758387,0.042474493,3.8242772,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
21,-0.09162263,0.052251004,3.8840833,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
22,-0.1132646,0.06316879,3.929393,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
23,-0.14474155,0.07207943,3.8275578,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
24,-0.17357807,0.07966158,3.5893464,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
25,-0.21115772,0.0853662,3.285915,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
26,-0.24894239,0.0870047,2.862172,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
27,-0.2765471,0.0843245,2.322963,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
28,-0.28789935,0.075382136,1.7255611,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
29,-0.29152033,0.06634349,0.9964758,"[-0.28695833208723864, 0.17693823337374637, 0.8471666550646062, 0.5332066448008155, 0.14193140546763638, -0.5990546427851748, 0.2548092752333162, 0.8653076047386392, 0.3097626359864907, 0.3934202547965564, -0.8296000433445476, 0.6574350151959321, 0.8238762472099834, 0.38240592709536125, 0.29485277803484666, 0.516453588798528, 0.6231873844818272, 0.720923322224577, 0.0847313779248764, 0.6617070940089629, 0.052969036449657336, -0.4959202122629143, -0.2107211392678494, -0.4386144178636122, -0.9676167966036424, 0.8799053986673777, 0.1489872777385246]"
