Format Version,1.23,Take Name,1_linje1_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.21.47.824 P.M.,Capture Start Frame,11497655,Total Frames in Take,1752,Total Exported Frames,1752,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.141708,-2.561546,2.764274,23.742228,12.182159,-32.570362
1,0.010000,0.169516,-2.568886,2.784981,23.743595,12.182519,-32.567799
2,0.020000,0.168839,-2.581730,2.793465,23.741106,12.182431,-32.571247
3,0.030000,0.124753,-2.554418,2.775278,23.742012,12.179661,-32.571030
4,0.040000,0.152965,-2.547087,2.734748,23.746908,12.184554,-32.567944
5,0.050000,0.169627,-2.570247,2.774758,23.744011,12.181988,-32.567650
6,0.060000,0.196129,-2.585526,2.783214,23.743784,12.180826,-32.569069
7,0.070000,0.166036,-2.559197,2.780023,23.745338,12.183705,-32.567593
8,0.080000,0.121435,-2.550315,2.730199,23.746147,12.182905,-32.568047
9,0.090000,0.079259,-2.569889,2.811786,23.742727,12.174961,-32.571541
10,0.100000,0.155660,-2.560099,2.772135,23.743866,12.182884,-32.568951
11,0.110000,0.127681,-2.543972,2.744256,23.744659,12.181544,-32.569771
12,0.120000,0.239430,-2.588907,2.755101,23.752737,12.188371,-32.565521
13,0.130000,0.155255,-2.549737,2.777511,23.744371,12.182500,-32.568275
14,0.140000,0.168239,-2.580541,2.839157,23.737202,12.178946,-32.567402
15,0.150000,0.118622,-2.571986,2.777907,23.746555,12.181548,-32.567715
16,0.160000,0.145954,-2.563237,2.734496,23.748007,12.185070,-32.567768
17,0.170000,0.060964,-2.549002,2.643959,23.754911,12.174212,-32.568146
18,0.180000,0.151834,-2.581499,2.814662,23.738232,12.180309,-32.568520
19,0.190000,0.081908,-2.539654,2.626400,23.750595,12.171824,-32.570759
20,0.200000,0.148233,-2.551821,2.802818,23.741861,12.180352,-32.567146
21,0.210000,0.239272,-2.610568,2.751503,23.750603,12.187682,-32.567753
22,0.220000,0.151093,-2.559047,2.752520,23.747751,12.183137,-32.567795
23,0.230000,0.174774,-2.574271,2.813264,23.736731,12.177690,-32.570896
24,0.240000,0.149485,-2.568026,2.761698,23.741716,12.179620,-32.570000
25,0.250000,0.250431,-2.609669,2.784744,23.748734,12.188202,-32.568005
26,0.260000,0.096289,-2.533133,2.652224,23.751425,12.173796,-32.570065
