,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,-0.9060393511785858,0.4030726718616535,-0.4191199431794175,-0.4700842353668604,-0.5474997283217378,0.47395551781732825,0.10165115252937085,0.6738446952198016,0.7916799071380842,0.673712906563467,-0.4880103790919492,0.5006754194838818,-0.04261901259163836,-0.7996866794596387,-0.897320907913586,0.1564031703093134,0.9384839244829255,-0.6713238034492235,-0.8603282241816381,0.6037122447244174,-0.18957481920449748,0.9863932817910361,0.30639164519818163,0.26381842731533256,-0.29201579973926206,0.2523363737613282,0.1638596253203446
1,0.3405591157333938,-0.3865179107987695,0.6847086979584103,-0.9085424347670847,0.6009056233086258,-0.6394102214858939,-0.12310366542938289,0.5851873267535679,0.8402669208105538,-0.8128700605015748,-0.5253119548019007,0.6680330875018095,0.531489629719329,0.4947380668091803,-0.2817617627266955,-0.6777323721836963,-0.2501141674809244,0.29000075472218523,0.8713425119728804,0.01048231966314872,0.9176278316274076,0.5900431154706745,-0.23352307692734375,-0.6290957229965859,0.4412766473001657,-0.7273879204335909,-0.43441489609766637
2,-0.19395133797580533,0.9870940135026118,-0.40094635873122075,-0.15533290821801948,0.8863856500197882,-0.37199162458842716,0.9459505282772411,0.5837122962720014,-0.2525074206747384,0.1579953387508588,0.8381554750616385,0.4019549029609819,0.8810876430368391,-0.699540218210259,0.26527486985249604,0.007980584058098206,-0.13550413472830836,-0.2134984720740294,-0.9040056078913798,0.2667503560592299,-0.29826547416816074,0.23969320337590982,0.22039663256540298,-0.5060506397893654,0.5380872427423227,-0.7549415569509468,0.04741539173491538
3,-0.858302682815437,0.07831776881189789,0.884328133120613,0.9431163591437717,-0.29665734241234887,0.34536303610082153,0.8524137631600084,-0.8055578796184364,-0.24293892802090933,0.6759266064840341,-0.5813664828454139,-0.02270798989094347,0.969235642435538,-0.6915300398324271,-0.48038497224709964,-0.8324484189416577,0.19697561556908005,-0.29407692670622,0.4108732981640879,-0.31237859655159195,-0.46034274241748174,0.6359086286988191,0.5984097449784471,-0.9773616963455458,0.4331380076100668,-0.33473679500113684,-0.6159760520190827
4,-0.19395133797580533,0.9870940135026118,-0.5061055237561694,-0.15533290821801948,0.8863856500197882,-0.3433690445529922,0.8736614893564618,0.4874825148305213,-0.2525074206747384,0.14833976767412427,0.8381554750616385,0.4019549029609819,0.8810876430368391,-0.699540218210259,0.26527486985249604,0.0768860295269671,-0.13550413472830836,-0.2134984720740294,-0.9040056078913798,0.2667503560592299,-0.29826547416816074,-0.003755670815799972,0.22039663256540298,-0.5060506397893654,0.5380872427423227,-0.7549415569509468,0.09071162503237451
5,-0.7771578842973523,0.8225723214683176,0.6377985864365185,0.6741330512774653,-0.11551564914229395,-0.9250396444103137,0.24447914790115055,-0.20275662139683814,-0.31571195965829335,-0.8289486431770443,-0.998663387888981,0.11698205139506945,0.7893735056886859,0.9525491333165461,0.2630245504033837,0.319117951125796,-0.6580017013741641,0.5765508806928208,-0.7097934542746143,-0.18775060783077802,0.8143554563873903,-0.02400676775575561,0.6913886686787256,0.6902555199207594,0.3426780559301117,-0.5624125544007144,0.6707509827538238
6,-0.7256286449957676,0.01645666245718891,0.971938178864203,0.5716054545856775,0.3928472273839114,0.31387628988803695,-0.10316251764800977,-0.6140565353540948,0.011442489500108177,-0.6415476987897313,0.8103770864684179,-0.6076107996672906,-0.8345364664508566,-0.09008407983658295,0.8780244963189223,-0.2919310726632811,-0.0278129084481471,0.6300305372835076,0.3405284545794609,-0.26457528710842326,-0.4327811892994713,0.8000231724353757,0.5774717632002531,0.7649558762765769,0.025789229513920153,-0.766294338676573,-0.4758779318088511
7,-0.5496229534034889,-0.036331144587831155,0.47242819211873255,-0.13158771807912384,0.3647573243867095,-0.28745559290774336,-0.03719038790412221,0.9250988556654853,-0.4806429712776117,0.1152867425537647,0.6222662717430933,-0.5428734717604837,0.3986754119405673,0.9879089890440824,0.4668761722229253,0.7146196846135839,0.3031283936196003,-0.44044072508216314,0.11281065004312829,-0.10537176767830458,0.6606930328389906,-0.3025713609854719,-0.9737315870258558,0.07911775135420362,0.34547496180918813,-0.8751952967232792,0.3841447136623102
8,0.9910241814779814,0.8416088509853477,0.22896972200667354,0.727509629057965,-0.7619153982710309,0.9606902205282475,0.23422956822820984,-0.7397371260177052,0.8468114056042622,-0.8929672579213894,0.20213500844413024,-0.1484783223246593,-0.43996842097406463,-0.2501666076998761,-0.07634775856774678,0.31987952187582347,0.9184720154402912,-0.7414288887914087,-0.48696604106998986,-0.3728309257494431,-0.04830767511535039,0.6288653701026332,0.15436414958146516,-0.18933765231123711,0.5239345110516218,0.033056471287806755,-0.005997906584113144
9,0.4240982579772663,0.5044485115422546,-0.5156729431357716,0.3068144562292554,0.14329392768207194,-0.07980449590833283,0.4322844421631835,-0.35861043666014747,0.5379570991986837,0.8025044569139701,0.139063425438813,0.7445062829174427,-0.26597858027328614,-0.6929960263509445,0.6424731301726223,-0.6190468550744905,-0.7960891083000716,-0.6983971388594783,-0.05470508114648376,0.04869408662521746,-0.921975382982898,0.8372859613745933,0.4886502994422339,0.2500452243046949,0.5470210999947458,0.2808069853643489,0.2467540902803098
