,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.002434695,0.0014079453,-1.0975342,0
3,0.003995873,0.0015919534,-2.1598206,0
4,0.0034207334,0.0007493517,-3.178131,0
5,0.000827736,-0.00044181198,-4.148834,0
6,-0.0032594574,-0.0015083789,-5.061554,0
7,-0.007998258,-0.0022974582,-5.876465,0
8,-0.012914916,-0.0026538782,-6.608917,0
9,-0.01772495,-0.002589888,-7.256073,0
10,-0.022784628,-0.002086985,-7.783264,0
11,-0.028016131,-0.0009112414,-8.1119995,0
12,-0.028631192,4.6487898e-05,-8.493652,0
13,-0.030795317,-0.002760725,-8.625671,0
14,-0.03319271,-0.0064867213,-8.614777,0
15,-0.035053667,-0.012222566,-8.49884,0
16,-0.03237605,-0.023083985,-8.133484,0
17,-0.03126779,-0.033652823,-8.088745,0
18,-0.031972148,-0.04883504,-7.4914246,0
19,-0.031596255,-0.065126225,-6.850189,0
20,-0.031248117,-0.079300605,-6.0829773,0
21,-0.027944867,-0.09314154,-5.3098755,0
22,-0.02084261,-0.106692195,-4.5281677,0
23,-0.008529843,-0.120986536,-3.4708862,0
24,0.0014956351,-0.13238743,-2.338684,0
25,0.019454444,-0.14238906,-1.0341797,0
26,0.034507275,-0.14766645,0.40057373,0
27,0.053991754,-0.15215242,2.118608,0
28,0.07091285,-0.15256654,3.7666044,0
29,0.09210325,-0.15149786,5.479473,0
30,0.111379966,-0.14814226,7.057123,0
31,0.13428473,-0.14659485,8.564088,0
32,0.15368442,-0.14241785,9.819437,0
33,0.17303438,-0.14009658,10.946271,0
34,0.18667667,-0.13549086,11.770022,0
35,0.19757542,-0.13250019,12.268827,0
36,0.20401673,-0.127787,12.4301,0
37,0.20768219,-0.12497492,12.177738,0
38,0.20925474,-0.1214945,11.607786,0
39,0.20788214,-0.11928475,10.778038,0
40,0.20390886,-0.11649008,9.873923,0
41,0.19788687,-0.1138569,9.02549,0
42,0.19149092,-0.11010363,8.280544,0
43,0.1856672,-0.10548431,7.606253,0
44,0.18073899,-0.1003563,7.0344934,0
45,0.17684183,-0.09383947,6.571061,0
46,0.174262,-0.08680699,6.1977487,0
47,0.17276976,-0.07791971,5.920153,0
48,0.17228204,-0.06769747,5.728754,0
49,0.17268789,-0.055711076,5.6038556,0
50,0.17378516,-0.042016156,5.5201993,0
51,0.1756428,-0.026301771,5.470008,0
52,0.17849548,-0.008559205,5.4107566,0
53,0.18251745,0.011094687,5.3203244,0
54,0.18792853,0.03267702,5.1858077,0
55,0.19471328,0.056607965,5.0477347,0
56,0.20268798,0.0834598,4.927829,0
57,0.21168905,0.1138556,4.8258452,0
58,0.2212839,0.14860997,4.718668,0
59,0.23113462,0.18839261,4.578032,0
60,0.24084789,0.23322625,4.3707113,0
61,0.25052065,0.28268364,4.0519886,0
62,0.26540533,0.33236367,3.6240842,0
63,0.28615332,0.38180578,3.0260603,0
64,0.30451038,0.4361062,2.279934,0
