,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.0070147365,0.004855057,0.38467854,0
3,-0.015985485,0.011526698,0.7584849,0
4,-0.025177784,0.018983927,1.0909853,0
5,-0.033814166,0.026776424,1.3965064,0
6,-0.041787922,0.034753475,1.6780444,0
7,-0.049115025,0.042772867,1.9442698,0
8,-0.055819336,0.0507526,2.1988237,0
9,-0.061928462,0.058643598,2.443904,0
10,-0.067297846,0.0663865,2.678455,0
11,-0.07161481,0.07388544,2.9097555,0
12,-0.08032174,0.08273982,2.8690522,0
13,-0.079785414,0.10347874,3.1489375,0
14,-0.077156544,0.12950619,3.436428,0
15,-0.076164834,0.1457874,3.407233,0
16,-0.07431019,0.15444702,3.2664382,0
17,-0.07121211,0.16050704,3.1424654,0
18,-0.06763822,0.16534889,3.0187335,0
19,-0.06376972,0.16925365,2.896195,0
20,-0.05981631,0.17253381,2.7867045,0
21,-0.05585937,0.17523153,2.6878917,0
22,-0.051630124,0.17821963,2.6161938,0
23,-0.047633298,0.18112755,2.562689,0
24,-0.044091813,0.18364519,2.51667,0
25,-0.041013602,0.18592282,2.4865685,0
26,-0.04150173,0.1860925,2.4474876,0
27,-0.042105656,0.18650654,2.4756098,0
28,-0.04309515,0.1862297,2.449807,0
29,-0.043348677,0.18627706,2.4499674,0
30,-0.043034013,0.18679154,2.4989533,0
31,-0.042483926,0.18676391,2.5032456,0
32,-0.041716706,0.18683603,2.4993267,0
33,-0.0408443,0.18691038,2.4971664,0
34,-0.039872542,0.1870171,2.4954286,0
35,-0.03880044,0.18711394,2.494401,0
36,-0.03765058,0.18719076,2.4932957,0
37,-0.03643851,0.18725364,2.4920847,0
38,-0.035147898,0.18727013,2.4924946,0
39,-0.03325534,0.18678561,2.512703,0
40,-0.030999817,0.1861159,2.52968,0
41,-0.028548976,0.18534061,2.5420668,0
42,-0.025945943,0.18442905,2.5624585,0
43,-0.023163673,0.18345499,2.5732665,0
44,-0.020306492,0.18242715,2.5834157,0
45,-0.017407414,0.18138209,2.5918322,0
46,-0.014615772,0.18021224,2.6276128,0
47,-0.011520837,0.17897117,2.6517756,0
48,-0.008466281,0.17771107,2.674569,0
49,-0.00546863,0.1764388,2.6961775,0
50,-0.0024806214,0.17488396,2.7584558,0
51,0.00057534873,0.17338835,2.7985177,0
52,0.003690043,0.17184854,2.8436978,0
53,0.0067530083,0.17026398,2.8935332,0
54,0.0097888755,0.16868679,2.9345021,0
55,0.012313334,0.16714542,3.0070155,0
56,0.013913484,0.16634476,3.0526083,0
57,0.015193835,0.16605663,3.091037,0
58,0.015820453,0.1661371,3.1123974,0
59,0.015638702,0.16648611,3.1019726,0
60,0.014832949,0.1669403,3.08707,0
61,0.013731653,0.16724749,3.0662327,0
62,0.013021341,0.16755837,3.030888,0
63,0.012822456,0.16776945,3.0149982,0
64,0.01279361,0.16791841,3.005526,0
65,0.012884525,0.1680731,3.0100017,0
66,0.012927592,0.16816458,3.0147483,0
