,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.0022848528,0.0042419676,0.46490237,0
3,-0.0056317663,0.009340441,0.89413166,0
4,-0.008963514,0.014122249,1.2934409,0
5,-0.012037147,0.018209709,1.6697264,0
6,-0.014807712,0.021788009,2.002707,0
7,-0.017338041,0.024787636,2.312655,0
8,-0.019585183,0.02705001,2.5984838,0
9,-0.021240966,0.029973414,2.8630729,0
10,-0.022813091,0.032152757,3.0995784,0
11,-0.025018988,0.03250748,3.171713,0
12,-0.031900905,0.037088826,3.4617689,0
13,-0.041096628,0.04059893,3.7340257,0
14,-0.05164385,0.041050307,4.0176044,0
15,-0.063126005,0.03791433,4.4299884,0
16,-0.07363663,0.031012367,4.7838345,0
17,-0.081229016,0.021554846,5.0561132,0
18,-0.084347844,0.011231352,5.3034596,0
19,-0.08629257,-0.000354575,5.54146,0
20,-0.087211624,-0.012415576,5.7805676,0
21,-0.08775342,-0.024411425,6.036661,0
22,-0.0864891,-0.036161486,6.23328,0
23,-0.08373447,-0.04741215,6.5385766,0
24,-0.079405576,-0.05702428,6.8398757,0
25,-0.074653596,-0.0648684,7.1408277,0
26,-0.0688034,-0.07276603,7.369107,0
27,-0.062626,-0.07844138,7.5891447,0
28,-0.056176666,-0.08339839,7.794815,0
29,-0.049828574,-0.08695578,7.9905324,0
30,-0.043246016,-0.08977039,8.215132,0
31,-0.036486596,-0.08993644,8.4075985,0
32,-0.029317746,-0.08790426,8.629657,0
33,-0.022233294,-0.0839743,8.884706,0
34,-0.015585184,-0.07834339,9.091634,0
35,-0.008593055,-0.07080397,9.313795,0
36,-0.0016899016,-0.061110854,9.577714,0
37,0.0067230114,-0.05037379,9.740546,0
38,0.014933367,-0.038651645,9.891164,0
39,0.025193103,-0.025788859,10.053413,0
40,0.034980513,-0.011977807,10.235333,0
41,0.046076946,0.0021836665,10.385426,0
42,0.056709804,0.016343392,10.532746,0
43,0.06858822,0.030109731,10.682368,0
44,0.08129652,0.044834565,10.8665495,0
45,0.0945175,0.06173096,11.032485,0
46,0.107585244,0.081601396,11.186584,0
47,0.118648954,0.10520111,11.351272,0
48,0.12889025,0.13245365,11.477863,0
49,0.13651711,0.1630611,11.55287,0
50,0.14279819,0.19704963,11.639164,0
51,0.14773382,0.23363262,11.691584,0
52,0.15013872,0.272951,11.707844,0
53,0.15008192,0.31429887,11.697863,0
54,0.14874522,0.35630906,11.690158,0
55,0.14542012,0.39863566,11.674365,0
56,0.14144187,0.43942803,11.658993,0
57,0.13584535,0.47922167,11.5905285,0
58,0.1301374,0.51643705,11.553152,0
59,0.1232352,0.55232286,11.468785,0
60,0.11611645,0.5850105,11.434793,0
61,0.10802912,0.61703867,11.319664,0
62,0.10010915,0.645224,11.284035,0
63,0.091335684,0.6704574,11.194254,0
64,0.08215629,0.69233,11.0846815,0
65,0.07259162,0.71109766,10.892915,0
66,0.06373605,0.7256514,10.74021,0
67,0.054095827,0.73682225,10.511777,0
