,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0003233218,0.005614588,0.5014429,0
3,0.0007264173,0.012048135,0.98748326,0
4,0.0015498481,0.017855594,1.4630078,0
5,0.002607253,0.022621201,1.9376537,0
6,0.0037252123,0.02626299,2.421272,0
7,0.0048223897,0.028787551,2.9172714,0
8,0.0058977073,0.03027528,3.41836,0
9,0.0068678614,0.030874103,3.9270182,0
10,0.0077915667,0.03078452,4.4231873,0
11,0.008657373,0.030144162,4.905704,0
12,0.008922024,0.028680531,5.3685293,0
13,0.014997052,0.030065514,6.0469074,0
14,0.019024147,0.033085845,6.059074,0
15,0.021108788,0.034356,6.0595927,0
16,0.02208173,0.034846533,6.059269,0
17,0.022400854,0.034791254,6.0586295,0
18,0.022185963,0.034274373,6.0535464,0
19,0.021799076,0.03338516,6.054144,0
20,0.021109136,0.033065267,6.0551496,0
21,0.020082314,0.033075534,6.0561624,0
22,0.019714387,0.03317212,6.0556073,0
23,0.019601839,0.03323453,6.055174,0
24,0.019522807,0.03321131,6.0567102,0
25,0.019479556,0.03321952,6.057792,0
26,0.019462764,0.033266965,6.0541415,0
27,0.019950997,0.03322494,6.038025,0
28,0.023184445,0.032830793,6.030167,0
29,0.026604636,0.03256139,6.003199,0
30,0.031304687,0.032158498,5.9830313,0
31,0.03541869,0.032219373,5.78175,0
32,0.039959125,0.03309205,5.407452,0
33,0.044261746,0.032013502,5.307418,0
34,0.049980536,0.023319362,4.9522667,0
35,0.053240135,0.011600411,4.9397388,0
36,0.054256216,0.0015753284,4.8715253,0
37,0.055300683,-0.00620264,4.8012824,0
38,0.0572799,-0.011114921,4.728437,0
39,0.060241535,-0.012709897,4.6023965,0
40,0.06422535,-0.0118419565,4.385911,0
41,0.06908528,-0.009324353,4.086094,0
42,0.07505308,-0.0056374073,3.6885064,0
43,0.08135958,-0.001451239,3.1731818,0
44,0.08840336,0.0035882816,2.612961,0
45,0.09480989,0.009354852,1.9583843,0
46,0.100585155,0.01666556,1.236432,0
47,0.10481648,0.025543012,0.41113472,0
48,0.10773441,0.036695458,-0.49606133,0
49,0.11013015,0.045479126,-1.3849163,0
50,0.11209537,0.051138744,-2.273283,0
51,0.11338134,0.054939512,-3.1636639,0
52,0.11354691,0.057621635,-4.060606,0
53,0.11230229,0.056013163,-4.8750286,0
54,0.113180324,0.053183667,-5.697935,0
55,0.11529401,0.049536772,-6.5999737,0
56,0.11839262,0.04466318,-7.597563,0
57,0.12234692,0.038573187,-8.697996,0
58,0.12956716,0.0343925,-9.854124,0
59,0.13408686,0.027021306,-10.98535,0
60,0.1405745,0.021149587,-12.113401,0
61,0.1448523,0.011884615,-13.245878,0
62,0.15098976,0.0043226257,-14.293089,0
63,0.1553898,-0.006747448,-15.320066,0
64,0.16068769,-0.016919602,-16.240019,0
65,0.1650312,-0.02976396,-17.162687,0
66,0.16927585,-0.042056084,-18.008268,0
67,0.17288075,-0.059852153,-18.82916,0
