Format Version,1.23,Take Name,3_linje1_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.26.21.727 P.M.,Capture Start Frame,11525036,Total Frames in Take,1706,Total Exported Frames,1706,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.242985,-1.369179,0.371917,26.254961,12.119547,-33.636032
1,0.010000,0.292870,-1.327957,0.384465,26.259306,12.114263,-33.639889
2,0.020000,0.256499,-1.346304,0.355730,26.253378,12.119121,-33.636391
3,0.030000,0.235641,-1.327082,0.441121,26.270634,12.140986,-33.634235
4,0.040000,0.259668,-1.358763,0.405418,26.256090,12.116030,-33.640686
5,0.050000,0.274925,-1.321298,0.393249,26.256927,12.118015,-33.638199
6,0.060000,0.266159,-1.333154,0.397787,26.257864,12.118920,-33.637188
7,0.070000,0.254714,-1.386814,0.348849,26.251862,12.120209,-33.633614
8,0.080000,0.259851,-1.353995,0.377096,26.254744,12.118835,-33.635921
9,0.090000,0.223916,-1.351993,0.458083,26.272409,12.140967,-33.635513
10,0.100000,0.259153,-1.351229,0.413951,26.259258,12.118198,-33.639595
11,0.110000,0.265185,-1.316317,0.392842,26.256519,12.117121,-33.639290
12,0.120000,0.302750,-1.373200,0.426521,26.255604,12.114117,-33.642124
13,0.130000,0.271980,-1.347159,0.393751,26.257223,12.118399,-33.639122
14,0.140000,0.267959,-1.328882,0.380257,26.255751,12.118460,-33.637440
15,0.150000,0.284162,-1.327928,0.410914,26.256636,12.116182,-33.639179
16,0.160000,0.290749,-1.335369,0.365995,26.258234,12.113900,-33.643162
17,0.170000,0.267631,-1.325513,0.393126,26.257511,12.118189,-33.639160
18,0.180000,0.252650,-1.354995,0.420682,26.258343,12.117441,-33.637966
19,0.190000,0.266159,-1.333154,0.397787,26.257864,12.118920,-33.637188
20,0.200000,0.249377,-1.372183,0.341931,26.251036,12.118610,-33.636856
21,0.210000,0.262849,-1.320765,0.423326,26.259773,12.117085,-33.640102
22,0.220000,0.288898,-1.338620,0.409615,26.255474,12.115459,-33.639545
23,0.230000,0.270917,-1.331172,0.417600,26.258770,12.116992,-33.640186
24,0.240000,0.313148,-1.345232,0.397133,26.256075,12.111225,-33.639420
25,0.250000,0.259456,-1.385705,0.366216,26.254576,12.119799,-33.637230
26,0.260000,0.273112,-1.327695,0.373103,26.260519,12.115924,-33.640152
