Format Version,1.23,Take Name,3_linje1_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.26.57.660 P.M.,Capture Start Frame,11528628,Total Frames in Take,1793,Total Exported Frames,1793,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.0,-176.478653,-89.09671,-175.699295,37.387466,12.16155,-25.630083
1,0.01,-162.853806,-88.970421,-161.598923,37.394928,12.200167,-25.634321
2,0.02,-163.463425,-89.006454,-162.164886,37.392994,12.198069,-25.633043
3,0.03,-161.759094,-88.973389,-160.454498,37.400291,12.201129,-25.635418
4,0.04,-173.68454,-89.036514,-172.878723,37.385715,12.15795,-25.629341
5,0.05,-162.853806,-88.970421,-161.598923,37.394928,12.200167,-25.634321
6,0.06,-173.024307,-89.050308,-172.20665,37.385159,12.160419,-25.630346
7,0.07,-161.635895,-89.023712,-160.283707,37.396626,12.205506,-25.635067
8,0.08,-173.423981,-89.01516,-172.654617,37.389431,12.158035,-25.629976
9,0.09,-164.70546,-89.068497,-163.546219,37.398289,12.195514,-25.639271
10,0.1,-172.496185,-88.98275,-171.725082,37.390442,12.16143,-25.62941
11,0.11,-176.768448,-89.061211,-176.037384,37.391739,12.159167,-25.629711
12,0.12,-171.870941,-89.015068,-171.040909,37.392311,12.161244,-25.631575
13,0.13,-171.870941,-89.015068,-171.040909,37.392311,12.161244,-25.631575
14,0.14,-173.718369,-89.047462,-172.919083,37.386494,12.157531,-25.629642
15,0.15,-161.740585,-88.991127,-160.418488,37.399555,12.206008,-25.635397
16,0.16,-161.759094,-88.973389,-160.454498,37.400291,12.201129,-25.635418
17,0.17,-163.072647,-89.023102,-161.800156,37.402718,12.200854,-25.636677
18,0.18,-165.387589,-89.081062,-164.154221,37.39584,12.199959,-25.634298
19,0.19,-172.931854,-89.026077,-172.093674,37.385113,12.15971,-25.628775
20,0.2,-164.229721,-89.019722,-163.006912,37.39735,12.199903,-25.635582
21,0.21,-172.728119,-89.007011,-171.933868,37.387329,12.161341,-25.630383
22,0.22,-164.229721,-89.019722,-163.006912,37.39735,12.199903,-25.635582
23,0.23,-173.46286,-89.045433,-172.643692,37.384899,12.161846,-25.627085
24,0.24,-162.108475,-88.980423,-160.837372,37.394444,12.203106,-25.635061
25,0.25,-172.349136,-89.001099,-171.56813,37.388962,12.158035,-25.628407
