Format Version,1.23,Take Name,81_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 01.36.34.006 P.M.,Capture Start Frame,15340140,Total Frames in Take,1829,Total Exported Frames,1829,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,2.898134,0.114547,-3.113225,-16.001564,12.410609,16.520493
1,0.010000,2.785962,0.145047,-3.052241,-16.003639,12.411145,16.512495
2,0.020000,2.863099,0.253555,-3.027728,-16.007822,12.412430,16.517920
3,0.030000,2.689650,0.284920,-2.863923,-16.008081,12.420806,16.510469
4,0.040000,2.749993,0.440652,-3.414508,-16.028879,12.412187,16.597300
5,0.050000,2.644728,0.510543,-3.271061,-16.040718,12.418782,16.603834
6,0.060000,2.498436,0.198539,-2.840099,-15.996758,12.407906,16.503042
7,0.070000,2.344254,0.158762,-2.964600,-16.010149,12.385310,16.501001
8,0.080000,2.714113,0.250901,-2.864610,-16.003504,12.422546,16.509510
9,0.090000,2.638593,0.181963,-3.178902,-16.000099,12.383997,16.498320
10,0.100000,2.777916,0.194119,-3.039963,-16.005247,12.409142,16.514263
11,0.110000,2.663993,0.431692,-2.707340,-16.000072,12.440846,16.495930
12,0.120000,2.736571,0.288043,-2.789483,-16.007128,12.416697,16.522160
13,0.130000,2.775467,0.207766,-3.106362,-16.013741,12.410197,16.517012
14,0.140000,2.642421,0.173242,-3.079905,-16.011656,12.405539,16.511627
15,0.150000,2.651835,0.512903,-3.397498,-16.036730,12.406294,16.595213
16,0.160000,2.530313,0.144592,-3.051480,-16.002018,12.396405,16.508024
17,0.170000,2.554172,0.602522,-3.067647,-16.034746,12.433408,16.595236
18,0.180000,2.864452,0.203349,-3.063137,-16.011316,12.416394,16.513910
19,0.190000,2.578651,0.143149,-3.030085,-15.997333,12.389335,16.511629
20,0.200000,2.767728,0.164880,-3.068715,-16.011978,12.413183,16.521341
21,0.210000,2.842852,0.159475,-3.110619,-16.006655,12.414898,16.517210
22,0.220000,2.632334,0.475023,-3.277446,-16.036057,12.416975,16.603651
23,0.230000,2.846164,0.190578,-3.073546,-16.008614,12.410945,16.517780
24,0.240000,2.721435,0.151148,-3.136489,-16.010540,12.402564,16.519550
25,0.250000,2.788402,0.156060,-3.075738,-16.004450,12.406056,16.518354
26,0.260000,2.817995,0.205832,-2.936175,-16.003094,12.409659,16.526279
27,0.270000,2.790843,0.172804,-3.076856,-16.006140,12.406206,16.517262
28,0.280000,2.813575,0.227031,-3.045262,-16.009531,12.411515,16.514723
29,0.290000,2.688163,0.184875,-2.905510,-16.003038,12.418804,16.509598
30,0.300000,2.806815,0.162699,-3.108483,-16.009209,12.412519,16.516050
31,0.310000,2.807153,0.152146,-3.077412,-16.003393,12.407356,16.517931
32,0.320000,2.830424,0.204411,-3.121476,-16.012987,12.412962,16.518408
33,0.330000,2.793326,0.112247,-3.157225,-16.009901,12.409084,16.518494
34,0.340000,2.369818,0.140161,-3.061818,-16.006405,12.374395,16.503746
35,0.350000,2.785172,0.148865,-3.089056,-16.008068,12.407223,16.515366
36,0.360000,2.622468,0.211278,-2.890774,-16.005016,12.423858,16.506084
37,0.370000,2.667554,0.172852,-3.143708,-16.014761,12.406058,16.517008
38,0.380000,2.870613,0.107148,-3.149121,-16.003565,12.412846,16.520973
39,0.390000,2.857791,0.252352,-3.204973,-16.008949,12.398861,16.506538
40,0.400000,2.738423,0.144920,-3.088212,-16.008881,12.412127,16.512066
41,0.410000,2.601059,0.125606,-3.018610,-15.996410,12.397175,16.507412
42,0.420000,2.870692,0.159122,-3.050474,-15.998453,12.410281,16.519121
43,0.430000,2.597225,0.501181,-3.194233,-16.038853,12.422899,16.603321
44,0.440000,2.761356,0.168538,-3.141385,-16.012005,12.405278,16.518242
45,0.450000,2.764875,0.117346,-3.040960,-16.008043,12.410326,16.518787
46,0.460000,2.754126,0.162694,-3.115140,-16.008867,12.415859,16.515293
