Format Version,1.23,Take Name,1_linje1_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 04.05.50.980 P.M.,Capture Start Frame,11761882,Total Frames in Take,1647,Total Exported Frames,1647,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2
,ID,"565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.654797,1.731877,1.860386,29.371330,12.135832,-33.998367
1,0.010000,1.702415,1.653836,1.703932,29.354494,12.125327,-34.005131
2,0.020000,1.642409,1.723723,1.806799,29.370541,12.132423,-33.996262
3,0.030000,1.625543,1.746000,1.820828,29.368439,12.136648,-34.001583
4,0.040000,1.640093,1.742495,1.778854,29.367489,12.136902,-34.002052
5,0.050000,1.737650,1.766372,1.933608,29.369038,12.130424,-33.997936
6,0.060000,1.704750,1.669265,1.701949,29.359478,12.128680,-33.998478
7,0.070000,1.767132,1.784314,2.009668,29.369732,12.123527,-33.996067
8,0.080000,1.606854,1.773826,1.968947,29.366970,12.145796,-34.001915
9,0.090000,1.711717,1.779176,1.913550,29.370325,12.131301,-33.997738
10,0.100000,1.719643,1.762126,1.925920,29.368227,12.130076,-34.000362
11,0.110000,1.648773,1.745415,1.829788,29.367443,12.135914,-34.000957
12,0.120000,1.670941,1.783821,1.884020,29.369896,12.133151,-33.993866
13,0.130000,1.679020,1.765004,1.942233,29.366451,12.128211,-33.997604
14,0.140000,1.683148,1.804776,1.900161,29.372290,12.128773,-33.998062
15,0.150000,1.736700,1.735830,1.974845,29.368866,12.127354,-33.999260
16,0.160000,1.725842,1.777468,1.963723,29.369152,12.126871,-33.998905
17,0.170000,1.611901,1.767369,1.797548,29.370287,12.138164,-33.995190
18,0.180000,1.650312,1.633044,1.594513,29.359098,12.135797,-34.004971
19,0.190000,1.699601,1.759893,1.915139,29.369419,12.131695,-33.998478
20,0.200000,1.713279,1.715723,1.737146,29.355022,12.121904,-34.003620
21,0.210000,1.622430,1.785498,2.060796,29.364582,12.137134,-34.001556
22,0.220000,1.731260,1.649600,1.686171,29.359726,12.130410,-34.002930
