,0
0,5
1,34
2,80
3,120
4,128
5,135
6,136
7,150
8,186
9,250
10,265
11,268
12,273
13,278
14,286
15,298
16,314
17,342
18,357
19,358
20,365
21,374
22,375
23,380
24,392
25,404
26,410
27,415
28,418
29,422
30,449
31,450
32,461
33,462
34,473
35,480
36,513
37,516
38,519
39,524
40,536
41,544
42,550
43,552
44,553
45,554
46,572
47,583
48,596
49,611
50,612
51,629
52,637
53,641
54,642
55,662
56,665
57,671
58,673
59,682
60,685
61,700
62,704
63,723
64,724
65,739
66,740
67,743
68,746
69,752
70,754
71,755
72,757
73,774
74,787
75,792
76,793
77,794
78,795
79,800
80,808
81,811
82,821
83,824
84,825
85,828
86,829
87,839
88,840
89,844
90,847
91,849
92,853
93,854
94,860
95,869
96,873
97,874
98,875
99,880
100,883
101,884
102,887
103,888
104,889
105,895
106,896
107,899
108,903
109,905
110,907
111,908
112,909
113,910
114,918
115,921
116,922
117,923
118,928
119,929
120,930
121,932
122,938
123,944
124,947
125,948
126,951
127,955
128,958
129,959
130,960
131,965
132,967
133,971
134,974
135,975
136,980
137,988
138,989
139,990
140,991
141,994
142,996
143,997
144,1000
145,1001
146,1004
147,1009
148,1010
149,1014
150,1017
151,1018
152,1022
153,1023
154,1025
155,1031
156,1034
157,1036
158,1037
159,1038
160,1039
161,1042
162,1043
163,1044
164,1047
165,1048
166,1053
167,1055
168,1056
169,1059
170,1060
171,1061
172,1064
173,1065
174,1066
175,1073
176,1076
177,1077
178,1080
179,1081
180,1082
181,1085
182,1086
183,1090
184,1093
185,1094
186,1100
187,1102
188,1103
189,1104
190,1105
191,1106
192,1107
193,1109
194,1113
195,1114
196,1115
197,1116
198,1119
199,1120
200,1121
201,1123
202,1124
203,1125
204,1127
205,1130
206,1132
207,1133
208,1134
209,1138
210,1140
211,1141
212,1143
213,1145
214,1146
215,1147
216,1148
217,1151
218,1152
219,1153
220,1154
221,1157
222,1158
223,1159
224,1160
225,1161
226,1163
227,1164
228,1166
229,1167
230,1168
231,1169
232,1170
233,1173
234,1174
235,1175
236,1178
237,1179
238,1181
239,1182
240,1183
241,1185
242,1186
243,1187
244,1188
245,1189
246,1192
247,1194
248,1198
249,1201
250,1202
251,1205
252,1208
253,1212
254,1213
255,1215
256,1216
257,1217
258,1220
259,1221
260,1222
261,1224
262,1225
263,1226
264,1227
265,1228
266,1229
267,1230
268,1232
269,1233
270,1234
271,1237
272,1238
273,1239
274,1240
275,1242
276,1243
277,1245
278,1246
279,1248
280,1249
281,1250
282,1251
283,1252
284,1253
285,1254
286,1255
287,1256
288,1257
289,1259
290,1260
291,1261
292,1263
293,1264
294,1265
295,1266
296,1268
297,1270
298,1271
299,1272
300,1273
301,1274
302,1275
303,1277
304,1278
305,1280
306,1281
307,1282
308,1284
309,1285
310,1286
311,1287
312,1289
313,1291
314,1292
315,1293
316,1294
317,1295
318,1296
319,1297
320,1298
321,1299
322,1300
323,1302
324,1303
325,1304
326,1305
327,1307
328,1308
329,1309
330,1310
331,1311
332,1312
333,1313
334,1314
335,1315
336,1317
337,1319
338,1320
339,1321
340,1322
341,1323
342,1324
343,1325
344,1326
345,1327
346,1328
347,1329
348,1330
349,1331
350,1332
351,1333
352,1335
353,1336
354,1337
355,1338
356,1339
357,1340
358,1342
359,1343
360,1344
361,1345
362,1346
363,1347
364,1348
365,1349
366,1350
367,1351
368,1352
369,1353
370,1354
371,1355
372,1356
373,1357
374,1358
375,1359
376,1360
377,1361
378,1362
379,1363
380,1364
381,1365
382,1366
383,1367
384,1368
385,1369
386,1370
387,1371
388,1372
389,1373
