,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,50/400,100,70,[0.683],[0.259],[0.0155],[0.9939],"[-8.5870,-6.8774]","[6.4000,6.5369]",34.15,2026.61
1,algoQD,1,71/400,100,37,[0.7222],[0.2549],[0.0155],[0.9993],"[-8.5870,-6.9343]","[6.4000,6.5369]",51.28,1018.91
2,algoQD,2,87/400,100,34,[0.7272],[0.2684],[0.0048],[0.9993],"[-8.5870,-6.9343]","[7.3061,6.5369]",63.27,1018.36
3,algoQD,3,97/400,100,26,[0.7634],[0.2281],[0.0591],[0.9993],"[-8.5870,-7.3180]","[9.7405,8.8860]",74.05,1018.37
4,algoQD,4,115/400,100,38,[0.7777],[0.2362],[0.0591],[0.9993],"[-8.5870,-7.3180]","[9.7405,8.8860]",89.43,1018.30
5,algoQD,5,129/400,100,24,[0.7691],[0.2339],[0.0591],[0.9993],"[-8.5870,-8.0502]","[9.7405,8.8860]",99.22,1018.79
6,algoQD,6,140/400,100,33,[0.7804],[0.2283],[0.0591],[0.9993],"[-8.5870,-8.0502]","[9.7405,8.8860]",109.26,1018.49
7,algoQD,7,148/400,100,23,[0.7972],[0.2091],[0.0591],[0.9993],"[-8.5870,-8.0502]","[9.7405,8.8860]",117.98,1018.82
8,algoQD,8,158/400,100,29,[0.8135],[0.1941],[0.0591],[0.9993],"[-8.5870,-8.3475]","[9.7405,9.2369]",128.53,1018.45
9,algoQD,9,165/400,100,29,[0.8286],[0.178],[0.2139],[0.9993],"[-8.5870,-8.3475]","[9.7405,9.2369]",136.72,1018.54
10,algoQD,10,176/400,100,21,[0.8196],[0.198],[0.1143],[0.9994],"[-8.5870,-8.3475]","[9.7719,9.5828]",144.24,1018.76
11,algoQD,11,183/400,100,19,[0.8282],[0.1913],[0.1143],[0.9994],"[-8.5870,-8.3475]","[9.8020,9.5828]",151.56,1018.36
12,algoQD,12,192/400,100,21,[0.8329],[0.1876],[0.1143],[0.9994],"[-8.5870,-8.3475]","[9.8020,9.5828]",159.92,1017.99
13,algoQD,13,198/400,100,18,[0.8455],[0.1742],[0.1143],[0.9994],"[-9.0292,-8.3475]","[9.8020,9.5828]",167.42,1018.24
14,algoQD,14,205/400,100,20,[0.8458],[0.1749],[0.1143],[0.9994],"[-9.0292,-8.3475]","[9.8020,9.5828]",173.38,1017.92
15,algoQD,15,210/400,100,21,[0.8571],[0.1604],[0.1143],[0.9996],"[-9.7992,-8.3475]","[9.8020,9.5828]",179.99,1018.54
16,algoQD,16,217/400,100,21,[0.8612],[0.1579],[0.1143],[0.9996],"[-9.7992,-9.8997]","[9.8020,9.5363]",186.88,1017.66
17,algoQD,17,222/400,100,18,[0.861],[0.1606],[0.1143],[0.9996],"[-9.7992,-9.8997]","[9.8020,9.5363]",191.14,1018.54
18,algoQD,18,228/400,100,14,[0.8611],[0.163],[0.1143],[0.9996],"[-9.7992,-9.8997]","[9.8020,9.5363]",196.32,1018.52
19,algoQD,19,233/400,100,10,[0.8615],[0.1621],[0.1143],[0.9996],"[-9.7992,-9.8997]","[9.8020,9.5363]",200.73,1018.48
20,algoQD,20,239/400,100,15,[0.8615],[0.1658],[0.103],[0.9996],"[-9.9247,-9.8997]","[9.8020,9.5363]",205.90,1017.92
21,algoQD,21,241/400,100,13,[0.8653],[0.1652],[0.103],[0.9996],"[-9.9247,-9.8997]","[9.8020,9.5363]",208.54,1018.34
22,algoQD,22,248/400,100,21,[0.8675],[0.1622],[0.103],[0.9996],"[-9.9247,-9.8997]","[9.8020,9.5363]",215.13,1018.74
23,algoQD,23,254/400,100,18,[0.8652],[0.1674],[0.103],[0.9996],"[-9.9247,-9.8997]","[9.8020,9.9722]",219.75,1018.83
