,0
0,46
1,56
2,86
3,141
4,147
5,149
6,156
7,198
8,240
9,271
10,302
11,326
12,328
13,351
14,360
15,363
16,368
17,370
18,380
19,388
20,393
21,409
22,422
23,424
24,435
25,438
26,444
27,447
28,448
29,466
30,482
31,492
32,493
33,499
34,500
35,501
36,502
37,503
38,513
39,521
40,534
41,537
42,563
43,575
44,576
45,590
46,592
47,602
48,605
49,606
50,610
51,616
52,617
53,618
54,619
55,632
56,635
57,640
58,647
59,648
60,649
61,650
62,653
63,659
64,664
65,665
66,667
67,673
68,676
69,679
70,683
71,690
72,694
73,695
74,696
75,698
76,700
77,701
78,706
79,709
80,724
81,734
82,735
83,739
84,741
85,749
86,752
87,753
88,754
89,756
90,773
91,776
92,777
93,778
94,779
95,784
96,785
97,786
98,792
99,793
100,794
101,795
102,798
103,803
104,807
105,810
106,814
107,816
108,818
109,819
110,820
111,821
112,822
113,825
114,828
115,831
116,832
117,833
118,836
119,838
120,842
121,845
122,846
123,847
124,851
125,857
126,858
127,859
128,860
129,862
130,864
131,866
132,872
133,873
134,876
135,877
136,879
137,883
138,887
139,889
140,890
141,892
142,895
143,901
144,903
145,904
146,905
147,908
148,912
149,915
150,916
151,918
152,919
153,921
154,922
155,923
156,925
157,926
158,927
159,928
160,930
161,931
162,933
163,942
164,943
165,945
166,946
167,948
168,949
169,952
170,955
171,956
172,958
173,960
174,962
175,963
176,966
177,967
178,968
179,969
180,970
181,971
182,972
183,974
184,976
185,979
186,980
187,981
188,983
189,984
190,987
191,989
192,995
193,996
194,998
195,1000
196,1003
197,1007
198,1008
199,1009
200,1010
201,1011
202,1014
203,1016
204,1018
205,1019
206,1022
207,1023
208,1024
209,1026
210,1027
211,1030
212,1031
213,1032
214,1033
215,1034
216,1035
217,1036
218,1037
219,1039
220,1040
221,1042
222,1043
223,1044
224,1045
225,1046
226,1047
227,1048
228,1049
229,1050
230,1055
231,1056
232,1057
233,1058
234,1059
235,1063
236,1065
237,1066
238,1067
239,1069
240,1071
241,1072
242,1073
243,1074
244,1077
245,1078
246,1079
247,1080
248,1081
249,1082
250,1083
251,1085
252,1086
253,1088
254,1092
255,1093
256,1094
257,1095
258,1097
259,1099
260,1100
261,1101
262,1102
263,1104
264,1105
265,1106
266,1108
267,1109
268,1110
269,1111
270,1112
271,1114
272,1115
273,1116
274,1117
275,1118
276,1120
277,1121
278,1123
279,1124
280,1125
281,1126
282,1128
283,1129
284,1130
285,1132
286,1133
287,1134
288,1135
289,1138
290,1140
291,1141
292,1142
293,1143
294,1144
295,1145
296,1146
297,1147
298,1148
299,1149
300,1150
301,1151
302,1152
303,1153
304,1154
305,1155
306,1156
307,1158
308,1159
309,1160
310,1161
311,1162
312,1163
313,1164
314,1165
315,1166
316,1167
317,1168
318,1169
319,1170
320,1171
321,1172
322,1173
323,1174
324,1175
325,1176
326,1177
327,1178
328,1179
329,1180
330,1181
331,1182
332,1183
333,1184
334,1185
335,1186
336,1187
337,1188
338,1189
339,1190
340,1192
341,1193
342,1195
343,1196
344,1197
345,1198
346,1199
347,1200
348,1201
349,1202
350,1203
351,1204
352,1205
353,1206
354,1207
355,1208
356,1209
357,1210
358,1211
359,1212
360,1213
361,1214
362,1215
363,1216
364,1217
365,1218
