,0
0,5
1,141
2,182
3,202
4,211
5,230
6,253
7,267
8,283
9,329
10,357
11,359
12,364
13,384
14,399
15,403
16,435
17,437
18,444
19,457
20,495
21,496
22,531
23,539
24,548
25,556
26,573
27,587
28,589
29,603
30,607
31,613
32,616
33,622
34,629
35,633
36,664
37,668
38,673
39,680
40,682
41,686
42,692
43,694
44,699
45,701
46,705
47,708
48,711
49,714
50,718
51,723
52,726
53,728
54,731
55,747
56,752
57,758
58,767
59,771
60,773
61,776
62,779
63,812
64,818
65,827
66,835
67,836
68,837
69,842
70,846
71,850
72,854
73,855
74,856
75,859
76,868
77,871
78,874
79,882
80,886
81,887
82,889
83,892
84,898
85,899
86,908
87,909
88,915
89,916
90,917
91,919
92,920
93,921
94,922
95,924
96,926
97,928
98,929
99,933
100,936
101,938
102,942
103,947
104,948
105,950
106,952
107,954
108,962
109,965
110,967
111,969
112,971
113,976
114,981
115,982
116,986
117,990
118,991
119,996
120,997
121,999
122,1000
123,1006
124,1008
125,1010
126,1016
127,1017
128,1020
129,1021
130,1022
131,1024
132,1027
133,1028
134,1029
135,1032
136,1037
137,1038
138,1040
139,1041
140,1045
141,1054
142,1055
143,1056
144,1058
145,1059
146,1062
147,1064
148,1066
149,1067
150,1068
151,1075
152,1079
153,1082
154,1084
155,1089
156,1091
157,1093
158,1094
159,1098
160,1099
161,1100
162,1102
163,1104
164,1110
165,1116
166,1119
167,1120
168,1125
169,1128
170,1130
171,1132
172,1139
173,1144
174,1147
175,1148
176,1149
177,1150
178,1151
179,1155
180,1156
181,1157
182,1158
183,1159
184,1160
185,1164
186,1171
187,1174
188,1175
189,1177
190,1178
191,1179
192,1180
193,1182
194,1183
195,1184
196,1186
197,1187
198,1189
199,1190
200,1191
201,1192
202,1194
203,1195
204,1200
205,1203
206,1204
207,1207
208,1208
209,1211
210,1212
211,1213
212,1214
213,1217
214,1218
215,1219
216,1221
217,1222
218,1223
219,1225
220,1226
221,1228
222,1230
223,1231
224,1232
225,1236
226,1237
227,1241
228,1242
229,1245
230,1246
231,1247
232,1248
233,1251
234,1253
235,1254
236,1255
237,1256
238,1259
239,1261
240,1262
241,1264
242,1265
243,1266
244,1267
245,1268
246,1270
247,1274
248,1276
249,1279
250,1280
251,1281
252,1282
253,1284
254,1285
255,1286
256,1287
257,1288
258,1289
259,1290
260,1291
261,1292
262,1293
263,1294
264,1295
265,1296
266,1299
267,1300
268,1301
269,1302
270,1303
271,1304
272,1305
273,1308
274,1309
275,1311
276,1312
277,1313
278,1314
279,1316
280,1317
281,1318
282,1320
283,1321
284,1322
285,1323
286,1324
287,1326
288,1328
289,1329
290,1330
291,1331
292,1332
293,1333
294,1334
295,1335
296,1336
297,1338
298,1339
299,1340
300,1341
301,1342
302,1343
303,1344
304,1346
305,1347
306,1348
307,1349
308,1351
309,1352
310,1353
311,1354
312,1355
313,1356
314,1357
315,1358
316,1359
317,1365
318,1366
319,1367
320,1369
321,1370
322,1372
323,1373
324,1374
325,1375
326,1376
327,1377
328,1378
329,1380
330,1381
331,1382
332,1384
333,1385
334,1386
335,1387
336,1388
337,1389
338,1390
339,1391
340,1393
341,1394
342,1395
343,1396
344,1397
345,1398
346,1399
347,1400
348,1401
349,1402
350,1403
351,1404
352,1405
353,1406
354,1407
355,1408
356,1409
357,1410
358,1412
359,1413
360,1414
361,1415
362,1416
363,1417
364,1418
365,1419
366,1420
367,1421
368,1422
369,1423
370,1424
371,1425
372,1426
373,1427
374,1428
