Format Version,1.23,Take Name,1_linje1_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 03.48.39.515 P.M.,Capture Start Frame,11658770,Total Frames in Take,1888,Total Exported Frames,1888,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2
,ID,"565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.064238,9.975698,-0.043316,24.330797,12.207146,-36.143303
1,0.010000,1.075267,9.965924,-0.092572,24.331394,12.206038,-36.143749
2,0.020000,1.082080,9.994200,-0.079018,24.332489,12.205059,-36.147285
3,0.030000,1.133852,9.902939,0.004572,24.339279,12.206388,-36.154057
4,0.040000,1.036837,9.838072,0.057047,24.341030,12.200313,-36.154640
5,0.050000,1.121037,9.976662,-0.047712,24.332220,12.206614,-36.149250
6,0.060000,1.082549,9.985136,-0.081061,24.332125,12.206308,-36.145805
7,0.070000,1.068111,9.960949,-0.085097,24.331398,12.206684,-36.143333
8,0.080000,1.146603,9.931537,-0.033087,24.338940,12.204180,-36.159416
9,0.090000,1.140026,9.925791,-0.062141,24.335157,12.205485,-36.152260
10,0.100000,1.127984,9.962219,-0.058333,24.335297,12.208288,-36.149452
11,0.110000,1.173477,10.033131,-0.098795,24.330748,12.207285,-36.149658
12,0.120000,1.068792,9.964414,-0.085706,24.332546,12.205503,-36.143471
13,0.130000,1.103099,9.991632,-0.027191,24.331570,12.202382,-36.144424
14,0.140000,1.084529,9.983587,-0.073768,24.333271,12.205647,-36.147888
15,0.150000,1.089235,9.944489,-0.064377,24.333881,12.203538,-36.150787
16,0.160000,1.069872,9.968188,-0.065030,24.328642,12.206302,-36.143566
17,0.170000,1.101273,9.973880,-0.055094,24.332748,12.206795,-36.149654
18,0.180000,1.123714,10.080655,-0.188065,24.325073,12.212176,-36.137703
19,0.190000,1.079320,9.982220,-0.050558,24.329876,12.205304,-36.146530
20,0.200000,1.079530,9.991412,-0.077078,24.332296,12.204823,-36.146839
21,0.210000,1.092864,10.040681,-0.118821,24.328197,12.210142,-36.140160
