,0
0,131
1,172
2,236
3,246
4,271
5,295
6,302
7,303
8,313
9,322
10,328
11,344
12,348
13,360
14,373
15,377
16,393
17,414
18,419
19,426
20,427
21,428
22,438
23,445
24,451
25,453
26,456
27,501
28,510
29,517
30,521
31,524
32,539
33,541
34,548
35,572
36,597
37,598
38,605
39,611
40,623
41,625
42,628
43,629
44,648
45,661
46,666
47,674
48,675
49,676
50,679
51,693
52,696
53,701
54,706
55,707
56,710
57,716
58,719
59,728
60,733
61,734
62,736
63,738
64,743
65,745
66,749
67,752
68,757
69,761
70,765
71,775
72,780
73,782
74,784
75,788
76,792
77,793
78,794
79,799
80,800
81,801
82,805
83,813
84,815
85,823
86,826
87,831
88,852
89,853
90,854
91,860
92,861
93,863
94,868
95,869
96,871
97,873
98,875
99,876
100,882
101,885
102,889
103,891
104,895
105,896
106,897
107,902
108,914
109,917
110,924
111,926
112,928
113,935
114,936
115,937
116,941
117,947
118,948
119,951
120,952
121,953
122,957
123,959
124,964
125,968
126,970
127,971
128,974
129,975
130,977
131,979
132,981
133,982
134,987
135,993
136,994
137,996
138,997
139,1007
140,1010
141,1013
142,1018
143,1019
144,1021
145,1022
146,1025
147,1029
148,1031
149,1032
150,1033
151,1035
152,1037
153,1038
154,1040
155,1044
156,1047
157,1048
158,1050
159,1051
160,1057
161,1063
162,1064
163,1065
164,1071
165,1073
166,1077
167,1078
168,1079
169,1083
170,1087
171,1090
172,1092
173,1095
174,1096
175,1099
176,1102
177,1103
178,1105
179,1106
180,1109
181,1111
182,1114
183,1117
184,1120
185,1122
186,1123
187,1126
188,1127
189,1128
190,1129
191,1130
192,1131
193,1132
194,1133
195,1134
196,1135
197,1136
198,1138
199,1140
200,1142
201,1143
202,1144
203,1147
204,1148
205,1150
206,1151
207,1152
208,1154
209,1155
210,1156
211,1158
212,1159
213,1162
214,1164
215,1165
216,1169
217,1170
218,1172
219,1175
220,1176
221,1180
222,1181
223,1182
224,1183
225,1185
226,1187
227,1189
228,1190
229,1200
230,1201
231,1202
232,1203
233,1204
234,1205
235,1207
236,1209
237,1210
238,1212
239,1213
240,1214
241,1215
242,1217
243,1218
244,1219
245,1220
246,1223
247,1224
248,1225
249,1226
250,1227
251,1228
252,1231
253,1232
254,1233
255,1234
256,1235
257,1236
258,1237
259,1239
260,1240
261,1241
262,1242
263,1243
264,1244
265,1245
266,1246
267,1247
268,1248
269,1249
270,1250
271,1252
272,1254
273,1255
274,1257
275,1259
276,1260
277,1261
278,1263
279,1265
280,1266
281,1267
282,1269
283,1270
284,1271
285,1272
286,1273
287,1274
288,1277
289,1278
290,1279
291,1281
292,1283
293,1284
294,1285
295,1287
296,1288
297,1289
298,1290
299,1291
300,1292
301,1293
302,1294
303,1296
304,1297
305,1298
306,1299
307,1300
308,1301
309,1302
310,1303
311,1305
312,1306
313,1307
314,1308
315,1309
316,1310
317,1311
318,1312
319,1313
320,1314
321,1315
322,1317
323,1318
324,1320
325,1322
326,1323
327,1325
328,1326
329,1327
330,1328
331,1329
332,1330
333,1331
334,1332
335,1333
336,1334
337,1335
338,1336
339,1337
340,1338
341,1339
342,1340
343,1341
344,1344
345,1345
346,1346
347,1348
348,1349
349,1350
350,1351
351,1352
352,1353
353,1354
354,1356
355,1357
356,1358
357,1359
358,1360
359,1361
360,1362
361,1363
362,1364
363,1365
364,1366
365,1367
366,1369
367,1370
368,1371
369,1372
370,1373
371,1374
372,1375
373,1376
374,1377
375,1378
376,1379
377,1380
378,1381
379,1382
380,1383
381,1384
382,1385
383,1386
384,1387
385,1388
386,1389
387,1390
388,1391
389,1392
