,0
0,25
1,61
2,119
3,125
4,128
5,224
6,336
7,371
8,384
9,411
10,418
11,421
12,430
13,439
14,444
15,446
16,458
17,466
18,467
19,511
20,528
21,539
22,544
23,554
24,566
25,569
26,578
27,580
28,587
29,598
30,616
31,617
32,624
33,630
34,631
35,636
36,642
37,648
38,655
39,656
40,660
41,680
42,681
43,684
44,689
45,691
46,695
47,697
48,702
49,713
50,714
51,718
52,722
53,723
54,726
55,727
56,729
57,730
58,733
59,737
60,748
61,753
62,755
63,756
64,759
65,760
66,762
67,763
68,765
69,769
70,770
71,771
72,772
73,774
74,775
75,781
76,794
77,804
78,805
79,809
80,811
81,813
82,814
83,818
84,825
85,827
86,831
87,835
88,838
89,839
90,842
91,844
92,848
93,849
94,850
95,851
96,861
97,862
98,863
99,864
100,865
101,868
102,872
103,873
104,875
105,877
106,878
107,879
108,880
109,884
110,885
111,889
112,890
113,892
114,894
115,895
116,901
117,906
118,907
119,908
120,910
121,915
122,918
123,925
124,928
125,931
126,932
127,935
128,939
129,941
130,944
131,945
132,948
133,950
134,951
135,952
136,956
137,961
138,965
139,966
140,967
141,970
142,972
143,975
144,977
145,986
146,989
147,990
148,992
149,995
150,1000
151,1001
152,1002
153,1003
154,1010
155,1011
156,1013
157,1014
158,1018
159,1020
160,1023
161,1024
162,1027
163,1028
164,1029
165,1032
166,1034
167,1035
168,1038
169,1041
170,1043
171,1044
172,1045
173,1047
174,1049
175,1051
176,1052
177,1053
178,1054
179,1055
180,1056
181,1057
182,1059
183,1060
184,1066
185,1067
186,1068
187,1069
188,1070
189,1072
190,1073
191,1076
192,1077
193,1079
194,1080
195,1082
196,1083
197,1084
198,1090
199,1093
200,1094
201,1096
202,1097
203,1099
204,1100
205,1101
206,1104
207,1105
208,1106
209,1107
210,1108
211,1109
212,1110
213,1113
214,1115
215,1116
216,1117
217,1120
218,1123
219,1125
220,1126
221,1128
222,1129
223,1130
224,1131
225,1132
226,1133
227,1134
228,1136
229,1137
230,1139
231,1140
232,1144
233,1145
234,1146
235,1147
236,1149
237,1150
238,1152
239,1153
240,1154
241,1156
242,1158
243,1159
244,1160
245,1162
246,1163
247,1164
248,1165
249,1168
250,1169
251,1170
252,1171
253,1172
254,1173
255,1174
256,1181
257,1184
258,1185
259,1187
260,1188
261,1189
262,1190
263,1191
264,1192
265,1193
266,1194
267,1195
268,1196
269,1198
270,1199
271,1200
272,1202
273,1203
274,1204
275,1205
276,1206
277,1207
278,1208
279,1209
280,1210
281,1211
282,1212
283,1213
284,1214
285,1215
286,1216
287,1217
288,1218
289,1219
290,1220
291,1223
292,1224
293,1225
294,1226
295,1227
296,1228
297,1229
298,1230
299,1231
300,1232
301,1233
302,1234
303,1235
304,1236
305,1237
306,1238
307,1239
308,1240
309,1242
310,1243
311,1244
312,1245
313,1246
314,1247
315,1248
316,1249
317,1251
318,1253
319,1254
320,1255
321,1256
322,1257
323,1258
324,1259
325,1260
326,1261
327,1262
328,1263
329,1264
330,1265
331,1266
332,1267
333,1269
334,1270
335,1271
336,1272
337,1273
338,1274
339,1275
340,1276
341,1277
342,1278
343,1279
344,1281
345,1282
346,1283
347,1284
348,1285
349,1286
350,1287
351,1288
352,1289
353,1290
354,1291
355,1292
356,1293
357,1294
358,1295
359,1296
360,1297
