,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,45/400,100,61,[0.6862],[0.2682],[0.0527],[0.9982],"[-5.5140,-4.3970]","[7.3009,4.8528]",30.88,2042.15
1,algoQD,1,65/400,100,39,[0.7185],[0.2798],[0.0527],[0.9982],"[-6.6797,-5.7622]","[7.3009,5.6842]",46.71,1025.73
2,algoQD,2,88/400,100,40,[0.7282],[0.2748],[0.0106],[0.9983],"[-6.6797,-6.7995]","[7.3511,5.6842]",64.08,1024.62
3,algoQD,3,108/400,100,41,[0.7347],[0.2583],[0.0527],[0.9983],"[-6.6797,-8.6787]","[7.3511,5.6842]",79.35,1025.03
4,algoQD,4,121/400,100,33,[0.7635],[0.2305],[0.102],[0.9983],"[-6.6797,-8.6787]","[7.4686,6.1727]",92.39,1025.97
5,algoQD,5,140/400,100,36,[0.7658],[0.2279],[0.0059],[0.9983],"[-8.3035,-8.7986]","[7.4686,6.1727]",107.22,1024.87
6,algoQD,6,150/400,100,22,[0.7698],[0.2258],[0.0059],[0.999],"[-8.3035,-8.7986]","[7.3511,6.7764]",115.47,1026.51
7,algoQD,7,161/400,100,24,[0.7737],[0.2249],[0.0059],[0.999],"[-8.8832,-8.7986]","[7.3511,6.7764]",124.57,1024.19
8,algoQD,8,177/400,100,31,[0.7876],[0.2219],[0.0059],[0.999],"[-8.8832,-8.7986]","[8.4466,7.3633]",139.41,1024.49
9,algoQD,9,185/400,100,21,[0.7944],[0.2223],[0.0059],[0.999],"[-8.8832,-9.3203]","[8.4466,7.3633]",146.97,1028.61
10,algoQD,10,198/400,100,25,[0.7972],[0.2221],[0.0059],[0.999],"[-8.8832,-9.5741]","[8.4466,8.0757]",157.84,1031.97
11,algoQD,11,204/400,100,17,[0.7996],[0.2221],[0.0059],[0.999],"[-8.9209,-9.5741]","[8.4466,8.0757]",163.12,1032.51
12,algoQD,12,206/400,100,16,[0.81],[0.2061],[0.0059],[0.999],"[-8.9209,-9.5741]","[8.6506,8.0757]",166.87,1032.82
13,algoQD,13,211/400,100,19,[0.826],[0.1932],[0.0059],[0.9998],"[-8.9209,-9.5741]","[8.6506,8.0757]",174.28,1033.59
14,algoQD,14,220/400,100,23,[0.8296],[0.197],[0.0059],[0.9999],"[-8.9209,-9.9062]","[8.6506,8.5151]",182.52,1035.32
15,algoQD,15,227/400,100,22,[0.8328],[0.1911],[0.0059],[0.9999],"[-8.9209,-9.9062]","[8.6506,8.5151]",189.05,1032.92
16,algoQD,16,236/400,100,24,[0.8378],[0.1798],[0.0059],[0.9999],"[-8.9209,-9.9062]","[8.5793,9.3299]",197.71,1033.66
17,algoQD,17,241/400,100,21,[0.8475],[0.1667],[0.0059],[0.9999],"[-8.9209,-9.9062]","[8.5793,9.3299]",204.24,1032.45
18,algoQD,18,250/400,100,21,[0.8473],[0.1642],[0.0537],[0.9999],"[-8.9209,-9.9062]","[9.4143,9.3299]",211.82,1032.79
19,algoQD,19,251/400,100,14,[0.8505],[0.1611],[0.0537],[0.9999],"[-8.9209,-9.9062]","[9.4143,9.3299]",213.48,1031.53
20,algoQD,20,254/400,100,20,[0.8558],[0.1581],[0.0537],[0.9999],"[-9.0483,-9.9062]","[9.4143,9.3299]",217.38,1031.45
21,algoQD,21,261/400,100,16,[0.8577],[0.1563],[0.0537],[0.9999],"[-9.0483,-9.9062]","[9.7838,9.3299]",223.86,1030.65
22,algoQD,22,265/400,100,16,[0.8586],[0.1564],[0.0537],[0.9999],"[-9.2037,-9.9062]","[9.7838,9.3299]",227.52,1032.38
23,algoQD,23,269/400,100,18,[0.8578],[0.1621],[0.0537],[0.9999],"[-9.2037,-9.9062]","[9.7838,9.3299]",230.74,1030.63
24,algoQD,24,276/400,100,18,[0.8598],[0.1626],[0.0537],[0.9999],"[-9.2037,-9.9062]","[9.7838,9.5017]",237.31,1033.01
25,algoQD,25,278/400,100,21,[0.8626],[0.164],[0.0537],[0.9999],"[-9.2037,-9.9062]","[9.7838,9.5017]",239.79,1030.94
26,algoQD,26,283/400,100,16,[0.8649],[0.1588],[0.0537],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",244.76,1029.49
27,algoQD,27,286/400,100,12,[0.8673],[0.1552],[0.0537],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",248.05,1030.87
28,algoQD,28,292/400,100,13,[0.8643],[0.1596],[0.0537],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",252.37,1030.29
29,algoQD,29,292/400,100,8,[0.8663],[0.1592],[0.0537],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",252.95,1030.44
30,algoQD,30,294/400,100,14,[0.8694],[0.1583],[0.0537],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",255.61,1032.73
31,algoQD,31,295/400,100,14,[0.8717],[0.1568],[0.18],[0.9999],"[-9.7613,-9.9062]","[9.7838,9.5017]",257.15,1030.81
32,algoQD,32,300/400,100,12,[0.8736],[0.1517],[0.2342],[0.9999],"[-9.8279,-9.9062]","[9.7838,9.5017]",262.09,1031.12
33,algoQD,33,303/400,100,7,[0.8767],[0.1459],[0.306],[0.9999],"[-9.8279,-9.9062]","[9.7838,9.5017]",265.65,1030.16
34,algoQD,34,308/400,100,13,[0.8809],[0.1394],[0.306],[0.9999],"[-9.7613,-9.9062]","[9.6106,9.5017]",271.30,1031.53
35,algoQD,35,311/400,100,14,[0.8812],[0.1447],[0.2617],[0.9999],"[-9.7613,-9.9062]","[9.6106,9.5017]",274.04,1031.29
36,algoQD,36,311/400,100,11,[0.8849],[0.1395],[0.2617],[0.9999],"[-9.7613,-9.9062]","[9.6106,9.5017]",275.21,1029.41
37,algoQD,37,314/400,100,10,[0.8845],[0.1405],[0.2617],[0.9999],"[-9.7613,-9.9062]","[9.7817,9.5017]",277.72,1030.85
38,algoQD,38,320/400,100,18,[0.8839],[0.1416],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.7817,9.5017]",282.86,1031.66
39,algoQD,39,322/400,100,13,[0.8876],[0.1394],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.7817,9.5017]",285.81,1032.32
40,algoQD,40,324/400,100,9,[0.8864],[0.1437],[0.2203],[0.9999],"[-9.6871,-9.9062]","[9.7817,9.5017]",287.20,1030.53
41,algoQD,41,324/400,100,5,[0.8888],[0.1393],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.7817,9.5017]",287.97,1031.25
42,algoQD,42,325/400,100,8,[0.8897],[0.1384],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",289.14,1031.73
43,algoQD,43,326/400,100,5,[0.8891],[0.1396],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",289.84,1031.58
44,algoQD,44,328/400,100,9,[0.8903],[0.1387],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",292.03,1030.34
45,algoQD,45,330/400,100,7,[0.8901],[0.1385],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",293.74,1031.37
46,algoQD,46,331/400,100,10,[0.8905],[0.1406],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",294.75,1031.38
47,algoQD,47,332/400,100,14,[0.8913],[0.1423],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.5017]",295.90,1030.87
48,algoQD,48,333/400,100,8,[0.8914],[0.1432],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",296.84,1030.93
49,algoQD,49,336/400,100,11,[0.8904],[0.1457],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",299.18,1032.22
50,algoQD,50,337/400,100,6,[0.8916],[0.1446],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",300.47,1031.26
51,algoQD,51,340/400,100,15,[0.8904],[0.1487],[0.2449],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",302.72,1030.87
52,algoQD,52,340/400,100,13,[0.8931],[0.1472],[0.2449],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",303.64,1031.51
53,algoQD,53,341/400,100,5,[0.8935],[0.1471],[0.2449],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",304.69,1032.09
54,algoQD,54,343/400,100,11,[0.8942],[0.1449],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",306.72,1030.75
55,algoQD,55,343/400,100,12,[0.8976],[0.1404],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",307.86,1032.77
56,algoQD,56,344/400,100,6,[0.898],[0.1403],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",308.90,1029.62
57,algoQD,57,346/400,100,6,[0.8978],[0.1425],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8396]",310.65,1030.59
58,algoQD,58,347/400,100,8,[0.9005],[0.1376],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8455]",312.46,1031.65
59,algoQD,59,347/400,100,13,[0.9028],[0.136],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8455]",313.29,1031.38
60,algoQD,60,348/400,100,8,[0.9031],[0.1364],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8455]",314.27,1035.67
61,algoQD,61,349/400,100,4,[0.9029],[0.1368],[0.2617],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8455]",315.10,1033.48
62,algoQD,62,351/400,100,6,[0.901],[0.1411],[0.2572],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.8455]",316.26,1034.55
63,algoQD,63,351/400,100,9,[0.9041],[0.1352],[0.2572],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.9859]",317.35,1030.95
64,algoQD,64,351/400,100,11,[0.9063],[0.1341],[0.2572],[0.9999],"[-9.6871,-9.9062]","[9.6106,9.9859]",318.09,1030.83
