,0
0,32
1,121
2,170
3,214
4,246
5,280
6,284
7,291
8,299
9,300
10,318
11,327
12,347
13,380
14,392
15,404
16,411
17,413
18,418
19,432
20,435
21,444
22,453
23,459
24,476
25,478
26,480
27,485
28,494
29,495
30,499
31,503
32,511
33,519
34,520
35,529
36,536
37,537
38,549
39,551
40,553
41,555
42,556
43,563
44,570
45,571
46,574
47,583
48,589
49,595
50,596
51,598
52,599
53,603
54,605
55,608
56,613
57,614
58,616
59,619
60,623
61,629
62,630
63,638
64,639
65,640
66,641
67,646
68,648
69,649
70,652
71,661
72,664
73,667
74,668
75,669
76,671
77,673
78,676
79,677
80,685
81,686
82,688
83,695
84,704
85,706
86,707
87,716
88,718
89,722
90,723
91,726
92,737
93,740
94,743
95,747
96,753
97,764
98,766
99,768
100,773
101,775
102,783
103,789
104,791
105,794
106,803
107,806
108,807
109,814
110,820
111,821
112,828
113,829
114,833
115,841
116,842
117,845
118,851
119,852
120,853
121,854
122,855
123,856
124,863
125,867
126,868
127,870
128,871
129,873
130,874
131,876
132,879
133,880
134,882
135,886
136,889
137,900
138,901
139,902
140,906
141,908
142,909
143,911
144,912
145,913
146,914
147,915
148,918
149,923
150,925
151,926
152,927
153,928
154,929
155,931
156,934
157,935
158,938
159,940
160,941
161,942
162,944
163,947
164,952
165,953
166,958
167,959
168,962
169,963
170,965
171,967
172,971
173,972
174,973
175,974
176,975
177,976
178,979
179,981
180,983
181,985
182,988
183,992
184,993
185,994
186,997
187,998
188,999
189,1001
190,1002
191,1003
192,1004
193,1007
194,1009
195,1010
196,1011
197,1014
198,1015
199,1016
200,1017
201,1018
202,1019
203,1023
204,1024
205,1029
206,1030
207,1034
208,1036
209,1037
210,1038
211,1039
212,1040
213,1042
214,1044
215,1045
216,1048
217,1049
218,1050
219,1052
220,1053
221,1054
222,1055
223,1056
224,1057
225,1058
226,1059
227,1060
228,1061
229,1062
230,1063
231,1065
232,1067
233,1068
234,1069
235,1070
236,1072
237,1074
238,1075
239,1076
240,1078
241,1082
242,1083
243,1086
244,1087
245,1088
246,1089
247,1090
248,1091
249,1092
250,1093
251,1095
252,1097
253,1098
254,1100
255,1102
256,1103
257,1104
258,1105
259,1106
260,1107
261,1108
262,1109
263,1111
264,1112
265,1113
266,1114
267,1115
268,1116
269,1117
270,1118
271,1119
272,1120
273,1121
274,1122
275,1124
276,1125
277,1126
278,1127
279,1129
280,1130
281,1131
282,1132
283,1133
284,1134
285,1135
286,1136
287,1137
288,1138
289,1139
290,1141
291,1142
292,1143
293,1144
294,1145
295,1146
296,1147
297,1148
298,1149
299,1150
300,1151
301,1152
302,1153
303,1154
304,1156
305,1157
306,1158
307,1159
308,1160
309,1161
310,1162
311,1163
312,1165
313,1166
314,1167
315,1168
316,1169
317,1170
318,1171
319,1173
320,1174
321,1175
322,1176
323,1177
324,1178
325,1179
326,1180
327,1181
328,1182
329,1183
330,1184
331,1185
332,1186
333,1187
334,1188
335,1189
336,1190
337,1191
338,1192
339,1193
340,1194
341,1195
342,1196
343,1197
344,1198
345,1199
346,1201
347,1202
348,1204
349,1205
350,1206
351,1207
352,1208
353,1209
354,1210
355,1211
356,1212
357,1213
358,1214
359,1215
360,1216
361,1217
362,1218
363,1219
