,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,[],[],[],"[(-9.617834, -6.523951)]","[(-9.462891, -5.2853427)]","[(-9.331978, -4.580295)]","[(-9.504178, -3.1504376)]","[(-9.903088, -2.1565967)]","[(-9.8730755, -1.2071999)]","[(-9.083954, -0.9783168)]","[(-9.241262, 0.26843503)]","[(-9.151075, 1.3975805)]","[(-9.286553, 2.1952655)]","[(-9.5221815, 3.2798595)]",[],"[(-9.390648, 5.335782)]",[],[],[],[]
1,[],"[(-8.556041, -8.264127)]","[(-8.503659, -7.9329557)]","[(-8.763516, -6.134711)]","[(-8.169862, -5.261937)]","[(-8.316444, -4.6276464)]","[(-8.920918, -3.4266093)]","[(-8.587651, -2.6996818)]","[(-8.842604, -1.4754233)]","[(-8.964616, -0.9205185)]","[(-8.289851, 0.11578594)]","[(-8.066735, 1.8335531)]","[(-8.092664, 2.9864912)]","[(-8.972738, 3.221675)]","[(-8.907869, 4.070036)]","[(-8.273079, 5.2679815)]",[],[],[],[]
2,[],"[(-7.0580196, -8.631804)]","[(-7.503369, -7.588337)]","[(-7.1360626, -6.1691976)]","[(-7.0836535, -5.8507586)]","[(-7.2283254, -4.573585)]","[(-7.5004964, -3.4322054)]","[(-7.335215, -2.9142287)]","[(-7.5651884, -1.1742072)]","[(-7.60402, -0.819364)]","[(-7.553115, 0.10228594)]","[(-7.5442553, 1.9050322)]","[(-7.3943653, 2.0847569)]","[(-7.458667, 3.6664906)]","[(-7.2348313, 4.748883)]","[(-7.3905525, 5.9612613)]",[],[],[],[]
3,"[(-6.902976, -9.00621)]","[(-6.4141455, -8.309172)]","[(-6.061016, -7.6287503)]","[(-6.073608, -6.552881)]","[(-6.694535, -5.5896993)]","[(-6.7430725, -4.8892884)]","[(-6.830345, -3.1612895)]","[(-6.2922, -2.95004)]","[(-6.10843, -1.2655452)]","[(-6.1679316, -0.45606074)]","[(-6.3706965, 0.5598756)]","[(-6.7235465, 1.253348)]","[(-6.023341, 2.709602)]","[(-6.022948, 3.4879403)]","[(-6.0762177, 4.704231)]","[(-6.1873503, 5.382464)]","[(-6.7867827, 6.361967)]",[],[],[]
4,"[(-5.1731844, -9.350182)]","[(-5.870112, -8.230796)]","[(-5.281708, -7.488607)]","[(-5.37709, -6.6916146)]","[(-5.1713333, -5.487492)]","[(-5.48925, -4.1915975)]","[(-5.487214, -3.8284895)]","[(-5.8723025, -2.5564837)]","[(-5.0804667, -1.3990303)]","[(-5.277332, -0.4355134)]","[(-5.059779, 0.31546375)]","[(-5.7344418, 1.5237545)]","[(-5.9316626, 2.5879984)]","[(-5.7816715, 3.823992)]","[(-5.9553432, 4.290902)]","[(-5.884855, 5.4000216)]","[(-5.8569436, 6.584806)]","[(-5.3580537, 7.839951)]","[(-5.8190193, 8.065798)]",[]
5,"[(-4.151638, -9.584724)]","[(-4.531885, -8.159058)]","[(-4.8828897, -7.695898)]","[(-4.3625627, -6.674061)]","[(-4.8654284, -5.6105447)]","[(-4.5185833, -4.223609)]","[(-4.0501375, -3.1787367)]","[(-4.0376196, -2.5288844)]","[(-4.6033535, -1.1299604)]","[(-4.1697073, -0.5600871)]","[(-4.7035666, 0.60387486)]","[(-4.610011, 1.726631)]","[(-4.2193327, 2.6845152)]","[(-4.92334, 3.5449953)]","[(-4.0031714, 4.0834117)]","[(-4.971834, 5.223745)]","[(-4.6723933, 6.191971)]","[(-4.543318, 7.8362303)]","[(-4.1198454, 8.030849)]","[(-4.7462893, 9.253962)]"
6,"[(-3.8644102, -9.198577)]","[(-3.08484, -8.067401)]","[(-3.2642312, -7.431446)]","[(-3.6865869, -6.86313)]","[(-3.4873376, -5.7589583)]","[(-3.9187646, -4.0282907)]","[(-3.3318322, -3.8222241)]","[(-3.5264065, -2.419495)]","[(-3.7138371, -1.3947524)]","[(-3.9441905, -0.39072815)]","[(-3.401014, 0.80910474)]","[(-3.190024, 1.8042159)]","[(-3.914275, 2.319142)]","[(-3.3013806, 3.8840926)]","[(-3.2012322, 4.276863)]","[(-3.7702904, 5.5537906)]","[(-3.7621138, 6.0780935)]","[(-3.6561413, 7.503008)]","[(-3.3719292, 8.379168)]","[(-3.1260097, 9.317902)]"
7,"[(-2.2809415, -9.895042)]","[(-2.577503, -8.264143)]","[(-2.9043407, -7.6196003)]","[(-2.2612944, -6.5922017)]","[(-2.2052443, -5.156896)]","[(-2.1578057, -4.6860147)]","[(-2.3410957, -3.171127)]","[(-2.3341444, -2.118452)]","[(-2.669848, -1.306848)]","[(-2.9048245, -0.48619527)]","[(-2.1855729, 0.16569856)]","[(-2.028194, 1.069869)]","[(-2.5253842, 2.72981)]","[(-2.930602, 3.6887548)]","[(-2.6957443, 4.0203023)]","[(-2.7523825, 5.4399996)]","[(-2.5864828, 6.2811017)]","[(-2.7719448, 7.3795424)]","[(-2.4507935, 8.646079)]","[(-2.2240744, 9.58371)]"
8,"[(-1.2449695, -9.884819)]","[(-1.5344769, -8.33132)]","[(-1.0318975, -7.6657887)]","[(-1.1985604, -6.518864)]","[(-1.2009745, -5.8841)]","[(-1.3784565, -4.5519867)]","[(-1.6441965, -3.7742984)]","[(-1.0849254, -2.0278625)]","[(-1.1145531, -1.2328913)]","[(-1.9535594, -0.010423265)]","[(-1.0360035, 0.85977674)]","[(-1.0996777, 1.6289048)]","[(-1.857223, 2.682259)]","[(-1.534923, 3.2504025)]","[(-1.0912232, 4.073435)]","[(-1.3898734, 5.412504)]","[(-1.9910175, 6.498865)]","[(-1.9863336, 7.474052)]","[(-1.2103447, 8.130206)]","[(-1.172041, 9.322389)]"
9,"[(-0.11047982, -9.388841)]","[(-0.4439075, -8.059861)]","[(-0.56344575, -7.412686)]","[(-0.6258049, -6.6506276)]","[(-0.31835055, -5.185226)]","[(-0.43490118, -4.6909037)]","[(-0.8045033, -3.943152)]","[(-0.2143162, -2.038501)]","[(-0.6004167, -1.7680264)]","[(-0.11813205, -0.17941114)]","[(-0.4240815, 0.97520095)]","[(-0.3085384, 1.1118318)]","[(-0.3386422, 2.9135683)]","[(-0.7651896, 3.9455018)]","[(-0.8728105, 4.6769533)]","[(-0.1431529, 5.516258)]","[(-0.3569016, 6.350298)]","[(-0.367347, 7.3126173)]","[(-0.70280457, 8.230094)]","[(-0.35831574, 9.043298)]"
10,"[(0.29063603, -9.870274)]","[(0.3228764, -8.017241)]","[(0.17539595, -7.2134185)]","[(0.8060005, -6.0445414)]","[(0.55963045, -5.62643)]","[(0.7683438, -4.8049994)]","[(0.53573984, -3.1726642)]","[(0.4289191, -2.590244)]","[(0.17392586, -1.7301122)]","[(0.8508597, -0.330884)]","[(0.89051366, 0.09103811)]","[(0.5034416, 1.3910991)]","[(0.97673917, 2.7557974)]","[(0.73342997, 3.014473)]","[(0.3576847, 4.725845)]","[(0.91009116, 5.9232783)]","[(0.09023644, 6.194154)]","[(0.944501, 7.110972)]","[(0.16912685, 8.197319)]",[]
