,0
0,44
1,50
2,90
3,135
4,162
5,177
6,179
7,187
8,202
9,209
10,221
11,241
12,247
13,260
14,287
15,320
16,322
17,341
18,363
19,367
20,370
21,379
22,384
23,385
24,390
25,396
26,399
27,413
28,417
29,427
30,440
31,449
32,451
33,462
34,463
35,480
36,481
37,484
38,485
39,489
40,494
41,496
42,499
43,504
44,505
45,506
46,513
47,538
48,539
49,543
50,559
51,565
52,568
53,570
54,576
55,577
56,581
57,586
58,588
59,591
60,596
61,607
62,612
63,617
64,618
65,619
66,620
67,622
68,624
69,634
70,637
71,641
72,642
73,646
74,652
75,653
76,656
77,658
78,664
79,666
80,667
81,674
82,678
83,680
84,682
85,685
86,686
87,687
88,689
89,694
90,695
91,701
92,706
93,707
94,708
95,715
96,717
97,725
98,728
99,732
100,737
101,739
102,742
103,744
104,746
105,749
106,753
107,758
108,763
109,765
110,767
111,777
112,778
113,780
114,781
115,784
116,786
117,796
118,797
119,806
120,807
121,808
122,813
123,814
124,815
125,816
126,819
127,821
128,822
129,824
130,826
131,827
132,829
133,830
134,831
135,832
136,833
137,835
138,840
139,844
140,847
141,849
142,851
143,852
144,854
145,856
146,857
147,860
148,861
149,863
150,867
151,871
152,873
153,875
154,878
155,880
156,881
157,883
158,887
159,888
160,889
161,893
162,894
163,896
164,899
165,905
166,906
167,909
168,912
169,914
170,916
171,918
172,919
173,920
174,921
175,924
176,926
177,927
178,932
179,936
180,937
181,938
182,939
183,940
184,942
185,943
186,945
187,947
188,949
189,951
190,952
191,958
192,961
193,965
194,966
195,968
196,969
197,971
198,973
199,975
200,976
201,977
202,978
203,980
204,986
205,987
206,990
207,991
208,992
209,993
210,995
211,996
212,997
213,998
214,1000
215,1002
216,1003
217,1004
218,1005
219,1007
220,1008
221,1010
222,1011
223,1012
224,1013
225,1014
226,1018
227,1019
228,1020
229,1022
230,1023
231,1025
232,1027
233,1028
234,1029
235,1030
236,1031
237,1032
238,1034
239,1036
240,1037
241,1039
242,1040
243,1041
244,1042
245,1045
246,1047
247,1048
248,1049
249,1050
250,1051
251,1053
252,1054
253,1056
254,1058
255,1059
256,1060
257,1061
258,1062
259,1064
260,1067
261,1069
262,1070
263,1071
264,1072
265,1074
266,1075
267,1076
268,1077
269,1079
270,1080
271,1081
272,1082
273,1083
274,1085
275,1086
276,1088
277,1090
278,1091
279,1092
280,1093
281,1094
282,1095
283,1096
284,1098
285,1099
286,1100
287,1102
288,1103
289,1105
290,1106
291,1107
292,1108
293,1109
294,1110
295,1111
296,1114
297,1117
298,1118
299,1120
300,1121
301,1122
302,1123
303,1124
304,1125
305,1126
306,1127
307,1128
308,1129
309,1131
310,1132
311,1133
312,1134
313,1137
314,1138
315,1139
316,1140
317,1141
318,1142
319,1144
320,1145
321,1146
322,1147
323,1150
324,1151
325,1152
326,1153
327,1154
328,1155
329,1156
330,1157
331,1158
332,1159
333,1161
334,1162
335,1163
336,1165
337,1166
338,1167
339,1168
340,1169
341,1170
342,1171
343,1172
344,1173
345,1174
346,1175
347,1177
348,1178
349,1179
350,1180
351,1181
352,1182
353,1183
354,1184
355,1185
356,1186
357,1187
358,1188
359,1189
360,1190
361,1191
362,1192
363,1193
364,1194
365,1195
366,1196
367,1197
368,1198
369,1199
370,1200
371,1201
372,1202
373,1203
374,1204
375,1205
376,1206
377,1207
378,1208
379,1209
380,1210
381,1211
382,1212
