,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,56/400,100,76,[0.5868],[0.2814],[0.0092],[0.9981],"[-5.8554,-9.2908]","[8.1879,8.1582]",32.86,1395.81
1,algoQD,1,87/400,100,50,[0.6123],[0.267],[0.017],[0.9981],"[-7.6433,-9.2908]","[8.1879,8.1582]",53.27,677.10
2,algoQD,2,113/400,100,43,[0.6213],[0.28],[0.036],[0.9981],"[-8.0816,-9.2908]","[8.1879,8.1582]",70.21,672.79
3,algoQD,3,134/400,100,44,[0.6513],[0.2763],[0.005],[0.9981],"[-8.6184,-9.8629]","[8.1879,8.1582]",87.27,704.84
4,algoQD,4,153/400,100,42,[0.6829],[0.2636],[0.005],[0.9981],"[-8.6184,-9.8629]","[8.1879,9.1987]",104.49,660.02
5,algoQD,5,168/400,100,34,[0.7002],[0.2526],[0.005],[0.9981],"[-8.6184,-9.8629]","[9.7449,9.1987]",117.64,692.00
6,algoQD,6,180/400,100,36,[0.7125],[0.2509],[0.005],[0.9981],"[-8.6184,-9.8629]","[9.7449,9.1987]",128.25,699.55
7,algoQD,7,200/400,100,45,[0.7185],[0.254],[0.005],[0.9981],"[-9.4180,-9.8629]","[9.7449,9.1987]",143.70,685.15
8,algoQD,8,210/400,100,30,[0.7154],[0.2648],[0.005],[0.9981],"[-9.4180,-9.8629]","[9.7449,9.1987]",150.23,676.72
9,algoQD,9,219/400,100,25,[0.7207],[0.2646],[0.005],[0.9986],"[-9.4180,-9.8629]","[9.7449,9.1987]",157.84,673.72
10,algoQD,10,225/400,100,22,[0.7307],[0.2612],[0.005],[0.9986],"[-9.4180,-9.8629]","[9.7449,9.1987]",164.40,671.59
11,algoQD,11,234/400,100,24,[0.7382],[0.2602],[0.005],[0.9986],"[-9.4180,-9.8629]","[9.7449,9.7784]",172.75,681.13
12,algoQD,12,241/400,100,23,[0.7528],[0.252],[0.005],[0.9986],"[-9.4180,-9.8629]","[9.7449,9.7784]",181.43,681.15
13,algoQD,13,250/400,100,27,[0.7599],[0.2482],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.7784]",189.98,679.72
14,algoQD,14,256/400,100,23,[0.7632],[0.2511],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.7784]",195.39,677.70
15,algoQD,15,263/400,100,20,[0.7666],[0.2459],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.7784]",201.63,684.67
16,algoQD,16,267/400,100,18,[0.776],[0.2446],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.7784]",207.18,681.95
17,algoQD,17,273/400,100,18,[0.7834],[0.2366],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.9446]",213.87,670.46
18,algoQD,18,276/400,100,20,[0.7913],[0.2325],[0.005],[0.9986],"[-9.9743,-9.8629]","[9.7449,9.9446]",218.40,686.84
19,algoQD,19,279/400,100,19,[0.7991],[0.2237],[0.005],[0.9986],"[-9.9743,-9.9545]","[9.7449,9.9446]",222.95,682.15
20,algoQD,20,282/400,100,29,[0.8116],[0.2134],[0.005],[0.9995],"[-9.9743,-9.8629]","[9.7449,9.9446]",228.86,673.42
21,algoQD,21,289/400,100,24,[0.817],[0.2147],[0.005],[0.9995],"[-9.9743,-9.8629]","[9.7449,9.9446]",236.11,703.67
22,algoQD,22,294/400,100,23,[0.8221],[0.2122],[0.005],[0.9995],"[-9.9743,-9.8629]","[9.7449,9.9446]",241.69,666.15
23,algoQD,23,296/400,100,23,[0.8346],[0.1968],[0.005],[0.9995],"[-9.8380,-9.8629]","[9.7449,9.9446]",247.04,691.61
24,algoQD,24,300/400,100,19,[0.8376],[0.194],[0.005],[0.9995],"[-9.8380,-9.8629]","[9.7449,9.9446]",251.28,654.41
25,algoQD,25,301/400,100,14,[0.8401],[0.1936],[0.005],[0.9995],"[-9.8380,-9.8629]","[9.7449,9.9446]",252.88,685.71
26,algoQD,26,301/400,100,17,[0.8466],[0.1878],[0.005],[0.9998],"[-9.8380,-9.8629]","[9.7449,9.9997]",254.84,682.50
27,algoQD,27,306/400,100,16,[0.8457],[0.1947],[0.005],[0.9998],"[-9.8380,-9.8629]","[9.7449,9.9997]",258.80,666.74
28,algoQD,28,311/400,100,20,[0.8471],[0.1951],[0.005],[0.9998],"[-9.8380,-9.9774]","[9.7449,9.9997]",263.46,680.01
29,algoQD,29,315/400,100,15,[0.8502],[0.194],[0.005],[0.9998],"[-9.8380,-9.9774]","[9.7541,9.9997]",267.81,678.84
30,algoQD,30,317/400,100,11,[0.8537],[0.1895],[0.0322],[0.9998],"[-9.8380,-9.9774]","[9.7541,9.9997]",270.61,678.29
31,algoQD,31,319/400,100,13,[0.8559],[0.1881],[0.0322],[0.9998],"[-9.8380,-9.9774]","[9.7541,9.9997]",273.03,680.08
32,algoQD,32,323/400,100,13,[0.8569],[0.1872],[0.0322],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",276.79,693.69
33,algoQD,33,326/400,100,14,[0.8567],[0.1898],[0.0322],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",279.29,675.50
34,algoQD,34,329/400,100,20,[0.8603],[0.1876],[0.0322],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",283.05,675.54
35,algoQD,35,330/400,100,8,[0.862],[0.1865],[0.0322],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",284.44,689.10
36,algoQD,36,333/400,100,12,[0.8625],[0.1866],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",287.22,679.80
37,algoQD,37,335/400,100,14,[0.866],[0.1846],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",290.11,686.87
38,algoQD,38,335/400,100,9,[0.8678],[0.1844],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",290.72,691.85
39,algoQD,39,336/400,100,13,[0.8689],[0.1846],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.7541,9.9997]",291.94,670.50
40,algoQD,40,337/400,100,11,[0.8723],[0.1812],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",293.96,690.35
41,algoQD,41,338/400,100,8,[0.8731],[0.181],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",295.11,687.90
42,algoQD,42,339/400,100,7,[0.8732],[0.1815],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",296.01,670.78
43,algoQD,43,341/400,100,15,[0.876],[0.1809],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",298.73,694.05
44,algoQD,44,341/400,100,12,[0.8785],[0.1803],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",299.58,707.75
45,algoQD,45,342/400,100,9,[0.879],[0.1809],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",300.60,682.60
46,algoQD,46,343/400,100,8,[0.8798],[0.179],[0.011],[0.9998],"[-9.8380,-9.9168]","[9.9781,9.9997]",301.78,721.19
