Format Version,1.23,Take Name,102_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 12.10.24.214 P.M.,Capture Start Frame,14823331,Total Frames in Take,2023,Total Exported Frames,2023,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C","D113A30015711EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-0.123395,-3.496580,-0.461881,-15.484384,12.410528,16.450006
1,0.010000,-0.017995,-3.642154,-0.654989,-15.490813,12.383279,16.472914
2,0.020000,-0.130158,-3.495950,-0.393609,-15.490057,12.408030,16.452568
3,0.030000,-0.071373,-3.475471,-0.321707,-15.489453,12.403462,16.455116
4,0.040000,-0.179660,-3.487843,-0.411217,-15.487936,12.407392,16.454460
5,0.050000,-0.199839,-3.480608,-0.477441,-15.482904,12.413644,16.449543
6,0.060000,-0.098195,-3.503293,-0.394823,-15.488397,12.413104,16.455862
7,0.070000,-0.085512,-3.522573,-0.379942,-15.491918,12.409956,16.454943
8,0.080000,0.016796,-3.643764,-0.728382,-15.494093,12.384989,16.473175
9,0.090000,-0.161610,-3.517215,-0.493088,-15.487045,12.417397,16.449347
10,0.100000,-0.163964,-3.477425,-0.413039,-15.489079,12.408346,16.454802
11,0.110000,-0.011728,-3.661064,-0.644650,-15.488355,12.382524,16.474592
12,0.120000,-0.151349,-3.505878,-0.416014,-15.481305,12.409588,16.450687
13,0.130000,-0.102720,-3.505135,-0.382500,-15.497693,12.412727,16.456749
14,0.140000,-0.122386,-3.503587,-0.423822,-15.483417,12.412064,16.450830
15,0.150000,-0.017895,-3.656569,-0.655262,-15.492809,12.383198,16.472151
16,0.160000,-0.163970,-3.477425,-0.413046,-15.489058,12.408296,16.454773
17,0.170000,-0.237429,-3.506181,-0.495645,-15.486995,12.411119,16.446484
18,0.180000,-0.109841,-3.532582,-0.409647,-15.489067,12.410970,16.450670
19,0.190000,-0.131190,-3.511413,-0.416399,-15.492645,12.410387,16.450018
20,0.200000,-0.316855,-3.488394,-0.619365,-15.488076,12.422625,16.453115
21,0.210000,-0.045945,-3.642739,-0.689004,-15.487083,12.385500,16.469852
22,0.220000,-0.133705,-3.488607,-0.416052,-15.487388,12.410526,16.456394
23,0.230000,-0.138437,-3.492946,-0.361484,-15.487242,12.404082,16.452686
24,0.240000,-0.139793,-3.477089,-0.393511,-15.489512,12.411990,16.448015
25,0.250000,-0.009193,-3.652278,-0.696153,-15.491173,12.379896,16.473768
26,0.260000,-0.029861,-3.621119,-0.726189,-15.484417,12.387911,16.470293
27,0.270000,-0.122203,-3.505420,-0.380733,-15.484084,12.407249,16.452906
28,0.280000,-0.130525,-3.477758,-0.430452,-15.488137,12.406501,16.451204
29,0.290000,-0.274061,-3.515091,-0.568429,-15.492725,12.419168,16.452398
30,0.300000,-0.100193,-3.484534,-0.377788,-15.492402,12.408032,16.453815
31,0.310000,-0.187222,-3.524472,-0.421616,-15.490942,12.407814,16.450827
32,0.320000,-0.081401,-3.486851,-0.415187,-15.488172,12.413404,16.452780
33,0.330000,-0.071985,-3.508309,-0.385443,-15.493613,12.415519,16.457836
34,0.340000,-0.110336,-3.496023,-0.366035,-15.484518,12.406353,16.454754
35,0.350000,-0.326045,-3.479161,-0.630244,-15.485149,12.423450,16.452272
36,0.360000,-0.092216,-3.476079,-0.343856,-15.489706,12.414702,16.449646
37,0.370000,-0.135346,-3.501644,-0.439435,-15.485196,12.413045,16.452694
38,0.380000,-0.091032,-3.508938,-0.343134,-15.489705,12.404662,16.456837
39,0.390000,-0.154991,-3.506098,-0.420429,-15.482898,12.409830,16.451988
40,0.400000,-0.147366,-3.506601,-0.414810,-15.486630,12.409519,16.448093
41,0.410000,-0.143383,-3.500098,-0.409761,-15.490026,12.409087,16.451937
42,0.420000,-0.127085,-3.506633,-0.429627,-15.481494,12.412436,16.448833
43,0.430000,-0.117937,-3.498557,-0.386975,-15.487506,12.408172,16.454926
44,0.440000,-0.000260,-3.651470,-0.694833,-15.492021,12.388699,16.475183
45,0.450000,-0.125100,-3.494323,-0.383841,-15.485043,12.407403,16.455566
46,0.460000,-0.115721,-3.495744,-0.376093,-15.491001,12.406875,16.453304
47,0.470000,-0.113240,-3.507093,-0.413070,-15.487514,12.413547,16.454353
48,0.480000,-0.214412,-3.505722,-0.495895,-15.489033,12.414614,16.450590
49,0.490000,-0.123381,-3.518619,-0.425547,-15.485452,12.412126,16.450052
50,0.500000,-0.071397,-3.475480,-0.321708,-15.489441,12.403408,16.455135
51,0.510000,-0.152271,-3.487461,-0.415054,-15.488984,12.403460,16.452356
52,0.520000,-0.262859,-3.535368,-0.594903,-15.492571,12.422839,16.453884
53,0.530000,-0.135075,-3.526545,-0.439978,-15.488677,12.412924,16.451502
54,0.540000,-0.139126,-3.513267,-0.423247,-15.488913,12.410847,16.453310
55,0.550000,-0.104256,-3.500455,-0.358835,-15.485537,12.405808,16.454823
56,0.560000,-0.010816,-3.640263,-0.685253,-15.492089,12.386996,16.476688
57,0.570000,-0.150251,-3.501506,-0.383598,-15.486923,12.405911,16.455988
58,0.580000,-0.174843,-3.489863,-0.505375,-15.488587,12.412213,16.447355
59,0.590000,-0.078805,-3.511230,-0.392701,-15.492736,12.410818,16.454592
60,0.600000,-0.131994,-3.516014,-0.396503,-15.490277,12.408207,16.449465
61,0.610000,-0.101560,-3.487813,-0.338661,-15.494458,12.406937,16.458824
62,0.620000,-0.073199,-3.518556,-0.372389,-15.486794,12.409057,16.455832
63,0.630000,-0.118932,-3.516069,-0.441757,-15.489939,12.414042,16.452036
64,0.640000,-0.165358,-3.639522,-0.894998,-15.492238,12.401474,16.477808
65,0.650000,-0.164759,-3.468134,-0.487910,-15.479859,12.414782,16.449598
66,0.660000,-0.192574,-3.496345,-0.469175,-15.487417,12.413029,16.450668
67,0.670000,-0.165141,-3.509250,-0.394374,-15.490532,12.406068,16.452871
68,0.680000,-0.125940,-3.483229,-0.346014,-15.489958,12.402965,16.456486
69,0.690000,-0.227891,-3.515502,-0.573237,-15.492307,12.422400,16.454330
70,0.700000,-0.145767,-3.513818,-0.458239,-15.485564,12.408717,16.448183
71,0.710000,-0.125306,-3.489639,-0.408860,-15.493083,12.412823,16.454954
72,0.720000,-0.086560,-3.475431,-0.360963,-15.489110,12.406940,16.452448
73,0.730000,-0.110184,-3.495063,-0.387819,-15.487838,12.408690,16.455578
74,0.740000,-0.130158,-3.495950,-0.393609,-15.490057,12.408030,16.452568
75,0.750000,-0.168638,-3.511285,-0.461508,-15.489130,12.413367,16.446999
76,0.760000,-0.159474,-3.513297,-0.429693,-15.490395,12.410322,16.450155
77,0.770000,-0.073599,-3.489268,-0.321312,-15.487205,12.403381,16.457870
78,0.780000,-0.130000,-3.502944,-0.433018,-15.487741,12.412564,16.454552
79,0.790000,-0.125095,-3.494319,-0.383843,-15.485023,12.407421,16.455545
80,0.800000,-0.101361,-3.485940,-0.419456,-15.487909,12.412670,16.455233
81,0.810000,-0.159468,-3.513302,-0.429686,-15.490415,12.410370,16.450184
82,0.820000,-0.069980,-3.686537,-0.519716,-15.481639,12.402246,16.473650
83,0.830000,-0.274087,-3.515100,-0.568427,-15.492707,12.419190,16.452383
84,0.840000,-0.091259,-3.665873,-0.741523,-15.484910,12.388780,16.471375
85,0.850000,-0.086568,-3.475433,-0.360960,-15.489109,12.406967,16.452431
86,0.860000,-0.057056,-3.496349,-0.366198,-15.492185,12.409159,16.456800
87,0.870000,-0.113564,-3.497681,-0.454470,-15.486400,12.415917,16.449697
88,0.880000,-0.116228,-3.515445,-0.377409,-15.489552,12.406998,16.448875
89,0.890000,-0.047588,-3.481297,-0.354198,-15.490044,12.408490,16.457460
90,0.900000,-0.023159,-3.472089,-0.347812,-15.493579,12.420309,16.463572
91,0.910000,-0.190537,-3.505340,-0.445848,-15.489120,12.410460,16.450037
92,0.920000,0.014256,-3.636841,-0.676388,-15.487951,12.387680,16.473835
93,0.930000,-0.157179,-3.464612,-0.360934,-15.487419,12.412812,16.446947
94,0.940000,-0.227614,-3.515954,-0.573249,-15.492247,12.422528,16.454529
95,0.950000,-0.008461,-3.647356,-0.683089,-15.488616,12.387039,16.475210
96,0.960000,-0.090460,-3.654904,-0.701578,-15.489838,12.384228,16.472296
97,0.970000,-0.138659,-3.642352,-0.780893,-15.486259,12.390397,16.469490
98,0.980000,-0.190424,-3.499109,-0.463077,-15.482983,12.412600,16.453390
99,0.990000,0.012304,-3.626568,-0.678815,-15.487867,12.387815,16.475786
100,1.000000,-0.114779,-3.486617,-0.374627,-15.483321,12.407022,16.448454
101,1.010000,-0.125955,-3.483259,-0.384484,-15.485594,12.407465,16.457848
102,1.020000,0.021296,-3.646867,-0.668130,-15.490741,12.386998,16.474476
103,1.030000,-0.158157,-3.528892,-0.407512,-15.493708,12.407798,16.449780
104,1.040000,-0.153933,-3.531317,-0.441770,-15.491617,12.411979,16.452625
105,1.050000,-0.099170,-3.513127,-0.433105,-15.484200,12.408708,16.447039
106,1.060000,-0.133923,-3.489370,-0.355892,-15.487221,12.403728,16.453236
107,1.070000,-0.008462,-3.647355,-0.683095,-15.488588,12.387002,16.475216
108,1.080000,-0.086500,-3.502694,-0.417395,-15.489264,12.407583,16.452847
109,1.090000,-0.123647,-3.494770,-0.403872,-15.483499,12.409825,16.451771
110,1.100000,-0.159576,-3.681484,-0.867880,-15.494053,12.398705,16.474815
111,1.110000,-0.177038,-3.439378,-0.377766,-15.483594,12.411437,16.443287
112,1.120000,-0.126553,-3.548736,-0.430425,-15.491941,12.412283,16.450493
113,1.130000,-0.010571,-3.689087,-0.686894,-15.491525,12.387196,16.470821
114,1.140000,-0.337517,-3.486526,-0.665080,-15.487496,12.426546,16.450527
115,1.150000,-0.079693,-3.674119,-0.689045,-15.492800,12.383422,16.471508
116,1.160000,-0.106047,-3.512713,-0.426052,-15.489036,12.413109,16.451786
117,1.170000,-0.243717,-3.526407,-0.571454,-15.491027,12.421422,16.454002
118,1.180000,-0.055534,-3.487446,-0.364036,-15.487260,12.409168,16.454185
119,1.190000,-0.128572,-3.507983,-0.452803,-15.485221,12.414937,16.449196
120,1.200000,-0.143527,-3.671071,-0.869596,-15.495275,12.399812,16.475340
121,1.210000,-0.101183,-3.517186,-0.427113,-15.488156,12.413514,16.454893
122,1.220000,-0.224193,-3.509827,-0.504312,-15.481201,12.415327,16.450344
123,1.230000,-0.041043,-3.486743,-0.324734,-15.487737,12.405590,16.456724
124,1.240000,-0.123995,-3.481397,-0.446355,-15.486510,12.414448,16.454592
125,1.250000,0.067508,-3.645266,-0.684140,-15.485421,12.391684,16.476273
126,1.260000,-0.190897,-3.550874,-0.271118,-15.482193,12.428259,16.455511
127,1.270000,-0.244974,-3.462717,-0.552297,-15.492742,12.419225,16.458342
128,1.280000,-0.024993,-3.677606,-0.725307,-15.494129,12.390578,16.472425
129,1.290000,-0.164834,-3.518062,-0.431320,-15.489592,12.404488,16.447882
130,1.300000,0.031202,-3.603081,-0.632502,-15.494368,12.380855,16.473583
131,1.310000,-0.124523,-3.515836,-0.424468,-15.492366,12.405959,16.448414
132,1.320000,-0.305985,-3.517776,-0.565060,-15.492223,12.417063,16.453590
133,1.330000,-0.085351,-3.507018,-0.379110,-15.489292,12.409075,16.454939
134,1.340000,-0.091371,-3.492110,-0.407235,-15.484001,12.412010,16.450583
135,1.350000,-0.183286,-3.501446,-0.497485,-15.485231,12.416755,16.453001
136,1.360000,-0.190980,-3.499909,-0.446492,-15.486285,12.410549,16.448906
137,1.370000,-0.139845,-3.510550,-0.426656,-15.492845,12.411031,16.450037
138,1.380000,-0.110186,-3.495061,-0.387820,-15.487824,12.408712,16.455570
139,1.390000,-0.098815,-3.496444,-0.416737,-15.487239,12.412549,16.452925
140,1.400000,-0.243722,-3.526405,-0.571460,-15.491020,12.421352,16.453985
