,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.0006535311,0.00090615917,1.6071441,0
3,-0.002437359,0.004196396,3.0690365,0
4,-0.0051032593,0.0085016405,4.3740735,0
5,-0.008215236,0.013129918,5.513047,0
6,-0.011421286,0.017746262,6.4764986,0
7,-0.01457723,0.02210782,7.276996,0
8,-0.017584953,0.02613096,7.940497,0
9,-0.019818686,0.029702716,8.584309,0
10,-0.02174092,0.032904565,9.267101,0
11,-0.019401515,0.036531106,9.482342,0
12,-0.009471357,0.045366783,9.80092,0
13,0.00037589297,0.054709606,9.806375,0
14,0.009032169,0.06035182,9.684194,0
15,0.014963929,0.06468985,9.448378,0
16,0.018346615,0.06930597,9.162694,0
17,0.020033227,0.07534027,8.796857,0
18,0.01944711,0.08397285,8.468039,0
19,0.017237889,0.09533408,8.127777,0
20,0.011269839,0.107417576,7.79062,0
21,0.0023494903,0.120938964,7.4654293,0
22,-0.009755939,0.13664201,7.1107416,0
23,-0.024017112,0.15524209,6.8824177,0
24,-0.040411483,0.1770821,6.684837,0
25,-0.05803458,0.20235652,6.564757,0
26,-0.07673297,0.23091781,6.446013,0
27,-0.095496155,0.26357585,6.3474693,0
28,-0.106332794,0.29810447,5.8655524,0
29,-0.11631265,0.33601552,5.4501486,0
30,-0.12067114,0.37573546,4.7904835,0
31,-0.12236819,0.41569,4.0887923,0
32,-0.12121384,0.45462066,3.2840183,0
33,-0.1168942,0.49194273,2.3439329,0
34,-0.10964397,0.52737117,1.3150239,0
35,-0.09976927,0.56073403,0.25228786,0
36,-0.087477155,0.5905154,-0.918458,0
37,-0.07280427,0.61538893,-2.1119394,0
38,-0.066596806,0.6268635,-2.8244028,0
39,-0.057050258,0.6383636,-3.4167795,0
40,-0.044883613,0.64629394,-3.7539682,0
41,-0.03337755,0.65076244,-3.8245249,0
42,-0.021093873,0.65197307,-3.714326,0
43,-0.0074859066,0.65112895,-3.4248667,0
44,0.00017856434,0.6520184,-2.814149,0
45,0.007243746,0.65357935,-2.237092,0
46,0.010125453,0.65711194,-1.9971628,0
47,0.011094083,0.66172665,-1.907258,0
48,0.010981008,0.6673869,-1.9005747,0
49,0.011036618,0.67406017,-1.9329844,0
50,0.013375069,0.68223876,-1.7933664,0
51,0.017121859,0.691667,-1.5868235,0
52,0.021031948,0.70214176,-1.4313974,0
53,0.02502475,0.71404594,-1.2946482,0
54,0.028929776,0.72701156,-0.84390354,0
55,0.028734155,0.74356496,-0.3901682,0
56,0.026683792,0.7603114,0.0036916733,0
57,0.023577195,0.77803016,0.35545754,0
58,0.020847805,0.7950155,0.5510931,0
59,0.02069087,0.8061725,0.6503164,0
60,0.019464223,0.81834817,0.63795674,0
61,0.016977366,0.829241,0.68433297,0
62,0.012590265,0.8419338,0.5962139,0
63,0.0065492857,0.85403967,0.5470055,0
64,-0.0011630469,0.8687937,0.3023734,0
65,-0.00980529,0.8833039,-0.004104197,0
