Format Version,1.23,Take Name,42_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-23 01.29.28.782 P.M.,Capture Start Frame,15297631,Total Frames in Take,1739,Total Exported Frames,1739,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee,Qutee,Qutee,Qutee,Qutee,Qutee
,ID,"D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C","D0FDE0FE015E11EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,2.170366,-1.908285,-2.418777,-15.913714,12.380749,16.739927
1,0.010000,1.551058,-2.241399,-2.611986,-15.900232,12.421855,16.739971
2,0.020000,2.710810,-1.973668,-2.414767,-15.931967,12.471661,16.812744
3,0.030000,2.698044,-1.893265,-2.399430,-15.904940,12.469951,16.800972
4,0.040000,2.669303,-1.808676,-2.931393,-15.900791,12.469484,16.771967
5,0.050000,3.078581,-1.806036,-1.974831,-15.931739,12.442651,16.835356
6,0.060000,2.840219,-1.696790,-2.730017,-15.883148,12.455036,16.775505
7,0.070000,1.785286,-2.135439,-2.290338,-15.888436,12.402383,16.744526
8,0.080000,3.134979,-1.753181,-1.969153,-15.930782,12.443759,16.842886
9,0.090000,1.826118,-1.942191,-2.611355,-15.865922,12.383569,16.712093
10,0.100000,2.128721,-2.022862,-1.857347,-15.918791,12.376394,16.777695
11,0.110000,1.797580,-2.203229,-2.314408,-15.912147,12.405021,16.748596
12,0.120000,1.658495,-2.021653,-2.890001,-15.881866,12.403231,16.710468
13,0.130000,2.104097,-2.035369,-1.879583,-15.912718,12.373599,16.776211
14,0.140000,1.904588,-2.071526,-2.352568,-15.893605,12.416124,16.748861
15,0.150000,2.128725,-2.022860,-1.857333,-15.918864,12.376451,16.777706
16,0.160000,2.191985,-2.099996,-1.503156,-15.952759,12.337394,16.771830
17,0.170000,1.778553,-2.159148,-2.340307,-15.884851,12.407274,16.734926
18,0.180000,1.905916,-1.988337,-1.881746,-15.924114,12.364952,16.779097
19,0.190000,2.772544,-1.957976,-2.451207,-15.903607,12.476142,16.801809
20,0.200000,2.666282,-1.897836,-2.439452,-15.908295,12.472202,16.803247
21,0.210000,2.868766,-1.725065,-2.713717,-15.886953,12.458511,16.773775
22,0.220000,2.738406,-1.893622,-2.440988,-15.902085,12.468863,16.801956
23,0.230000,2.801882,-1.702066,-2.727236,-15.887337,12.455288,16.771036
24,0.240000,3.144134,-1.585079,-2.275250,-15.916714,12.426064,16.807426
25,0.250000,2.984313,-1.715798,-2.487743,-15.924459,12.436875,16.782555
26,0.260000,1.656512,-1.997105,-2.888040,-15.882023,12.401567,16.705927
27,0.270000,1.827225,-1.918837,-2.636326,-15.865402,12.384344,16.712929
28,0.280000,1.844820,-1.938436,-2.636148,-15.866663,12.387630,16.709366
29,0.290000,1.734169,-2.137231,-2.388315,-15.882858,12.405905,16.742411
30,0.300000,2.164104,-1.841004,-2.155419,-15.901499,12.353624,16.748878
31,0.310000,2.741493,-1.907009,-2.418290,-15.904562,12.474725,16.798109
32,0.320000,2.941187,-1.771249,-1.979757,-15.940014,12.438308,16.831518
33,0.330000,2.000266,-1.731000,-2.152055,-15.907419,12.340478,16.749964
34,0.340000,2.378385,-2.163549,-1.546017,-15.944910,12.353501,16.772547
35,0.350000,3.143314,-1.607071,-2.227366,-15.917912,12.421041,16.808592
36,0.360000,2.719695,-1.960491,-2.416050,-15.933529,12.472142,16.812790
37,0.370000,3.343860,-1.514045,-2.260622,-15.919874,12.433139,16.828350
38,0.380000,2.998207,-1.723113,-2.707789,-15.881844,12.465370,16.789019
39,0.390000,3.115764,-1.844686,-1.941273,-15.934343,12.445339,16.835257
40,0.400000,1.950415,-2.006914,-1.851513,-15.924017,12.360271,16.781620
41,0.410000,2.333799,-1.722641,-2.151419,-15.911262,12.364878,16.765181
42,0.420000,1.570630,-2.104886,-2.401240,-15.888472,12.390624,16.745346
43,0.430000,1.738382,-2.158233,-2.354858,-15.885146,12.406387,16.738977
44,0.440000,2.100813,-2.022008,-1.855444,-15.918520,12.374610,16.781073
45,0.450000,2.141415,-1.808057,-2.206912,-15.894814,12.355005,16.748848
