Format Version,1.23,Take Name,1_linje1_005,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-11 11.38.04.437 A.M.,Capture Start Frame,11646975,Total Frames in Take,2393,Total Exported Frames,2393,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2
,ID,"565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.890613,5.465497,-2.384905,-14.677811,12.581375,16.719406
1,0.010000,2.128454,5.526899,-2.138799,-14.680508,12.567716,16.731859
2,0.020000,2.124922,5.510493,-2.130942,-14.680298,12.569669,16.728827
3,0.030000,2.190781,5.542517,-2.040728,-14.688134,12.558013,16.740421
4,0.040000,2.159735,5.509593,-2.088861,-14.688399,12.560945,16.732729
5,0.050000,2.127771,5.526746,-2.138978,-14.679911,12.568277,16.731249
6,0.060000,2.165558,5.507537,-2.065586,-14.686423,12.560977,16.728336
7,0.070000,2.091942,5.493935,-2.288410,-14.677982,12.574783,16.736399
8,0.080000,2.164649,5.551411,-2.039182,-14.685925,12.561652,16.736563
9,0.090000,2.135092,5.538934,-2.164755,-14.680465,12.568010,16.738636
10,0.100000,2.192387,5.536075,-2.035273,-14.689757,12.557922,16.740509
11,0.110000,2.172054,5.515425,-2.101372,-14.688671,12.560448,16.738422
12,0.120000,2.217298,5.528714,-1.972779,-14.687612,12.557650,16.733786
13,0.130000,2.139764,5.513131,-2.154926,-14.686051,12.563984,16.736538
14,0.140000,2.136468,5.495112,-2.195947,-14.679273,12.570848,16.740549
15,0.150000,2.171065,5.534781,-2.103128,-14.688796,12.559245,16.738749
16,0.160000,2.126125,5.510781,-2.131486,-14.680173,12.569009,16.728727
17,0.170000,2.207151,5.504593,-2.088558,-14.692265,12.559575,16.737156
18,0.180000,2.202849,5.521722,-2.007634,-14.682854,12.560560,16.737238
19,0.190000,2.076269,5.484293,-2.303679,-14.674910,12.575978,16.735435
20,0.200000,2.098883,5.517072,-2.064302,-14.676380,12.565088,16.728874
21,0.210000,2.184629,5.520089,-2.050598,-14.694831,12.556725,16.735823
