Format Version,1.23,Take Name,1_linje1_004,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-11 11.37.19.893 A.M.,Capture Start Frame,11642522,Total Frames in Take,1763,Total Exported Frames,1763,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2,Qutee2
,ID,"565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C","565DF63CF35111EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,1.377762,4.793404,1.678773,-15.890431,12.511828,17.482731
1,0.010000,1.323331,4.881716,1.706406,-15.881202,12.514218,17.475670
2,0.020000,1.301757,4.862110,1.637838,-15.883005,12.518996,17.476686
3,0.030000,1.305153,4.872993,1.513423,-15.889314,12.522242,17.502846
4,0.040000,1.294337,4.846538,1.615575,-15.886608,12.519113,17.482985
5,0.050000,1.363580,4.786237,1.790265,-15.861027,12.516718,17.470364
6,0.060000,1.433689,4.855351,1.815317,-15.881040,12.507586,17.473606
7,0.070000,1.334637,4.854096,1.682968,-15.889152,12.512690,17.485252
8,0.080000,1.210074,4.870735,1.513152,-15.886439,12.525317,17.491636
9,0.090000,1.378230,4.860268,1.734489,-15.886587,12.509306,17.477551
10,0.100000,1.343973,4.736303,1.770449,-15.884754,12.503110,17.476238
11,0.110000,1.377221,4.866033,1.783870,-15.884593,12.508905,17.475618
12,0.120000,1.401450,4.821047,1.738865,-15.881915,12.511067,17.473766
13,0.130000,1.392046,4.680945,1.757131,-15.874584,12.505014,17.469069
14,0.140000,1.209762,4.978338,1.563383,-15.889171,12.519045,17.493786
15,0.150000,1.427925,5.009556,2.058677,-15.868878,12.512229,17.477543
16,0.160000,1.362118,4.681691,1.727277,-15.874553,12.506920,17.466393
17,0.170000,1.340456,4.810121,1.675992,-15.890995,12.510986,17.482933
18,0.180000,1.402981,4.804785,1.672348,-15.889790,12.511089,17.479919
19,0.190000,1.341697,4.871312,1.648817,-15.892938,12.513198,17.482723
20,0.200000,1.304338,4.861672,1.603257,-15.893035,12.514117,17.495173
21,0.210000,1.355636,4.790132,1.563094,-15.899160,12.509582,17.484436
22,0.220000,1.392550,4.696720,1.738212,-15.875654,12.507645,17.470655
