,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,-0.6954222977986981,0.7636093071349794,-0.2180165393274367,0.8612335438441072,0.5504100427362528,0.02070151094396433,0.7992872634846155,-0.711669021621077,-0.7619763348578033,0.07265912795005414,-0.5150502978682332,-0.40323269394643835,-0.5224570766843912,0.8517398186967964,0.6610394839240801
1,0.6544939815838859,0.22216451025664652,-0.4811441804301426,0.005882171365141797,0.44506125480020486,0.8061218953883265,-0.031930449697954444,0.765449518973508,-0.6727058535797734,0.664061973950006,0.4490804495428884,0.8123577301380014,-0.8413523461678278,0.5868243629752936,-0.8095536449393692
2,0.13225797125689898,-0.7399036193941357,0.39733094042610806,0.050865402514894464,0.4771936357707247,-0.5606949389240778,-0.31480104074605064,0.11866006006284469,0.45964901181726914,0.8168202719292577,0.940611379598794,-0.1907574991377896,-0.24852257746532547,-0.8274148306450804,0.8721619045542832
3,0.0895867676759936,0.5238039164563366,0.36806589117073174,0.20479677608767277,-0.20400589945581937,-0.6518325109074958,-0.19130011835380745,-0.4106459603740311,-0.5651094033933945,-0.015551127797345243,0.4249523998554128,-0.187089485890799,-0.6118719958383743,0.04262650939912671,-0.5805104559282814
4,-0.07268110003009531,0.9347013459559108,0.4045328595508615,-0.281103706480232,-0.7269165006697169,0.22084196683086077,0.6902277374047512,0.9640243229755288,-0.8090995779237182,0.36817849160861593,-0.04053917920255401,-0.30167725607623264,-0.16942494237853056,-0.6957628497586106,0.34914117321250027
5,-0.25373157320874373,-0.6551284422297703,-0.04435182802966109,-0.9351165601077822,0.139464397834536,-0.29086493220111587,-0.11771527247890012,0.11862913236724659,0.1419395397819383,-0.34830418073726466,0.9653311639451103,0.15052766400726503,0.3202953827257964,-0.31510989394879885,-0.22750993596882796
6,0.7626116040186111,0.37080606954151474,-0.5372550845408448,0.7078227498305314,-0.06386267961938907,-0.17606731133289588,-0.2562172476269373,0.5926505691198225,-0.5468373832042068,-0.7603497789710727,0.9725277997738746,-0.6055641302274035,0.7318925480807816,0.9107875113186179,0.6448550972441924
7,0.13286059288321672,0.49482155717678067,0.8069451471880005,0.02859483770002358,0.506337449198424,-0.5113790671001095,0.40917186143737405,0.07156682300081263,-0.3103032987651766,-0.33270828515170137,-0.6943265955031783,-0.7509624779534294,-0.7859254100545785,0.7014814758546033,0.814932730696289
8,0.7165694953533528,-0.24513472513436185,-0.31886294015102123,0.06520746332294669,0.7960469024785177,-0.9568131624964797,0.4582908828238652,-0.7105142221771494,-0.1925010068590538,-0.060979817466808806,-0.42527277063172053,0.0024407894215785486,-0.44437579570878194,0.09618845192849723,-0.8984002195280283
9,0.6544939815838859,0.22216451025664652,-0.4811441804301426,0.12111729252007608,0.567106590409711,0.8061218953883265,-0.027609446723750652,0.765449518973508,-0.6727058535797734,0.664061973950006,0.4490804495428884,0.7620674612858624,-0.8094693222971987,0.6283237973688935,-0.8095536449393692
10,-0.15224368973677804,0.33915584974999047,0.10128238957179958,-0.5326831753270291,0.8208993880513236,-0.33670208617230357,0.9998591777441563,0.018056180634083097,0.16446377383306787,0.3796855387236526,-0.7764147694601633,0.4343573126112612,-0.9211224638420914,0.943711755632135,-0.338182248446679
11,-0.8775399811098032,0.013851566543461535,0.6343213328290398,-0.17668263215567492,-0.7934536266274266,0.625630582599563,-0.8802435904546091,0.7903742288147788,-0.5778108751068594,-0.12808618497186086,-0.4154805716333505,-0.7149093981966288,-0.6090211641378278,0.4399226513285279,0.16639658938915858
12,-0.21087207056692558,0.632541400531005,0.9904245863144894,-0.4700174460216584,-0.369886505545981,-0.19874487006421537,-0.4159125781862192,0.23823332628738392,0.7966675855799366,0.8751843252223539,0.23829854540245687,0.5721162233537855,-0.6241094003419239,-0.22332656470993162,-0.0641381393611582
13,-0.040763257699446775,0.33915584974999047,0.10534299128674296,-0.41575541039682884,0.7856397084761808,-0.25996864264241326,0.9980523542798834,0.018056180634083097,0.16446377383306787,0.6125060275135665,-0.7764147694601633,0.01818968814666566,-0.9346317869111618,0.9611572937186919,-0.338182248446679
14,0.9569564395345833,0.17180823858164884,-0.5588870166712212,0.4667815320206301,0.4057879292127218,0.09111983188104822,0.6203619587138431,-0.7651769996827436,0.4976426650235801,-0.9365082352505449,0.4334352149942695,0.16001570048462943,0.6475325888160879,-0.8083416039911147,-0.7899755471776295
