,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,32/400,100,51,[0.75],[0.2606],[0.0286],[0.9975],"[-6.0580,-5.0943]","[3.9431,5.5441]",24.00,2052.54
1,algoQD,1,53/400,100,50,[0.7616],[0.2662],[0.051],[0.9975],"[-6.0580,-5.0943]","[4.3764,5.5441]",40.37,1031.24
2,algoQD,2,61/400,100,26,[0.7866],[0.2491],[0.051],[0.9975],"[-6.0580,-5.4132]","[4.7382,5.5441]",47.98,1031.74
3,algoQD,3,74/400,100,30,[0.7827],[0.2619],[0.051],[0.9989],"[-7.5990,-5.4132]","[4.7382,5.5441]",57.92,1031.16
4,algoQD,4,86/400,100,25,[0.7769],[0.2691],[0.051],[0.9997],"[-7.5990,-5.9224]","[7.6937,5.5441]",66.81,1031.54
5,algoQD,5,96/400,100,21,[0.7815],[0.2561],[0.051],[0.9997],"[-7.5990,-5.9224]","[7.6937,5.5441]",75.03,1030.76
6,algoQD,6,105/400,100,22,[0.8033],[0.233],[0.051],[0.9997],"[-7.5990,-6.2004]","[7.6937,5.7248]",84.35,1031.37
7,algoQD,7,114/400,100,23,[0.8018],[0.2337],[0.0891],[0.9997],"[-7.5990,-6.1780]","[7.6937,5.8665]",91.41,1034.45
8,algoQD,8,116/400,100,20,[0.8273],[0.2137],[0.1423],[0.9997],"[-7.5990,-6.1780]","[7.6937,5.8665]",95.97,1029.92
9,algoQD,9,120/400,100,13,[0.8324],[0.2108],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,5.8665]",99.89,1030.10
10,algoQD,10,130/400,100,21,[0.8261],[0.2046],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,5.8665]",107.39,1030.26
11,algoQD,11,131/400,100,9,[0.8318],[0.2003],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,5.8665]",108.97,1030.97
12,algoQD,12,134/400,100,20,[0.8424],[0.1985],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,6.4129]",112.89,1030.05
13,algoQD,13,137/400,100,16,[0.855],[0.1908],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,6.4129]",117.14,1030.05
14,algoQD,14,138/400,100,12,[0.8607],[0.1887],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,6.4129]",118.78,1031.09
15,algoQD,15,141/400,100,12,[0.8667],[0.18],[0.1423],[0.9997],"[-7.5990,-6.7053]","[7.6937,6.4129]",122.21,1029.66
