,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,-0.004455626,-0.004837708,0.6219943,0
3,-0.010945694,-0.011466586,1.2950934,0
4,-0.01826412,-0.018039612,1.9540032,0
5,-0.025770511,-0.024243804,2.5880616,0
6,-0.033160746,-0.029972656,3.194339,0
7,-0.04017792,-0.0351597,3.7584991,0
8,-0.046712466,-0.039664537,4.2671313,0
9,-0.05273823,-0.04350689,4.7305326,0
10,-0.058043975,-0.04701416,5.1288323,0
11,-0.06234406,-0.049680077,5.45281,0
12,-0.06201606,-0.05062137,5.643621,0
13,-0.059754394,-0.047617637,5.7494526,0
14,-0.0566586,-0.039759506,5.782372,0
15,-0.0541714,-0.028089589,5.685722,0
16,-0.05214759,-0.0140578775,5.502774,0
17,-0.050713316,0.0011419458,5.2296143,0
18,-0.04896357,0.016902182,4.944695,0
19,-0.046594664,0.03354515,4.581658,0
20,-0.042336524,0.04995986,4.215184,0
21,-0.037691217,0.06647791,3.8612127,0
22,-0.030485343,0.08266047,3.596685,0
23,-0.021080375,0.09763793,3.2619007,0
24,-0.00996805,0.111570716,2.9508119,0
25,0.0033082562,0.12425046,2.7178912,0
26,0.018532142,0.13671613,2.5176604,0
27,0.035037965,0.14869833,2.4325116,0
28,0.05281182,0.16103274,2.3948085,0
29,0.07115398,0.17362063,2.475565,0
30,0.087992616,0.18710394,2.5709257,0
31,0.10497518,0.2001575,2.781755,0
32,0.11936314,0.21279693,2.9680922,0
33,0.13151075,0.22409159,3.185329,0
34,0.14172558,0.23452368,3.3495297,0
35,0.14967762,0.24390793,3.483475,0
36,0.15646835,0.25185588,3.6268232,0
37,0.16294204,0.25834355,3.7678466,0
38,0.16797344,0.26400146,3.869695,0
39,0.17056432,0.2694476,3.923655,0
40,0.1698346,0.27513528,3.9442008,0
41,0.1652318,0.28157204,3.9226477,0
42,0.1568141,0.28888065,3.8558648,0
43,0.14499687,0.29722127,3.757405,0
44,0.1305544,0.30672082,3.6320446,0
45,0.11439769,0.31752408,3.4759548,0
46,0.09741269,0.32980317,3.2836945,0
47,0.08045053,0.3437389,3.0413997,0
48,0.06419923,0.3594025,2.7408779,0
49,0.049142424,0.37666968,2.3731809,0
50,0.035791725,0.39527285,1.9500282,0
51,0.024605231,0.41454652,1.4928597,0
52,0.015958834,0.43382302,1.0306486,0
53,0.010198547,0.45252088,0.58427805,0
54,0.007526144,0.47016513,0.16753048,0
55,0.00789539,0.48651254,-0.2034412,0
56,0.011500406,0.5018086,-0.5343433,0
57,0.008990342,0.5190532,-0.8123279,0
58,0.006454052,0.53527117,-1.0471606,0
59,0.01631252,0.5471983,-1.2477527,0
60,0.024886144,0.55802304,-1.3807788,0
61,0.03345532,0.56474274,-1.6650805,0
62,0.05895055,0.5635978,-2.1393237,0
63,0.08390565,0.55773216,-2.6255603,0
64,0.107810915,0.5461647,-3.1007495,0
65,0.13055687,0.5295387,-3.5241199,0
66,0.16178146,0.5083186,-3.8860583,0
