,0
0,42
1,45
2,196
3,220
4,266
5,290
6,303
7,311
8,315
9,316
10,325
11,354
12,389
13,397
14,408
15,427
16,439
17,440
18,448
19,456
20,457
21,464
22,466
23,488
24,525
25,532
26,539
27,543
28,558
29,564
30,566
31,572
32,584
33,587
34,590
35,603
36,615
37,618
38,627
39,630
40,642
41,660
42,662
43,668
44,685
45,697
46,698
47,699
48,710
49,726
50,737
51,742
52,744
53,745
54,747
55,748
56,750
57,756
58,762
59,764
60,765
61,768
62,780
63,782
64,787
65,790
66,804
67,811
68,817
69,826
70,827
71,828
72,830
73,832
74,840
75,843
76,845
77,846
78,848
79,849
80,850
81,851
82,857
83,858
84,860
85,865
86,869
87,870
88,875
89,880
90,881
91,885
92,888
93,889
94,891
95,898
96,899
97,903
98,906
99,912
100,914
101,918
102,919
103,922
104,924
105,925
106,926
107,929
108,931
109,932
110,934
111,935
112,936
113,938
114,941
115,943
116,944
117,946
118,949
119,950
120,951
121,954
122,959
123,960
124,961
125,963
126,971
127,973
128,976
129,984
130,985
131,986
132,991
133,993
134,996
135,1000
136,1003
137,1005
138,1006
139,1008
140,1010
141,1018
142,1019
143,1028
144,1030
145,1034
146,1035
147,1036
148,1037
149,1041
150,1047
151,1049
152,1050
153,1051
154,1055
155,1057
156,1058
157,1059
158,1060
159,1066
160,1070
161,1071
162,1079
163,1082
164,1086
165,1088
166,1090
167,1092
168,1097
169,1098
170,1101
171,1102
172,1103
173,1106
174,1108
175,1109
176,1111
177,1114
178,1116
179,1118
180,1124
181,1129
182,1130
183,1132
184,1133
185,1134
186,1136
187,1138
188,1142
189,1147
190,1154
191,1156
192,1158
193,1159
194,1162
195,1166
196,1168
197,1169
198,1170
199,1172
200,1173
201,1178
202,1179
203,1180
204,1181
205,1182
206,1184
207,1186
208,1187
209,1188
210,1189
211,1190
212,1192
213,1193
214,1194
215,1195
216,1197
217,1200
218,1201
219,1204
220,1207
221,1209
222,1211
223,1212
224,1214
225,1216
226,1217
227,1222
228,1226
229,1227
230,1228
231,1229
232,1231
233,1232
234,1233
235,1235
236,1236
237,1237
238,1238
239,1240
240,1243
241,1244
242,1245
243,1247
244,1250
245,1251
246,1252
247,1253
248,1257
249,1258
250,1259
251,1260
252,1261
253,1262
254,1263
255,1264
256,1266
257,1267
258,1268
259,1269
260,1270
261,1271
262,1272
263,1273
264,1274
265,1275
266,1276
267,1277
268,1279
269,1281
270,1282
271,1283
272,1284
273,1285
274,1286
275,1287
276,1288
277,1289
278,1291
279,1292
280,1295
281,1296
282,1297
283,1298
284,1299
285,1303
286,1304
287,1305
288,1306
289,1307
290,1309
291,1310
292,1312
293,1313
294,1314
295,1315
296,1316
297,1318
298,1319
299,1320
300,1322
301,1323
302,1325
303,1326
304,1327
305,1328
306,1329
307,1330
308,1333
309,1334
310,1336
311,1337
312,1338
313,1339
314,1340
315,1341
316,1342
317,1344
318,1345
319,1346
320,1347
321,1348
322,1349
323,1350
324,1352
325,1353
326,1355
327,1356
328,1357
329,1358
330,1360
331,1362
332,1363
333,1364
334,1366
335,1367
336,1368
337,1370
338,1371
339,1372
340,1373
341,1374
342,1375
343,1377
344,1378
345,1379
346,1380
347,1381
348,1382
349,1383
350,1384
351,1385
352,1386
353,1387
354,1388
355,1389
356,1390
357,1391
358,1393
359,1394
360,1395
361,1396
362,1397
363,1398
364,1399
365,1400
366,1402
367,1403
368,1404
369,1405
370,1406
371,1407
372,1408
373,1409
374,1410
375,1411
376,1412
377,1413
378,1414
379,1415
380,1416
381,1417
382,1418
383,1419
384,1420
385,1421
386,1422
387,1423
388,1424
389,1425
390,1426
391,1427
392,1428
