,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.20556056185598104,-0.17051977490049253,0.7874510558178727,0.9722555538644588,0.5632953461545989,-0.08073843624195676,0.818085382787195,-0.9882029714992593,0.6563272136016365,0.5723331540335226,0.6513977575872132,-0.1228497534705808,0.8762904174140278,-0.9541550740067981,0.5678986230581653,0.8174271690147838,0.2753122468513296,-0.7857770704067448,0.3636124128158704,-0.21853335899227355,-0.8810796103726186,0.15086365968354287,-0.6536121805022099,0.9903715483788174,-0.7903589535349906,0.5224209792776207,-0.4605978815543639,-0.7660531846652172,0.4199453891081153,0.3748385667486458,-0.822284578506751,0.023564075589365796,0.8034796887700857,0.9615638911993547,0.3934011648309619,-0.2827000139420601,0.10987588762558653,0.5913838908504148,-0.7964335320838212,-0.8037309311435834,-0.6874395791794403,0.46643853686202275,-0.6900695506899666,0.4686998322159619,0.8124082516014888,0.1266645963213926,-0.9935919166487928,-0.30992920298150706
1,-0.05671402002516812,0.8406471576686942,0.7899840668858991,0.14731663477377444,-0.8011092691114934,0.31782416690052107,-0.0382161270463095,0.03848337466996399,-0.25807643901895805,0.47964636422911844,-0.3080169784840576,-0.7025102509479393,-0.6153007415507301,-0.09795779576897501,-0.9603259432561644,0.08216462739536756,0.10212182254051871,0.2574602294265278,-0.21316261711370954,-0.6200536559324266,0.45687931961496653,0.7100779609282579,-0.9284545514959957,-0.6992873132560724,0.3444324256444955,0.7966107556681619,0.0757932838223152,-0.37796130459294863,0.4144127336823231,-0.06360829159670334,-0.426210848927689,0.5618997642225265,0.5548331416887495,-0.32919915368113295,-0.2809684654860152,-0.25452952792641415,-0.08173225675614226,0.16052578801601558,0.24777775772977284,0.7286906658039423,-0.1706583134573172,0.5856110890759598,0.14253686064247995,-0.6009006897690907,0.38591863362118906,-0.48451514972068477,-0.30834435388685955,-0.08329874094973899
2,0.28718268139282666,-0.8149239978927434,-0.7983442043581335,-0.12870104209064315,0.3764985183451024,0.1936070155983749,0.6954920945904715,0.026529093926812353,0.20436779704378893,0.43173328039704706,-0.21716657978926013,-0.9855799994346699,0.6874071590264936,0.824335996081252,-0.5817528176631808,-0.47383291225689317,0.8502549681140004,0.2160103779137974,-0.6253341495605935,0.21520636160505702,-0.8342503905577299,0.4432577826442252,-0.4110074596672375,0.08798260487353593,-0.7859098846400636,0.17959609957464107,0.2304991848915432,-0.6648067059687799,0.34509845122351934,0.014868461253116694,-0.49872119654815217,0.9494622970167246,-0.7258309091341772,0.21576912081495414,0.44286390549393784,0.0064731668490640715,0.8333403518032845,0.4876457632336948,0.47402551303723284,0.49410077537824537,0.16609464210811575,0.8687334532129991,-0.15587193649111541,-0.02147826807101305,-0.10823545856700201,0.835427355277006,-0.5359309181072844,-0.23340745050632505
3,0.9190063286174914,0.16658790221202224,-0.388723144969372,-0.008614533030349758,-0.6528756465358336,0.03977407929011778,0.553343108705912,-0.22243586163745066,0.23671863467607435,-0.5744577840060774,0.12484027709865897,-0.6135585096118066,-0.6846397720642989,0.41633143695955566,-0.5407632776133107,-0.7079445042585615,-0.5493386886617757,-0.4137990796606632,-0.9373990630046454,-0.38222447016706607,0.7852582407085384,0.436811865445601,0.32030037593699867,-0.7233427823603591,-0.5128966370534866,-0.5307066183132112,-0.5520126613459881,-0.9792537028674282,0.09513178758089413,-0.2776213830625702,0.05297638261554427,0.7168750736901388,-0.9345956482539373,-0.6036501109926269,-0.20990905154802975,-0.3434228774963983,0.19728575777649748,0.39034102036661156,-0.658447470960497,-0.46505633701705196,0.6729079553250386,-0.618637596601618,0.015937256503724573,-0.22475381510106285,-0.49485072008676223,-0.8392584256339206,0.233442363844103,0.5948682614359377
4,-0.022776534944630056,-0.5323607834236499,0.03551971227475703,-0.005998477540333447,0.27690370832726496,-0.17515199872061804,-0.2577369035739492,-0.4548216334799007,-0.20787016173755668,-0.5747403863783835,0.26431986405456476,0.9599017051491505,0.9431803349334023,-0.0579996315232878,-0.6398852546855125,0.2270721021227584,-0.3804732943788378,0.5677366055830966,0.7474957852549682,-0.60293470541668,0.5690187551414725,-0.03745613093412836,-0.05303136872921499,0.6603891723928348,0.36378312029008564,-0.8400070255696337,-0.47941300815843646,0.1387693208775853,-0.36004772491565706,-0.16567658780875139,0.09160487523319194,-0.6211016628648041,0.7933933788186309,-0.639939656763929,-0.17486085704279164,-0.6613675223594355,-0.21501989622520434,0.06659474183248792,-0.8305375126488255,-0.8480169144921159,-0.9322580380440288,0.25000145454542855,-0.5908580546919129,-0.01456046596772409,0.21431898648788406,-0.6733362351489263,0.06121514106313852,0.4904199463225629
5,0.2590693916098681,-0.18741933045909476,-0.06169089381667381,0.9749636129290393,-0.08737180676616418,0.6648358222008852,-0.1328710217006457,0.8858986344352442,0.8916360265632173,-0.2524609397768367,-0.9532276618965214,-0.4454039207481002,-0.1310347838374577,-0.34889800253998837,0.5853017029355887,0.7558305927644691,0.7186266968799844,-0.8568271993059844,-0.8366650980468258,-0.12566869039394613,0.96205648562388,-0.0334035789060394,0.5652692279498099,0.7988333215406238,0.7050717218771985,0.010785357595763934,-0.7896255154400829,-0.80367237933861,0.536316433685726,0.6264121812882508,0.5371887375653728,0.5897247821413774,0.47634232593214865,-0.1829791743660485,-0.03655975197429995,-0.29512850369241095,0.7471927528053821,-0.4687892832373566,-0.4297861055765406,-0.46045697804133456,-0.8862721835209315,0.7661167672032181,-0.6007900890823814,0.13978046381139997,-0.7964765481752962,-0.9074099684997612,0.08634558215388943,-0.39372406519782577
6,-0.5239265121469876,0.9262960582671285,0.1943721830306644,-0.6266530825665324,0.9436035388680981,0.710769404239407,-0.5543372784179821,0.7244418227955209,-0.7755586364585143,-0.20932959611330637,0.6194610264868847,-0.0696543451953251,0.8523889428848759,0.16755928213545368,-0.5967754372339724,0.6934468717134188,0.6193711350336057,-0.2751570218419539,-0.4716316688926492,-0.28072928337560277,-0.32989229743526916,-0.3259158490470253,0.8330039022372355,0.23750780405620953,0.6568023691657892,-0.1089458803972374,0.4672820362046246,0.5965249956617591,-0.8077909844382487,0.4235711283359549,0.1509182549753323,0.3438253940847871,0.07547175604775025,-0.22222731206239899,-0.5823630607719426,0.46264594289052297,0.6647994611999275,-0.05804347187484504,-0.4375050649951693,0.17181290396964277,0.07174422768659516,-0.9988670995429894,0.21204933641763368,0.4361651485312661,0.5815474845128255,0.12208865003644509,-0.27487570618857804,-0.681428483286024
7,0.37158888334363405,0.9512711747367149,-0.7997861405709383,0.529543366103117,0.4517400508775873,0.5562429934232898,-0.01981336572456427,0.22192899846524528,0.8209808143898569,-0.2812554325702088,-0.9066180924650173,0.9393517922069836,0.8768535037760772,-0.12802998796816323,-0.5351250281236637,0.08726259459442276,-0.9086250849370048,0.5278370931636163,-0.6744804844423176,-0.6393546765343583,-0.9566862863584429,-0.3696968292636318,0.5647401613875771,-0.8388906672959859,0.7913496495423873,0.3482252047825869,0.5313190890853612,-0.5459796890281776,-0.016826947771499956,-0.34183022271580876,0.5183134045961264,0.7584176852876752,0.5421353873542265,0.9172643018139264,0.23406519883811727,0.2841365414413586,0.3607388471208006,0.469037305807815,-0.48484253410996425,0.08102210847409719,0.3331071324610104,0.66417590005733,-0.22518769492248358,0.8931248361612298,0.9747540579293235,0.10253963887967421,0.7254334815495345,0.5573507352650087
8,-0.8185426962907556,-0.22660350259120055,-0.387244076823102,0.6942635175024683,-0.06278465435250746,0.23579114088588105,0.6664515818997367,0.8480892783088589,-0.8644619245740714,-0.4869380698382144,-0.7495112591612534,-0.48439008233306113,0.5109697332637078,0.12472964881068305,0.772500890334497,-0.5385748719300303,-0.6562389703879761,-0.6289556864184651,-0.18031691221014534,-0.2315530311973446,0.6101978051037649,0.5218220296749676,-0.6144853045864758,-0.33720438234547,0.17912048189977736,0.8934600013808687,-0.13499125866368877,0.14251712528521132,0.13882236095534894,0.6777024384169255,-0.7167709363385315,-0.4088873535495261,-0.46317214432837184,-0.38753045422565635,-0.469226518131173,0.5684364517028258,0.03576677274354667,0.8807678669504291,-0.509512387779228,0.020745718640543975,0.8843475025334608,-0.5895465161891995,0.03407643524063442,-0.07672213414972018,-0.6158525139441189,-0.008289612362498255,0.24537698427304822,0.5297687785691245
9,-0.5239265121469876,0.9262960582671285,0.1943721830306644,-0.8357969083205581,0.9436035388680981,0.710769404239407,-0.6890942170460128,0.8618633991317193,-0.7755586364585143,-0.20932959611330637,0.6194610264868847,-0.0696543451953251,0.8523889428848759,0.16755928213545368,-0.8871138813317014,0.6934468717134188,0.6193711350336057,-0.2751570218419539,-0.4716316688926492,-0.28072928337560277,-0.32989229743526916,-0.3259158490470253,0.7363460041653058,0.23750780405620953,0.6568023691657892,-0.1089458803972374,0.4672820362046246,0.5965249956617591,-0.8700388085666104,0.4235711283359549,0.1509182549753323,0.3438253940847871,0.07547175604775025,-0.22222731206239899,-0.5823630607719426,0.46264594289052297,0.6647994611999275,0.11951853401283485,-0.4375050649951693,0.17181290396964277,0.07174422768659516,-0.9988670995429894,0.21204933641763368,0.4361651485312661,0.5815474845128255,0.31801159646907284,-0.27487570618857804,-0.631683439748346
