,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.048103786717290875,-0.13258970433358597,0.10663187040990985,-0.13347035205736968,0.2468963002182376,0.34964681823963684,-0.2167571203991352,-0.4247667413293239,-0.6245252608373426,-0.6383779363349993,-0.24265607397357258,-0.15221226890370354,0.07218782294051751
1,0.17262365200822627,0.551316367581145,-0.5417214141674174,0.5848461267766258,-0.45197652770994123,0.5962489242286211,-0.6026198074370646,0.997510083344241,-0.4232723933607083,0.05288223296768968,-0.16730790770931003,-0.1129160744927129,0.7245448030653623
2,0.48629294307958193,0.6045615420525425,0.46790092320173327,0.09201568627175383,0.023966528291097244,0.08656947700170248,0.5843812102714652,-0.41883686126751396,-0.10467987639385279,-0.9339790883420931,-0.0070387706371903835,-0.9545360031743078,-0.004572588409447187
3,0.9522999608710518,0.9135643222156444,-0.08582695469655488,-0.09060893245626844,0.6398508545589168,0.7025163504908614,-0.6823668590208272,0.9053131155125151,0.7851242769749076,-0.6901398511962353,-0.22973753769916083,-0.3095928224945723,-0.5958746284251997
4,0.7140915472589422,0.0915577730306878,-0.08845337386014296,-0.547981709046292,-0.9723233988124116,0.590232379267591,0.7433430005830559,-0.5805948122106785,0.09891167233227605,0.9603647058547604,-0.02519654880073774,0.6281519111707343,-0.7828315952560041
5,0.21116256363665475,0.09610947970402695,0.472972078292639,0.4589671225074392,0.5545976524846707,0.8578262566094934,-0.10920980153703841,-0.9961116916312831,0.9765528035001032,0.7035713077541814,-0.8140191337617113,0.6619189753693113,0.1445902471009799
6,0.6190642136141071,-0.8003271466385042,-0.300805223432556,-0.5903917292674645,0.6844413751730323,-0.8584242823041406,0.14393811166453707,-0.2599069153321849,-0.08059219257383199,-0.902069668361245,0.08593740478887657,-0.7316102000642133,-6.800734783674045e-05
7,-0.15758711284931426,-0.08660405288964679,-0.12428259172682421,0.492022603602176,0.3544398705826899,-0.2717703302486989,-0.6902886964260571,0.5492087037897229,0.38867143348037847,0.8197118813637356,-0.23251475104220498,0.7834622058754781,-0.34294579695216876
8,0.7339689429836325,-0.7308086281647463,-0.5473344391572967,-0.6189252091937996,-0.8411809227098717,0.3510667107062466,0.24963781709184207,0.3957959748449287,-0.2590721131948266,0.448167098847851,0.4297743181229301,-0.7747847734021494,-0.3682180000373241
9,0.7468762072743558,-0.7912914101477391,-0.8615316772896044,-0.30926657885351316,-0.9721288660765024,-0.9941492651167998,-0.6572809570118066,0.23139910884849013,0.06876747397729743,0.7319711358602965,-0.14863055870559094,-0.6407522225672988,0.9449493056707645
10,0.7521950671288333,0.7960991589483402,-0.20016416992723318,-0.09081824465918231,0.7210152541631281,0.8796223102994738,0.6337095691724783,0.18657826862529636,-0.6016156758649873,-0.7282702968502064,-0.5705727423791935,-0.00900970939650203,-0.8653277577977416
11,0.8681947761855382,-0.27464388466608236,0.484375920364815,-0.529443245836277,0.1712761731091812,0.030310086645095158,0.7817538614788673,0.28268536590911686,0.9888495735406395,0.3216722298160475,-0.3657485277692736,0.8718986004283515,0.8210608538628243
12,0.6625883204281942,0.9920520141571343,0.608658211215857,-0.8725739210322896,0.6421307219602046,0.5955770529438396,0.9698361513111098,-0.9312131604858271,0.4278689012105712,0.1667068457404095,0.8666305261998308,-0.9074403765305372,-0.8670229114357073
13,0.3926642523413988,0.6411552873926061,0.937585802714445,-0.11175926117996826,-0.7108741519918258,0.348987631714619,0.034716575952102424,-0.6672422089441463,0.4219591010616992,-0.16313803856081988,0.9682932042453061,0.12041559540838476,0.7711419485603888
14,0.25457164810870525,0.4926801385322088,-0.5417214141674174,0.5848461267766258,-0.45197652770994123,0.5962489242286211,-0.7998358320619117,0.997510083344241,-0.4232723933607083,0.05288223296768968,-0.15173689385912215,-0.2887445444395689,0.7550639740166036
15,0.6190642136141071,-0.8003271466385042,-0.4481667549627675,-0.5903917292674645,0.7356760311788373,-0.7430157700219113,0.14393811166453707,-0.2599069153321849,-0.08059219257383199,-0.902069668361245,0.08593740478887657,-0.7316102000642133,-6.800734783674045e-05
16,0.8681947761855382,-0.3160034065388615,0.484375920364815,-0.529443245836277,0.1712761731091812,0.030310086645095158,0.7817538614788673,0.28268536590911686,0.9888495735406395,0.3216722298160475,-0.3657485277692736,0.8718986004283515,0.8948375321558906
17,0.12038650235305437,-0.0390032972107639,0.9871895617280957,0.08782320961319368,-0.7021541537749376,0.48186810130781366,0.36242595585817305,0.08134997478054684,-0.9671369247410571,0.7801170972931826,0.6884105879319808,-0.9365180945631391,-0.08661384669034722
18,0.23660352771209414,-0.2386854924849735,0.7774370154292232,0.802335219073,-0.9682978230363946,-0.08095772825096326,0.7331202470883151,-0.29772556479208045,0.2551647894728626,-0.9740260981361393,0.3110344626283059,0.0578368482450804,-0.1104125388127224
19,0.09369812935034916,-0.7705037060505067,-0.40521478926027465,0.2074078461844997,-0.756855283640768,0.1341753143663793,-0.7101589910218502,0.74783097607665,0.320481581973292,0.31497037341333556,-0.7856445310956042,0.6068016681194837,-0.7552900319616509
20,0.9336951138254559,-0.7254820692183483,-0.2465642707975706,-0.3799354166632072,-0.043208216594465165,-0.6823490282192024,-0.0044738329936147014,-0.9409188756838536,-0.4767403678043902,-0.2103007454751895,-0.6112191374072269,-0.5024187065931536,-0.2382937047314384
21,0.5944365274170778,0.07120267121918045,-0.478971679267874,-0.09707798010451452,-0.47406296050680474,-0.8565534670169579,-0.5133708592612094,-0.13231787896015068,0.5054284997562652,-0.8389569529633034,-0.20022338985689436,-0.3113781923840018,0.6677959372768931
22,0.42876434263203644,-0.8003271466385042,-0.4481667549627675,-0.5509717885987173,0.6618079509779167,-0.9807298257170933,0.14393811166453707,-0.2599069153321849,-0.12153943360116526,-0.9110861659690548,0.08593740478887657,-0.7316102000642133,-0.22057388110920373
23,0.46037560578733405,-0.6261778708433297,0.4214374438178825,0.4917812973737632,-0.5011403971376818,0.547784380731603,-0.29060831910322094,0.22396216693863202,0.5977319250851145,0.28095434941384867,0.3305401703426778,-0.06558271197599463,0.07915948802196504
24,-0.009810066423633801,-0.28250178015722316,-0.7455569847014909,0.6351812505721646,-0.9568102344496248,-0.42066241869839893,0.20595105570955385,-0.47971144721814296,-0.604688925847924,-0.36032147039200324,-0.24717752708744634,-0.5760039048788712,0.0035688826263384765
25,0.48629294307958193,0.6045615420525425,0.46790092320173327,0.09201568627175383,-0.10194391596619967,0.08656947700170248,0.5843812102714652,-0.41883686126751396,-0.10467987639385279,-0.9339790883420931,-0.0070387706371903835,-0.9545360031743078,-0.004572588409447187
26,0.09369812935034916,-0.7705037060505067,-0.30776245548850123,0.30959105294286826,-0.6937165415274695,0.18297509639601306,-0.6252682819655779,0.7939563466931572,0.21035712508992144,0.41853543977901553,-0.38977826304404584,0.6183301608119467,-0.7552900319616509
27,0.7521950671288333,0.9298685470299821,-0.23055335297831814,-0.09081824465918231,0.7269903563525286,0.8796223102994738,0.6337095691724783,0.18657826862529636,-0.6016156758649873,-0.7282702968502064,-0.8295350632297387,-0.00900970939650203,-0.8653277577977416
28,0.9522999608710518,0.9135643222156444,-0.08582695469655488,0.1107491213113656,0.6621205267962167,0.7025163504908614,-0.6823668590208272,0.9053131155125151,0.7851242769749076,-0.8681819658487542,-0.22973753769916083,-0.3095928224945723,-0.5958746284251997
29,0.9536234959682628,-0.5517638708355097,0.4132610639298895,-0.07062540167816178,0.8405416748858434,-0.24138496153297861,-0.5107387579325791,0.9167046400178454,-0.35794666112650186,-0.4714046734704205,0.6560863672385753,0.29891781013895935,0.8858660120115838
30,0.829579571919046,0.049067216406363245,-0.7539233071417524,0.12682377146879142,-0.06625921779205024,-0.27893989861810176,0.3636077882210207,0.08102747520217157,0.803556791291113,-0.45714104851032,0.3173021952463395,0.09400444313732281,0.4773178281422852
31,0.015441124818922347,-0.10853209841306932,0.9871895617280957,0.28885580502612096,-0.7021541537749376,0.48186810130781366,0.36242595585817305,-0.23379092841322202,-0.9289074440331204,0.7801170972931826,0.6884105879319808,-0.8841232402813721,-0.08661384669034722
32,0.3997159542404274,0.5692126190847984,0.937585802714445,-0.11175926117996826,-0.7108741519918258,0.3788346006332919,0.025232883962087893,-0.6375074979538107,0.4219591010616992,-0.16313803856081988,0.9682932042453061,0.12041559540838476,0.7711419485603888
33,0.8033158363356294,0.3292400573714487,-0.6067005138409443,-0.312001956502864,0.05441897166941123,0.16248940668436784,0.5133681282946438,-0.2855759891381493,0.43731794664225765,-0.7785772370084314,0.5139094702154545,0.5832558728857546,-0.6308926798443968
34,0.8923603535361249,0.7745067353829231,-0.2913642192280721,0.2005867331972253,-0.531774414136043,0.05653841751743105,0.2350494193309307,-0.30617956037471705,0.1992937170408724,0.4910107437483828,0.05188551359172888,-0.7347477638861528,-0.1197141080659514
35,0.8071389192870602,0.10393563457170374,0.8859509590523478,0.18664510569861514,-0.7844093270055785,0.8190552151618966,0.9844052642525252,0.9642492551926218,-0.5836727359591849,-0.19740741025254493,0.3697829195888922,0.3567193006676157,-0.5591886512922692
