,0
0,95
1,100
2,122
3,144
4,152
5,164
6,173
7,222
8,240
9,285
10,299
11,302
12,307
13,309
14,313
15,329
16,330
17,339
18,343
19,355
20,363
21,370
22,375
23,388
24,392
25,394
26,399
27,401
28,407
29,464
30,467
31,481
32,488
33,494
34,508
35,516
36,525
37,529
38,539
39,541
40,543
41,546
42,548
43,565
44,567
45,576
46,580
47,584
48,585
49,586
50,592
51,597
52,605
53,611
54,614
55,616
56,618
57,625
58,627
59,633
60,634
61,640
62,641
63,642
64,656
65,657
66,659
67,661
68,663
69,665
70,677
71,688
72,700
73,702
74,708
75,709
76,715
77,718
78,723
79,729
80,732
81,733
82,736
83,737
84,739
85,748
86,751
87,755
88,756
89,761
90,762
91,766
92,768
93,769
94,770
95,771
96,772
97,775
98,777
99,782
100,783
101,785
102,790
103,793
104,796
105,797
106,798
107,799
108,802
109,806
110,807
111,809
112,811
113,814
114,821
115,824
116,830
117,832
118,833
119,836
120,837
121,839
122,842
123,843
124,844
125,846
126,847
127,851
128,858
129,859
130,860
131,861
132,865
133,866
134,867
135,870
136,871
137,875
138,877
139,879
140,880
141,881
142,892
143,894
144,898
145,900
146,901
147,903
148,904
149,906
150,907
151,908
152,910
153,914
154,915
155,919
156,921
157,922
158,926
159,929
160,930
161,931
162,932
163,936
164,937
165,938
166,941
167,944
168,945
169,947
170,949
171,953
172,954
173,957
174,958
175,960
176,961
177,962
178,963
179,964
180,965
181,970
182,972
183,974
184,975
185,976
186,977
187,982
188,984
189,985
190,986
191,990
192,991
193,993
194,994
195,997
196,999
197,1000
198,1002
199,1003
200,1007
201,1009
202,1012
203,1014
204,1015
205,1016
206,1017
207,1019
208,1020
209,1021
210,1022
211,1023
212,1026
213,1027
214,1028
215,1030
216,1031
217,1033
218,1034
219,1037
220,1038
221,1040
222,1042
223,1043
224,1047
225,1048
226,1049
227,1051
228,1052
229,1053
230,1054
231,1055
232,1056
233,1057
234,1058
235,1059
236,1061
237,1063
238,1066
239,1067
240,1069
241,1071
242,1072
243,1073
244,1076
245,1077
246,1078
247,1079
248,1081
249,1082
250,1083
251,1084
252,1085
253,1086
254,1088
255,1089
256,1090
257,1091
258,1094
259,1095
260,1096
261,1098
262,1100
263,1102
264,1105
265,1106
266,1107
267,1108
268,1109
269,1110
270,1111
271,1112
272,1113
273,1114
274,1115
275,1116
276,1117
277,1118
278,1120
279,1121
280,1122
281,1125
282,1126
283,1127
284,1128
285,1129
286,1130
287,1131
288,1132
289,1133
290,1134
291,1135
292,1137
293,1140
294,1141
295,1144
296,1145
297,1146
298,1147
299,1148
300,1152
301,1153
302,1157
303,1158
304,1159
305,1162
306,1163
307,1164
308,1165
309,1166
310,1167
311,1168
312,1169
313,1170
314,1171
315,1172
316,1173
317,1175
318,1176
319,1177
320,1178
321,1179
322,1181
323,1182
324,1183
325,1184
326,1185
327,1186
328,1187
329,1188
330,1190
331,1191
332,1192
333,1193
334,1194
335,1195
336,1196
337,1197
338,1198
339,1199
340,1200
341,1201
342,1202
343,1203
344,1204
345,1205
346,1206
347,1207
348,1208
349,1209
350,1210
351,1211
352,1212
353,1213
354,1214
355,1215
356,1216
357,1217
358,1218
359,1219
360,1220
361,1221
362,1222
363,1223
364,1224
365,1225
366,1226
367,1227
