,0
0,39
1,82
2,140
3,141
4,149
5,153
6,172
7,197
8,203
9,234
10,237
11,251
12,259
13,262
14,264
15,265
16,266
17,298
18,302
19,319
20,349
21,370
22,378
23,380
24,389
25,394
26,400
27,404
28,413
29,441
30,442
31,444
32,460
33,462
34,469
35,497
36,499
37,502
38,535
39,539
40,541
41,544
42,546
43,557
44,568
45,572
46,574
47,575
48,577
49,579
50,585
51,590
52,601
53,602
54,603
55,607
56,610
57,619
58,627
59,629
60,642
61,643
62,644
63,670
64,672
65,689
66,700
67,708
68,721
69,724
70,727
71,729
72,730
73,734
74,739
75,743
76,747
77,754
78,755
79,758
80,759
81,762
82,763
83,779
84,781
85,784
86,789
87,791
88,793
89,794
90,797
91,798
92,799
93,801
94,803
95,807
96,813
97,819
98,825
99,833
100,836
101,838
102,840
103,841
104,843
105,845
106,849
107,854
108,857
109,858
110,859
111,860
112,862
113,868
114,871
115,873
116,874
117,876
118,877
119,882
120,886
121,887
122,891
123,894
124,895
125,896
126,898
127,899
128,901
129,905
130,911
131,912
132,914
133,916
134,918
135,919
136,920
137,925
138,930
139,932
140,933
141,935
142,941
143,944
144,952
145,954
146,955
147,956
148,959
149,960
150,964
151,965
152,966
153,967
154,972
155,974
156,975
157,982
158,985
159,987
160,988
161,992
162,993
163,994
164,997
165,998
166,1002
167,1004
168,1006
169,1010
170,1011
171,1012
172,1013
173,1018
174,1022
175,1023
176,1024
177,1026
178,1027
179,1030
180,1033
181,1034
182,1035
183,1036
184,1038
185,1040
186,1041
187,1042
188,1043
189,1044
190,1049
191,1050
192,1055
193,1057
194,1059
195,1061
196,1062
197,1064
198,1065
199,1066
200,1067
201,1070
202,1071
203,1072
204,1073
205,1074
206,1078
207,1080
208,1082
209,1086
210,1087
211,1088
212,1089
213,1091
214,1092
215,1093
216,1094
217,1096
218,1097
219,1098
220,1099
221,1100
222,1101
223,1102
224,1104
225,1105
226,1107
227,1108
228,1111
229,1112
230,1114
231,1118
232,1120
233,1121
234,1123
235,1125
236,1128
237,1130
238,1131
239,1132
240,1133
241,1135
242,1136
243,1138
244,1139
245,1141
246,1142
247,1143
248,1144
249,1145
250,1146
251,1147
252,1148
253,1149
254,1150
255,1151
256,1153
257,1154
258,1155
259,1156
260,1157
261,1161
262,1163
263,1164
264,1165
265,1166
266,1167
267,1168
268,1170
269,1171
270,1173
271,1177
272,1178
273,1179
274,1180
275,1181
276,1182
277,1183
278,1184
279,1185
280,1187
281,1188
282,1189
283,1191
284,1192
285,1193
286,1195
287,1196
288,1198
289,1199
290,1201
291,1202
292,1203
293,1204
294,1206
295,1208
296,1209
297,1210
298,1211
299,1213
300,1214
301,1215
302,1217
303,1218
304,1219
305,1220
306,1221
307,1222
308,1223
309,1224
310,1225
311,1226
312,1227
313,1228
314,1229
315,1230
316,1232
317,1233
318,1234
319,1236
320,1237
321,1238
322,1239
323,1240
324,1241
325,1242
326,1243
327,1244
328,1246
329,1247
330,1248
331,1249
332,1250
333,1251
334,1252
335,1253
336,1254
337,1255
338,1256
339,1257
340,1258
341,1259
342,1260
343,1261
344,1262
345,1263
346,1264
347,1265
348,1266
349,1267
350,1268
351,1269
352,1270
353,1271
354,1272
355,1273
356,1274
357,1275
358,1276
359,1277
360,1278
361,1279
362,1280
363,1281
364,1282
365,1283
366,1284
367,1285
368,1286
369,1287
370,1288
371,1289
372,1290
373,1291
374,1292
375,1293
376,1294
