,0
0,61
1,92
2,123
3,148
4,204
5,228
6,253
7,255
8,256
9,301
10,303
11,324
12,336
13,356
14,359
15,360
16,376
17,381
18,403
19,422
20,428
21,433
22,434
23,436
24,437
25,441
26,443
27,448
28,462
29,464
30,471
31,474
32,482
33,487
34,488
35,502
36,516
37,517
38,523
39,525
40,527
41,529
42,534
43,541
44,549
45,550
46,562
47,563
48,569
49,572
50,574
51,578
52,581
53,591
54,594
55,595
56,598
57,604
58,617
59,622
60,624
61,635
62,639
63,641
64,651
65,652
66,653
67,656
68,661
69,674
70,675
71,676
72,685
73,694
74,696
75,699
76,701
77,706
78,707
79,713
80,716
81,717
82,722
83,736
84,741
85,749
86,756
87,758
88,759
89,765
90,768
91,769
92,771
93,773
94,774
95,782
96,784
97,790
98,791
99,792
100,793
101,796
102,799
103,800
104,802
105,803
106,805
107,807
108,808
109,809
110,812
111,814
112,819
113,821
114,824
115,825
116,831
117,832
118,834
119,836
120,837
121,838
122,839
123,840
124,845
125,846
126,852
127,853
128,855
129,857
130,858
131,862
132,864
133,868
134,870
135,871
136,872
137,873
138,876
139,877
140,880
141,881
142,882
143,884
144,885
145,886
146,887
147,888
148,891
149,893
150,894
151,899
152,901
153,903
154,904
155,908
156,911
157,913
158,914
159,915
160,916
161,919
162,920
163,921
164,922
165,928
166,930
167,932
168,933
169,934
170,936
171,946
172,947
173,948
174,952
175,955
176,956
177,957
178,961
179,963
180,964
181,965
182,969
183,973
184,975
185,976
186,977
187,979
188,980
189,981
190,982
191,983
192,985
193,986
194,988
195,989
196,990
197,992
198,993
199,994
200,995
201,997
202,999
203,1001
204,1003
205,1006
206,1009
207,1010
208,1019
209,1020
210,1021
211,1022
212,1024
213,1025
214,1026
215,1027
216,1029
217,1032
218,1033
219,1034
220,1036
221,1037
222,1038
223,1040
224,1042
225,1044
226,1045
227,1047
228,1048
229,1050
230,1051
231,1052
232,1054
233,1055
234,1056
235,1057
236,1058
237,1061
238,1062
239,1063
240,1064
241,1065
242,1067
243,1069
244,1070
245,1071
246,1072
247,1073
248,1074
249,1076
250,1078
251,1079
252,1081
253,1082
254,1083
255,1084
256,1085
257,1086
258,1087
259,1088
260,1089
261,1090
262,1093
263,1094
264,1096
265,1098
266,1100
267,1101
268,1102
269,1103
270,1104
271,1105
272,1107
273,1108
274,1109
275,1110
276,1111
277,1113
278,1114
279,1115
280,1116
281,1117
282,1118
283,1119
284,1120
285,1121
286,1122
287,1124
288,1125
289,1126
290,1128
291,1129
292,1130
293,1131
294,1133
295,1134
296,1135
297,1136
298,1137
299,1138
300,1139
301,1140
302,1141
303,1142
304,1144
305,1145
306,1146
307,1147
308,1149
309,1150
310,1151
311,1152
312,1153
313,1154
314,1155
315,1157
316,1158
317,1159
318,1161
319,1164
320,1166
321,1168
322,1169
323,1170
324,1171
325,1172
326,1173
327,1174
328,1175
329,1176
330,1178
331,1182
332,1183
333,1185
334,1186
335,1188
336,1189
337,1190
338,1191
339,1192
340,1193
341,1194
342,1195
343,1197
344,1198
345,1199
346,1200
347,1201
348,1202
349,1203
350,1204
351,1205
352,1206
353,1207
354,1208
355,1209
356,1210
357,1211
358,1212
359,1213
360,1214
361,1215
362,1216
363,1217
364,1218
