Format Version,1.23,Take Name,583_003,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-27 04.45.10.518 P.M.,Capture Start Frame,688361,Total Frames in Take,2072,Total Exported Frames,2072,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Q2,Q2,Q2,Q2,Q2,Q2
,ID,"F0D0D47804A211EF8C9DA3D1AAC468C","F0D0D47804A211EF8C9DA3D1AAC468C","F0D0D47804A211EF8C9DA3D1AAC468C","F0D0D47804A211EF8C9DA3D1AAC468C","F0D0D47804A211EF8C9DA3D1AAC468C","F0D0D47804A211EF8C9DA3D1AAC468C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,-1.492276,6.388596,-7.536363,-14.253857,12.567703,16.537636
1,0.010000,-0.368925,7.639450,-5.515024,-14.212296,12.377020,16.656969
2,0.020000,0.375483,7.022205,-5.886191,-14.193135,12.432976,16.615866
3,0.030000,-1.515282,6.383455,-7.494927,-14.250873,12.571782,16.541172
4,0.040000,0.427324,7.064049,-5.832250,-14.190266,12.429658,16.616087
5,0.050000,0.345119,7.051196,-5.898731,-14.189943,12.434916,16.612364
6,0.060000,-0.300005,7.599413,-5.465592,-14.215056,12.371728,16.656889
7,0.070000,-0.368928,7.639447,-5.515025,-14.212294,12.377019,16.656967
8,0.080000,-1.536886,6.391741,-7.594371,-14.250901,12.568810,16.536676
9,0.090000,0.485573,7.128697,-5.759283,-14.186378,12.426366,16.613850
10,0.100000,0.430617,7.063694,-5.827853,-14.190896,12.429883,16.616621
11,0.110000,0.355076,7.051717,-5.870997,-14.185251,12.433323,16.617788
12,0.120000,0.427292,7.064087,-5.832230,-14.190266,12.429655,16.616089
13,0.130000,0.459792,7.037533,-5.815482,-14.193905,12.427969,16.620247
14,0.140000,0.456981,7.084510,-5.839129,-14.191529,12.431039,16.616545
