,0
0,125
1,151
2,174
3,185
4,190
5,191
6,195
7,201
8,213
9,230
10,272
11,274
12,282
13,286
14,292
15,295
16,300
17,312
18,313
19,321
20,325
21,329
22,335
23,336
24,344
25,352
26,356
27,358
28,361
29,363
30,367
31,370
32,372
33,375
34,389
35,403
36,409
37,416
38,419
39,420
40,421
41,431
42,435
43,436
44,441
45,445
46,448
47,450
48,458
49,467
50,468
51,469
52,472
53,477
54,481
55,483
56,487
57,488
58,489
59,491
60,493
61,494
62,495
63,496
64,497
65,499
66,507
67,511
68,512
69,516
70,520
71,522
72,525
73,527
74,528
75,529
76,537
77,541
78,542
79,543
80,548
81,549
82,550
83,555
84,556
85,558
86,561
87,562
88,563
89,565
90,566
91,577
92,581
93,582
94,583
95,584
96,587
97,588
98,592
99,599
100,602
101,603
102,606
103,608
104,610
105,615
106,616
107,620
108,624
109,625
110,626
111,628
112,630
113,632
114,633
115,643
116,644
117,648
118,652
119,653
120,655
121,657
122,658
123,661
124,664
125,665
126,667
127,668
128,671
129,674
130,676
131,678
132,680
133,682
134,684
135,687
136,688
137,691
138,695
139,696
140,697
141,700
142,701
143,704
144,706
145,707
146,708
147,714
148,719
149,724
150,727
151,728
152,731
153,732
154,733
155,738
156,739
157,740
158,742
159,743
160,744
161,746
162,747
163,750
164,752
165,755
166,756
167,757
168,758
169,763
170,765
171,766
172,767
173,772
174,773
175,775
176,777
177,778
178,780
179,781
180,783
181,784
182,785
183,786
184,787
185,788
186,789
187,790
188,791
189,792
190,793
191,795
192,798
193,800
194,802
195,803
196,804
197,806
198,807
199,808
200,809
201,810
202,811
203,812
204,814
205,815
206,816
207,817
208,818
209,819
210,820
211,821
212,823
213,824
214,826
215,827
216,828
217,829
218,830
219,831
220,832
221,835
222,836
223,837
224,838
225,841
226,843
227,844
228,845
229,846
230,847
231,848
232,850
233,851
234,852
235,853
236,854
237,855
238,856
239,857
240,858
241,859
242,860
243,861
244,862
245,864
246,866
247,868
248,869
249,870
250,871
251,872
252,874
253,875
254,876
255,877
256,878
257,879
258,880
259,881
260,882
261,883
262,885
263,886
264,887
265,888
266,889
267,890
268,891
269,892
270,893
271,895
272,896
273,897
274,898
275,899
276,900
277,901
278,902
279,903
280,904
281,905
282,906
283,907
284,908
285,909
286,910
287,911
288,912
289,913
290,914
291,915
292,916
293,917
294,918
