,0
0,23
1,58
2,87
3,115
4,144
5,146
6,178
7,211
8,229
9,241
10,265
11,269
12,294
13,314
14,316
15,327
16,332
17,352
18,382
19,385
20,394
21,410
22,414
23,420
24,441
25,443
26,447
27,448
28,450
29,457
30,470
31,471
32,474
33,488
34,503
35,511
36,514
37,522
38,527
39,535
40,536
41,540
42,545
43,551
44,557
45,569
46,570
47,577
48,580
49,581
50,594
51,609
52,611
53,617
54,625
55,632
56,640
57,641
58,642
59,645
60,646
61,648
62,654
63,657
64,663
65,673
66,676
67,678
68,686
69,687
70,696
71,700
72,716
73,722
74,723
75,725
76,726
77,727
78,737
79,741
80,746
81,748
82,750
83,753
84,758
85,764
86,765
87,774
88,779
89,784
90,790
91,794
92,797
93,801
94,802
95,803
96,805
97,808
98,811
99,813
100,815
101,819
102,820
103,823
104,827
105,829
106,832
107,833
108,835
109,838
110,840
111,847
112,848
113,850
114,851
115,852
116,855
117,857
118,859
119,863
120,866
121,871
122,873
123,875
124,877
125,880
126,883
127,886
128,888
129,889
130,893
131,896
132,898
133,901
134,902
135,905
136,908
137,909
138,914
139,915
140,917
141,919
142,922
143,923
144,924
145,925
146,926
147,931
148,932
149,934
150,940
151,945
152,947
153,951
154,952
155,956
156,957
157,958
158,959
159,961
160,964
161,967
162,968
163,971
164,972
165,976
166,977
167,978
168,980
169,981
170,982
171,983
172,990
173,993
174,995
175,996
176,999
177,1005
178,1006
179,1008
180,1009
181,1010
182,1012
183,1014
184,1018
185,1020
186,1022
187,1023
188,1028
189,1031
190,1033
191,1034
192,1035
193,1036
194,1037
195,1039
196,1040
197,1042
198,1043
199,1044
200,1047
201,1048
202,1050
203,1053
204,1055
205,1056
206,1057
207,1058
208,1059
209,1062
210,1064
211,1067
212,1068
213,1069
214,1070
215,1075
216,1076
217,1079
218,1083
219,1084
220,1085
221,1086
222,1088
223,1090
224,1092
225,1093
226,1094
227,1098
228,1099
229,1100
230,1102
231,1103
232,1105
233,1107
234,1110
235,1111
236,1113
237,1114
238,1115
239,1116
240,1117
241,1118
242,1119
243,1121
244,1122
245,1123
246,1124
247,1126
248,1127
249,1129
250,1131
251,1133
252,1134
253,1135
254,1137
255,1138
256,1139
257,1141
258,1142
259,1144
260,1145
261,1149
262,1153
263,1154
264,1155
265,1156
266,1157
267,1158
268,1160
269,1161
270,1162
271,1164
272,1165
273,1166
274,1167
275,1168
276,1170
277,1171
278,1172
279,1174
280,1175
281,1176
282,1177
283,1178
284,1179
285,1183
286,1186
287,1189
288,1190
289,1191
290,1192
291,1194
292,1195
293,1197
294,1198
295,1199
296,1200
297,1201
298,1202
299,1203
300,1204
301,1206
302,1209
303,1210
304,1211
305,1212
306,1213
307,1215
308,1216
309,1217
310,1218
311,1220
312,1221
313,1222
314,1223
315,1224
316,1225
317,1226
318,1227
319,1228
320,1229
321,1231
322,1232
323,1233
324,1234
325,1235
326,1236
327,1238
328,1239
329,1240
330,1241
331,1242
332,1244
333,1246
334,1247
335,1250
336,1252
337,1253
338,1254
339,1255
340,1256
341,1257
342,1258
343,1259
344,1260
345,1261
346,1263
347,1265
348,1266
349,1268
350,1269
351,1270
352,1271
353,1272
354,1273
355,1274
356,1275
357,1276
358,1277
359,1278
360,1279
361,1280
362,1281
363,1282
364,1283
365,1284
366,1285
367,1286
368,1287
369,1288
370,1289
371,1290
372,1291
373,1292
374,1293
375,1294
376,1295
377,1296
378,1297
379,1298
380,1300
381,1301
382,1302
383,1303
384,1304
385,1305
386,1306
387,1307
