,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,47/400,100,61,[0.5911],[0.3055],[0.0395],[0.9997],"[-5.6726,-7.1101]","[8.7547,9.9449]",27.78,2058.77
1,algoQD,1,69/400,100,38,[0.5867],[0.3171],[0.0022],[0.9997],"[-5.6726,-7.1101]","[8.7547,9.9449]",40.49,1032.88
2,algoQD,2,93/400,100,39,[0.5881],[0.3182],[0.0022],[0.9997],"[-7.7149,-7.1101]","[8.7547,9.9449]",54.69,1034.10
3,algoQD,3,116/400,100,37,[0.604],[0.3065],[0.0042],[0.9997],"[-9.8595,-8.5016]","[9.9219,9.9449]",70.07,1035.32
4,algoQD,4,128/400,100,39,[0.6443],[0.2942],[0.0395],[0.9997],"[-9.8595,-8.5016]","[9.9219,9.9449]",82.48,1035.78
5,algoQD,5,143/400,100,31,[0.6465],[0.3004],[0.0191],[0.9999],"[-9.8595,-8.4331]","[9.9219,9.9449]",92.45,1035.14
6,algoQD,6,158/400,100,27,[0.6689],[0.2958],[0.0191],[0.9999],"[-9.8595,-9.8695]","[9.9219,9.9449]",105.68,1033.70
7,algoQD,7,168/400,100,29,[0.7042],[0.2719],[0.0398],[0.9999],"[-9.8595,-9.8695]","[9.9219,9.9449]",118.30,1033.78
8,algoQD,8,185/400,100,30,[0.7163],[0.2524],[0.0399],[0.9999],"[-9.8595,-9.8695]","[9.9219,9.9449]",132.52,1035.42
9,algoQD,9,197/400,100,29,[0.7238],[0.2529],[0.0399],[0.9999],"[-9.8595,-9.8695]","[9.9219,9.9449]",142.59,1054.76
10,algoQD,10,210/400,100,31,[0.7185],[0.2609],[0.0259],[0.9999],"[-9.8595,-9.8695]","[9.9219,9.9449]",150.88,1056.89
11,algoQD,11,227/400,100,28,[0.7179],[0.2618],[0.0259],[0.9999],"[-9.8595,-9.9343]","[9.9219,9.9449]",162.97,1057.03
12,algoQD,12,234/400,100,24,[0.7228],[0.2643],[0.0054],[0.9999],"[-9.8595,-9.9343]","[9.9219,9.9449]",169.12,1056.76
13,algoQD,13,245/400,100,26,[0.7303],[0.2604],[0.0054],[0.9999],"[-9.8595,-9.9343]","[9.9219,9.9473]",178.91,1056.37
14,algoQD,14,253/400,100,20,[0.7325],[0.2615],[0.0054],[0.9999],"[-9.8595,-9.9343]","[9.9219,9.9473]",185.33,1055.11
15,algoQD,15,260/400,100,30,[0.7452],[0.2571],[0.0054],[1.],"[-9.8595,-9.9343]","[9.9219,9.9473]",193.75,1054.50
16,algoQD,16,266/400,100,19,[0.7507],[0.2595],[0.0054],[1.],"[-9.8595,-9.9343]","[9.9219,9.9473]",199.68,1056.64
17,algoQD,17,267/400,100,17,[0.7581],[0.2578],[0.0054],[1.],"[-9.8595,-9.9343]","[9.9219,9.9473]",202.42,1055.37
18,algoQD,18,270/400,100,20,[0.7665],[0.2525],[0.0054],[1.],"[-9.8595,-9.9343]","[9.9219,9.9473]",206.97,1055.30
19,algoQD,19,277/400,100,19,[0.7755],[0.2451],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",214.81,1054.74
20,algoQD,20,280/400,100,18,[0.776],[0.2513],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",217.29,1055.70
21,algoQD,21,284/400,100,23,[0.7833],[0.2442],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",222.45,1057.19
22,algoQD,22,293/400,100,23,[0.7838],[0.2407],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",229.65,1058.44
23,algoQD,23,296/400,100,8,[0.7815],[0.2438],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",231.34,1056.42
24,algoQD,24,300/400,100,10,[0.7848],[0.2418],[0.0054],[1.],"[-9.8595,-9.9976]","[9.9417,9.9473]",235.43,1055.01
25,algoQD,25,304/400,100,11,[0.7912],[0.2377],[0.0054],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",240.52,1054.73
26,algoQD,26,310/400,100,14,[0.792],[0.2378],[0.0054],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",245.53,1055.94
27,algoQD,27,313/400,100,20,[0.7997],[0.2292],[0.0171],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",250.31,1057.22
28,algoQD,28,319/400,100,18,[0.7981],[0.2315],[0.0171],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",254.61,1055.81
29,algoQD,29,323/400,100,14,[0.7977],[0.2291],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",257.67,1056.99
30,algoQD,30,326/400,100,11,[0.8014],[0.2278],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",261.25,1056.36
31,algoQD,31,330/400,100,15,[0.8032],[0.2279],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",265.04,1054.53
32,algoQD,32,333/400,100,8,[0.8049],[0.2281],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",268.02,1050.46
33,algoQD,33,337/400,100,12,[0.8023],[0.2308],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",270.37,1049.38
34,algoQD,34,343/400,100,14,[0.8021],[0.2302],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",275.13,1049.07
35,algoQD,35,344/400,100,7,[0.8055],[0.2262],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",277.11,1048.87
36,algoQD,36,346/400,100,14,[0.8101],[0.2197],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",280.29,1049.96
37,algoQD,37,348/400,100,13,[0.8113],[0.2205],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",282.34,1049.83
38,algoQD,38,350/400,100,16,[0.8161],[0.219],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",285.64,1048.73
39,algoQD,39,352/400,100,15,[0.8226],[0.2116],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",289.57,1050.20
40,algoQD,40,354/400,100,17,[0.8303],[0.2029],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",293.93,1048.57
41,algoQD,41,357/400,100,13,[0.8317],[0.2022],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",296.92,1048.89
42,algoQD,42,359/400,100,7,[0.8324],[0.2005],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",298.84,1050.46
43,algoQD,43,361/400,100,10,[0.8337],[0.1986],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",300.96,1050.36
44,algoQD,44,363/400,100,10,[0.8361],[0.1984],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",303.51,1049.43
45,algoQD,45,364/400,100,11,[0.838],[0.1977],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",305.03,1048.90
46,algoQD,46,364/400,100,11,[0.8433],[0.1921],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",306.95,1049.74
47,algoQD,47,364/400,100,9,[0.8483],[0.1905],[0.0399],[1.],"[-9.7694,-9.9976]","[9.9417,9.9473]",308.77,1050.96
48,algoQD,48,366/400,100,9,[0.8483],[0.1887],[0.0399],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",310.49,1050.50
49,algoQD,49,366/400,100,6,[0.8513],[0.1868],[0.0399],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",311.58,1049.23
50,algoQD,50,368/400,100,12,[0.8525],[0.1893],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",313.74,1049.77
51,algoQD,51,368/400,100,8,[0.8556],[0.186],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",314.85,1049.83
52,algoQD,52,369/400,100,11,[0.8565],[0.1877],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",316.04,1048.04
53,algoQD,53,369/400,100,8,[0.8583],[0.1865],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",316.72,1047.98
54,algoQD,54,369/400,100,6,[0.8601],[0.1859],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",317.36,1052.28
55,algoQD,55,369/400,100,9,[0.8624],[0.1849],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",318.22,1049.70
56,algoQD,56,370/400,100,11,[0.8641],[0.1872],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",319.70,1048.27
57,algoQD,57,371/400,100,9,[0.8668],[0.1837],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",321.59,1049.49
58,algoQD,58,371/400,100,4,[0.8678],[0.1837],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",321.95,1060.05
59,algoQD,59,372/400,100,7,[0.8707],[0.1792],[0.011],[1.],"[-9.8877,-9.9976]","[9.9417,9.9473]",323.89,1048.84
