,0
0,2
1,32
2,66
3,82
4,176
5,181
6,214
7,222
8,231
9,236
10,242
11,251
12,274
13,284
14,296
15,301
16,303
17,310
18,320
19,323
20,349
21,356
22,371
23,374
24,379
25,384
26,386
27,395
28,407
29,414
30,422
31,424
32,428
33,432
34,436
35,442
36,443
37,456
38,457
39,460
40,463
41,464
42,469
43,471
44,481
45,484
46,485
47,486
48,488
49,503
50,509
51,519
52,527
53,529
54,530
55,531
56,532
57,540
58,549
59,556
60,558
61,563
62,564
63,567
64,570
65,571
66,576
67,594
68,605
69,612
70,615
71,618
72,623
73,629
74,630
75,636
76,638
77,641
78,643
79,647
80,654
81,657
82,660
83,661
84,663
85,676
86,689
87,694
88,697
89,702
90,703
91,704
92,706
93,708
94,710
95,721
96,723
97,729
98,731
99,732
100,740
101,743
102,748
103,750
104,752
105,758
106,759
107,761
108,762
109,764
110,766
111,767
112,773
113,774
114,784
115,785
116,792
117,799
118,804
119,806
120,815
121,818
122,819
123,824
124,828
125,832
126,833
127,835
128,836
129,837
130,838
131,839
132,841
133,844
134,845
135,846
136,848
137,850
138,851
139,852
140,855
141,860
142,862
143,865
144,866
145,868
146,869
147,873
148,874
149,878
150,881
151,882
152,884
153,887
154,888
155,889
156,891
157,892
158,899
159,903
160,905
161,906
162,909
163,910
164,913
165,914
166,915
167,916
168,917
169,918
170,922
171,924
172,926
173,932
174,934
175,935
176,936
177,937
178,938
179,941
180,942
181,947
182,948
183,949
184,951
185,955
186,957
187,960
188,961
189,962
190,966
191,968
192,969
193,972
194,973
195,974
196,975
197,977
198,979
199,980
200,981
201,984
202,987
203,988
204,999
205,1000
206,1004
207,1005
208,1008
209,1009
210,1011
211,1014
212,1016
213,1020
214,1021
215,1022
216,1023
217,1024
218,1026
219,1028
220,1029
221,1030
222,1031
223,1037
224,1041
225,1042
226,1043
227,1047
228,1048
229,1049
230,1051
231,1053
232,1054
233,1055
234,1056
235,1057
236,1060
237,1063
238,1064
239,1065
240,1066
241,1070
242,1072
243,1073
244,1074
245,1075
246,1076
247,1077
248,1079
249,1080
250,1082
251,1083
252,1084
253,1086
254,1087
255,1088
256,1091
257,1093
258,1095
259,1096
260,1097
261,1098
262,1099
263,1100
264,1102
265,1103
266,1104
267,1106
268,1107
269,1108
270,1110
271,1112
272,1113
273,1115
274,1116
275,1117
276,1118
277,1119
278,1120
279,1121
280,1122
281,1123
282,1124
283,1126
284,1127
285,1128
286,1129
287,1131
288,1132
289,1134
290,1137
291,1140
292,1141
293,1142
294,1143
295,1144
296,1145
297,1147
298,1148
299,1149
300,1150
301,1151
302,1153
303,1155
304,1156
305,1159
306,1160
307,1161
308,1163
309,1164
310,1165
311,1166
312,1168
313,1169
314,1170
315,1171
316,1173
317,1174
318,1176
319,1177
320,1178
321,1179
322,1180
323,1181
324,1182
325,1183
326,1184
327,1185
328,1186
329,1187
330,1188
331,1189
332,1190
333,1191
334,1192
335,1194
336,1195
337,1198
338,1199
339,1200
340,1201
341,1202
342,1203
343,1204
344,1205
345,1206
346,1207
347,1208
348,1209
349,1210
350,1211
351,1212
352,1213
353,1214
354,1215
355,1217
356,1218
357,1219
358,1220
359,1221
360,1222
361,1223
362,1224
363,1225
364,1226
365,1227
366,1228
367,1229
368,1230
369,1231
370,1232
371,1233
372,1234
373,1235
374,1236
375,1237
376,1238
377,1239
378,1240
379,1241
380,1242
381,1243
382,1244
383,1245
384,1246
385,1247
386,1248
387,1249
388,1250
389,1251
390,1252
