,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.47860318395229284,-0.7262777562577498,0.4798764602129766,0.833820489159349,0.7881447509149941,-0.6245880303642817,-0.16684651765061398,0.6918806884966007,-0.3584923882722246,-0.5872030126642243,0.9910754685367131,0.9378347657774193,-0.6464462442064596,0.38058763022984254,-0.09327481486588085,0.4433450598784858,-0.11421863069572025,-0.8874787393504009,-0.0254794133148053,-0.9406372168155239,0.5069371969851009,0.7880072210906401,0.6921919025741079,-0.15825594872432314,0.19501198652823226,-0.698407893382579,-0.4872826184139265,0.8213711501996637,-0.27149195426799344,0.5910254542212667,0.08717784600119849,0.3907968531861987,-0.24518370158804959,-0.8301061964660204,0.6959367695829941,0.3330717719265812
1,-0.8830267383982267,-0.5715812400582929,0.24548592151749182,-0.6053014139211628,-0.22684638983383487,-0.05743817468749479,-0.40816838091933727,0.8279902360175972,-0.9712941502431047,-0.30074758055355866,-0.6100510541059951,0.7369453699625552,0.8068346385882277,-0.8847750676000965,-0.1213337091634814,0.5695563676534843,-0.2698943739151429,-0.733738700370443,0.21202143052599776,0.2810069580004808,-0.7099188486635,-0.48433420058770005,-0.12842838665335865,0.8784699497007971,-0.8714014701202908,0.6685883065834963,-0.343458251513159,0.5868885083347917,-0.5077137350309149,0.5430452143765976,-0.25260440662006234,0.06617932661925807,0.8052163061486963,-0.8897915938185872,-0.9151826211954379,-0.5594577889828245
2,0.33647908137942295,0.7200607465060165,0.9268573720733393,0.006960185344818903,0.6787244372697614,0.6219454589159703,0.6654485954319729,-0.8620188301394316,0.11363479195671067,0.9794762179114027,0.3958536583180787,-0.25334117730041106,-0.22448116579773014,-0.1283721214267084,0.39550317180288475,-0.9052540755694836,0.8041483638265998,0.972026692520293,-0.06147850116253628,0.3805564633428071,-0.7193956380300559,0.7949206817943566,0.6532949105199997,0.07133200863356959,-0.8086130283592676,-0.4598476219255643,-0.6302440432654393,-0.07455426200107684,0.38474723578276726,-0.9484496194370833,-0.01630399242098779,0.9988825401540247,0.9849204315321602,0.8140692984096465,-0.4559301122441455,-0.49221841419515
3,0.8423660546626248,0.009646533848877148,0.8213574097235448,-0.09726876585957167,-0.05292328877262387,-0.2929671470851254,0.1849740094966208,-0.009218370392447772,0.2923181139747346,-0.9352955081664074,-0.3136998087903431,0.1982726590285786,-0.7254002081166364,-0.8903623200624791,0.31411180685027995,0.764070803527207,-0.72602858815708,0.39222060964921557,0.21573830902525315,0.9727636151566075,0.2626608322380177,0.17961433357519851,-0.32890947260256964,0.35310544887148754,0.965825033185536,-0.3240058874323779,0.657878538375835,-0.9960257434064221,0.4001536710558251,-0.2568519818264263,0.5963338897714723,-0.7300887787041748,0.5558217638989422,0.448059418556892,-0.9221800026276179,-0.4794246063783203
4,-0.48955154961453684,0.8185069408611267,0.7669695868308783,-0.5278482054034248,0.634739766950291,-0.05205295026537593,-0.9883072556202124,0.2238680451595687,-0.13507992348385223,0.10728073042311581,0.5539639730036392,-0.41324414394038,0.8761518719324219,0.871851753594229,0.21998365878582438,-0.6081677451999745,-0.3659080195302513,0.9347884735595902,-0.4926096075668114,0.04935960265704953,0.45508336763732427,-0.3441284307337156,-0.3145400524054529,-0.46171439770099854,0.21766766351629308,0.9091595231728522,0.9793037084255412,0.06831923756937242,-0.3277776942400097,-0.41507593999325865,-0.7779694063691311,-0.7205771771369811,-0.8729715241745317,-0.6695634075352566,0.2938458873697469,-0.16536079368677026
5,0.8414392975077212,0.46596461162243075,0.8593982259049744,-0.5462900117523988,0.2619089107158734,0.2981868137514905,0.6936786531302859,-0.20822274375528171,0.3542094791572177,-0.7265857654853014,0.6684565365513002,-0.4461923246000714,0.9448041995782239,0.5466758437127448,-0.167875171463705,0.37293869497800625,0.48983761793534386,0.6792810143233896,0.9905565194751502,-0.8243132649962559,-0.6065154000700836,0.9659830287736213,-0.9242554355305195,-0.06749385698665478,0.7396902894290112,0.9274888708619697,0.24379781313949156,-0.9005069422154406,-0.7113377525263154,0.1519947820723826,-0.3584941564410957,0.5637394958708555,-0.06409416251370792,-0.9794162422632748,0.5953422753854047,-0.6647286133604788
6,0.39200899978037573,-0.8709190743982771,0.14578747917920598,0.10134713453322663,0.2647081672486544,-0.744208498092872,-0.0066141408933393375,0.7080904863155384,-0.03880093449993116,-0.18836525922163383,0.5950011385960836,-0.9290812467033456,-0.722346141394463,-0.21758271574065446,-0.3602969768721742,0.3138072427364129,-0.8003951499539494,0.4591150729478375,0.8854646944275049,0.08449922325056103,0.07448282728508082,0.23706391192712983,-0.9653689510130616,-0.7277258071328958,-0.5564195016050728,-0.7222420512543886,0.9073699725170521,0.059893587919870095,0.15880182671806686,0.48199841694531287,-0.273814994156663,0.6733150571181037,-0.5984394584332033,-0.7362378607800482,0.9272679842456562,0.12895935647369505
7,-0.26952939776669727,0.6865752903130202,-0.2664139583321823,0.49760227430792914,-0.06267277976591856,-0.7488215885401555,0.06584028785233453,0.6070907939587924,-0.32377032609333334,-0.5163931962512573,0.5581323969487251,-0.8311644944154104,0.0013632945714250333,-0.6337004341765107,0.8097762388963239,-0.7211848781309778,-0.8127975398388025,-0.2850047217688121,-0.3926497796767201,0.5680307439543844,-0.7297513918004981,0.43553441374195057,0.04588069836340347,0.06456212931401728,-0.0836770257441235,0.38766327891505603,0.7670191614380868,-0.2464292124340386,0.13273063444514577,0.6718077434806187,-0.7327520385750366,-0.0007524836310288663,-0.3585051828021144,-0.8080984246181442,0.29149259134430205,-0.17784545451639322
8,0.03584033275073706,-0.40331172594284026,-0.3364120996919602,-0.6501447572417909,-0.8226998079157599,0.6729737050904339,0.6228125540431315,0.9266725207757718,0.8166153100623199,-0.8238011579356987,-0.09755255198187651,-0.20983527777216193,-0.24359250191225157,-0.5850315919959992,-0.9581064412634439,-0.6910786205867319,0.642505191752319,0.2374335014769955,-0.00047640717368868657,0.005524480240002072,-0.35851005350008847,-0.12124563415654421,0.9615263035980639,-0.08041194246649641,0.861407758019229,0.356442646356977,0.30214572029243114,0.9936726924823671,-0.02033359762527187,-0.6424968187141662,0.40611083661878955,-0.7080940640261701,0.2665506161428999,0.860104265265526,-0.10403543611521138,0.39793662607728364
9,0.7522110912953874,0.5345671402999963,0.9129675695311759,-0.5462900117523988,0.2619089107158734,0.36580799535535746,0.6936786531302859,-0.2849711765794358,0.3542094791572177,-0.4729151391490183,0.6684565365513002,-0.516407319518368,0.9448041995782239,0.6290515690497385,-0.167875171463705,0.3543851667115683,0.48983761793534386,0.6949151195751304,0.9905565194751502,-0.8336328087422398,-0.6065154000700836,0.9659830287736213,-0.8599068429183014,-0.15655628915693343,0.8024749990238804,0.9948766205152826,0.27102073841293817,-0.9005069422154406,-0.8824913639440808,0.1519947820723826,-0.13347447162222958,0.5037652732468687,-0.06409416251370792,-0.9794162422632748,0.5953422753854047,-0.6647286133604788
