,0
0,94
1,158
2,184
3,201
4,293
5,336
6,355
7,396
8,403
9,420
10,449
11,453
12,467
13,474
14,499
15,504
16,507
17,513
18,518
19,524
20,525
21,528
22,529
23,540
24,545
25,549
26,552
27,553
28,566
29,586
30,597
31,598
32,608
33,616
34,629
35,644
36,647
37,664
38,681
39,682
40,695
41,701
42,704
43,706
44,708
45,720
46,733
47,734
48,736
49,743
50,745
51,750
52,762
53,766
54,774
55,777
56,783
57,785
58,786
59,788
60,789
61,793
62,794
63,801
64,803
65,808
66,810
67,821
68,827
69,831
70,833
71,834
72,838
73,839
74,841
75,845
76,850
77,853
78,854
79,863
80,873
81,886
82,891
83,892
84,893
85,894
86,901
87,903
88,906
89,915
90,917
91,920
92,921
93,924
94,927
95,930
96,931
97,932
98,938
99,940
100,942
101,944
102,945
103,946
104,948
105,951
106,953
107,960
108,962
109,965
110,966
111,976
112,980
113,983
114,986
115,989
116,997
117,998
118,1000
119,1015
120,1020
121,1022
122,1028
123,1031
124,1035
125,1041
126,1046
127,1047
128,1055
129,1057
130,1058
131,1061
132,1063
133,1067
134,1078
135,1080
136,1081
137,1086
138,1087
139,1091
140,1092
141,1093
142,1094
143,1095
144,1097
145,1102
146,1104
147,1106
148,1108
149,1109
150,1110
151,1111
152,1112
153,1113
154,1118
155,1119
156,1120
157,1128
158,1129
159,1135
160,1139
161,1141
162,1142
163,1143
164,1149
165,1150
166,1151
167,1153
168,1154
169,1157
170,1158
171,1160
172,1165
173,1166
174,1167
175,1169
176,1170
177,1172
178,1174
179,1175
180,1176
181,1179
182,1180
183,1181
184,1185
185,1186
186,1187
187,1188
188,1189
189,1190
190,1191
191,1192
192,1194
193,1196
194,1197
195,1198
196,1199
197,1202
198,1207
199,1208
200,1211
201,1214
202,1215
203,1216
204,1217
205,1218
206,1219
207,1220
208,1221
209,1223
210,1228
211,1229
212,1230
213,1231
214,1232
215,1233
216,1236
217,1238
218,1240
219,1242
220,1243
221,1244
222,1246
223,1249
224,1250
225,1251
226,1252
227,1253
228,1254
229,1255
230,1258
231,1259
232,1260
233,1262
234,1263
235,1266
236,1267
237,1269
238,1271
239,1272
240,1273
241,1274
242,1275
243,1276
244,1277
245,1280
246,1281
247,1282
248,1283
249,1284
250,1286
251,1287
252,1289
253,1290
254,1291
255,1292
256,1294
257,1296
258,1297
259,1299
260,1300
261,1301
262,1303
263,1304
264,1305
265,1306
266,1307
267,1308
268,1309
269,1310
270,1311
271,1312
272,1313
273,1315
274,1316
275,1317
276,1318
277,1319
278,1320
279,1321
280,1322
281,1323
282,1324
283,1325
284,1326
285,1327
286,1330
287,1331
288,1332
289,1333
290,1334
291,1335
292,1337
293,1338
294,1340
295,1342
296,1343
297,1344
298,1346
299,1347
300,1348
301,1349
302,1350
303,1351
304,1352
305,1356
306,1357
307,1358
308,1359
309,1360
310,1363
311,1364
312,1365
313,1366
314,1368
315,1369
316,1370
317,1371
318,1372
319,1373
320,1374
321,1375
322,1376
323,1377
324,1378
325,1379
326,1380
327,1381
328,1382
329,1383
330,1384
331,1385
332,1386
333,1387
334,1388
335,1390
336,1391
337,1392
338,1393
339,1394
340,1395
341,1396
342,1397
343,1398
344,1399
345,1401
346,1402
347,1403
348,1404
349,1405
350,1406
351,1408
352,1409
353,1410
354,1411
355,1412
356,1413
357,1414
358,1415
359,1416
360,1417
361,1418
362,1419
363,1420
364,1421
365,1422
366,1423
367,1424
368,1425
369,1426
370,1427
371,1428
372,1429
373,1430
374,1431
375,1432
376,1433
377,1434
378,1435
379,1436
