,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.7722590469312751,0.3369395844735481,0.822062103916517,-0.026717648776215297,-0.4491873607753143,-0.8366515919670432,0.26337940589726583,-0.8822214790770198,0.9609528074853606,0.5481693041808469,-0.5619007272387562,0.6318952298472702,0.8155307041803805,-0.6214764531498103,-0.6262774348275872,0.8542665238505824,0.49127739797917513,0.784110803278832,-0.902218768874149,-0.782833509434538,-0.3285521154052953,0.8074419117219762,0.3915313879222675,0.6415359787766379,0.622908620000749
1,0.5648085854256424,-0.4436975532042353,0.737406579637526,-0.424034862309538,0.3990561587156045,-0.4751166653492147,-0.13919997084602898,-0.0026102626625390535,0.9783931484135626,0.7244105356453117,0.4265304711048348,0.9872909423727401,0.8966244359991804,0.18159340295157378,-0.4976145417187561,0.24320297415457226,-0.5511490734621016,0.7940696531309326,0.7590772306624591,0.20173934869558785,0.8899700837748068,-0.6589859863835654,-0.8084012368626994,-0.3148213596734344,0.5305288285061538
2,0.24412332317561525,0.2501694858276087,0.2902869893024782,-0.11391421307918814,-0.2257353123807635,-0.7719826349810628,0.6326550371050814,-0.9381651262871027,-0.18935647389313326,0.9686850316901952,0.9587178507994341,0.8687027743933984,0.6160337465264412,-0.9541296118067883,-0.13173365240868407,-0.4600763710287761,0.7705277484792892,-0.40412226366671233,0.11454141765973502,0.7096204253084979,0.8383574434984553,-0.3355745824669847,-0.08907202714288642,-0.22069215732483172,0.05102735229080535
3,0.10230605064474951,0.4095700301859524,0.3876202310397432,0.9993717065746734,-0.09586775971560124,0.834755726859747,0.21937855985274424,0.24738366261943212,0.3645494251978163,0.19497448890796942,-0.969503687418968,-0.22457440183596233,-0.33977165783723273,0.23499794505775795,-0.6375126702568421,-0.30383295114563014,0.5315999765300135,0.6739846740622577,0.5569687102342593,-0.35423210849367837,-0.7854431905582184,-0.8419838070685564,-0.21056322336512312,-0.43132146084764167,-0.5929253265632046
4,0.9396166314372059,0.9257753139362916,0.17993320727706874,0.27114307947352345,-0.7103700949486464,0.37772507089224105,0.572586976547472,0.2453932540327135,0.05980370206377206,-0.33893061266547897,0.43240867935729455,-0.2056090737349252,-0.3526630232487675,-0.5413674297289572,-0.07400282691580062,-0.4069955813317454,0.5137568539422273,-0.2182727020690307,-0.2248851214530878,0.36927754141274294,0.8550535674378832,-0.08810187282856785,0.6048272290695362,-0.06041905101921263,-0.10760755230862062
5,0.3095224884617769,0.6693464859202272,0.4757355129579768,-0.8508957058889246,-0.9574650135450264,-0.29853218137989335,0.7714096969507285,-0.47350034172409283,-0.2726402804425845,0.43648437719263544,-0.8428575222085233,0.8853457037302013,0.13156484559045833,-0.27136274739906185,0.6749114138817611,0.7925965694744921,0.38428122330428516,0.9136558820344829,-0.8309539102704127,0.5953671876347122,0.15367472969029983,-0.010108713644657596,-0.9716325876190848,0.47262531310453904,0.5099895753361774
6,0.8600973625445549,0.04529576848237049,0.3452733020327785,0.6510293002590115,-0.47008468602257514,0.12513020680632736,-0.7260797451112018,-0.3238543316698488,-0.05562600478571644,-0.3332378239993079,-0.058410019100604504,-0.8772470204101575,-0.4338397468335147,-0.06440575258552328,0.8717513399745236,-0.02001984333434903,0.9249959439944073,-0.3500383340684563,-0.06281237776410142,0.5652455519518766,-0.5295575124967404,-0.12350710396025288,0.8483617309838216,-0.763634402215458,-0.49496436497886576
7,0.4351690813282727,-0.07107587927917436,-0.7301440640729266,0.7244921511835951,-0.29310389344158194,0.12438579288312224,0.5673600308890792,-0.8190467759687254,0.04677859326016898,-0.7402377298857323,0.4971999979060966,-0.2596363246288995,0.03789434884912635,0.8243820686365888,0.1998014302746598,0.49404696745259136,0.09604874719354473,-0.3106777184533609,0.8992901166159892,0.27092593373845464,-0.416506279336486,0.1241966287686509,-0.681644477254187,-0.44657329553889524,-0.04793671957325896
8,0.6063911732212786,-0.2148259968011761,-0.524417947124554,0.8199274392502849,0.3721273130091556,-0.15172750260311307,-0.1993053110676153,-0.4469752904465396,0.4265366368310455,0.6943320573438378,-0.9159454057672995,-0.21526135794030532,0.9014052629298379,0.5980392716646381,-0.12564530414787067,0.9471087465220813,-0.03882173705168679,0.6880106243170139,-0.4871852418649514,0.32917565982080355,0.19398215999389778,-0.6710155909285422,0.26120156950074036,0.8091442437474388,0.23586744073549215
9,-0.026176023626338196,0.2457217153710427,0.5889508636023189,0.5729394491271651,0.18972825954585404,-0.8544057727113401,0.6298103561881501,-0.5386028841023001,0.9687771427554457,-0.4989009469615293,0.8026799095901744,-0.06782566628441611,0.07596760842093087,-0.41565484877685477,0.37925847977473204,-0.19841390297805672,0.6846914382878224,0.7830011927024971,-0.36579979545956864,0.6565577862407987,-0.3366330439883465,0.397547771725802,0.8144473053193697,0.6795971552017326,0.0638442986381833
