,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0003233218,0.005614588,0.5014429,0
3,0.00072641764,0.012048135,0.98748326,0
4,0.0015498644,0.017855586,1.4630079,0
5,0.0026067365,0.022607766,1.9401797,0
6,0.0037250803,0.026242781,2.4238641,0
7,0.0048223026,0.028765958,2.9198086,0
8,0.0058971485,0.030253269,3.420917,0
9,0.0068669994,0.030851824,3.9295757,0
10,0.0077905357,0.030761903,4.4257407,0
11,0.00863541,0.030162307,4.906117,0
12,0.0011188809,0.022688707,5.4079366,0
13,0.003486943,0.02812615,5.4571495,0
14,0.0059999367,0.03149721,5.4200187,0
15,0.008303379,0.034288224,5.4460692,0
16,0.010455593,0.036008973,5.407302,0
17,0.012598948,0.037066475,5.3667564,0
18,0.014810806,0.037517026,5.331265,0
19,0.0169652,0.037655964,5.3041053,0
20,0.019354997,0.037600406,5.2571144,0
21,0.021106616,0.037011452,5.2548842,0
22,0.02312819,0.03642338,5.2439938,0
23,0.02511556,0.03576489,5.234042,0
24,0.026944604,0.03508957,5.2253265,0
25,0.028469706,0.03440573,5.218611,0
26,0.029414983,0.033929646,5.3010564,0
27,0.029731994,0.033093873,5.348151,0
28,0.02935941,0.032331374,5.3495626,0
29,0.028824478,0.032039866,5.350465,0
30,0.029520199,0.031864855,5.300716,0
31,0.031460058,0.032446023,5.337784,0
32,0.034086507,0.03493785,5.170676,0
33,0.041078977,0.035046883,4.337672,0
34,0.045318555,0.025374126,3.9663649,0
35,0.050191782,0.015870072,3.8976984,0
36,0.055272926,0.009018108,3.927886,0
37,0.06142395,0.0061507337,4.0377226,0
38,0.06953125,0.007473627,4.1819296,0
39,0.07988155,0.012723766,4.3775363,0
40,0.09235471,0.021234393,4.5536485,0
41,0.10626479,0.03257967,4.701518,0
42,0.12125828,0.04577952,4.6893415,0
43,0.1358644,0.059846625,4.504337,0
44,0.14905553,0.07457198,4.2071238,0
45,0.16156708,0.09001049,3.820477,0
46,0.17070493,0.10592122,3.3678799,0
47,0.17738503,0.12256348,2.8396983,0
48,0.18053123,0.14002658,2.2186985,0
49,0.18006647,0.15855375,1.4436793,0
50,0.17580754,0.16952074,0.65402365,0
51,0.16792914,0.17096114,0.016792297,0
52,0.1569763,0.16532806,-0.51070404,0
53,0.1457478,0.15524314,-1.0165939,0
54,0.13378774,0.14349468,-1.6120529,0
55,0.12252183,0.13078275,-2.2104416,0
56,0.11297975,0.119261704,-2.7076645,0
57,0.107983276,0.109173045,-3.2938461,0
58,0.105581366,0.10366453,-3.9785995,0
59,0.10360575,0.100950375,-4.6671677,0
60,0.09899464,0.098287515,-5.2695236,0
61,0.093483634,0.09706132,-5.7943954,0
62,0.082330614,0.10620244,-6.0806503,0
63,0.06604861,0.119381644,-6.2336655,0
64,0.04707453,0.1354389,-6.259117,0
65,0.028196448,0.15420662,-6.1801376,0
66,0.014679965,0.17552304,-5.951042,0
67,0.0074818134,0.19880712,-5.873863,0
