,x,z,y_rot,ind
0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0
2,0.0033287741,0.010206025,0.72178376,0
3,0.007935416,0.02313189,1.4102116,0
4,0.013085941,0.035814144,2.0783856,0
5,0.018363131,0.047288198,2.7168264,0
6,0.023286812,0.057321712,3.3105597,0
7,0.02751568,0.06449966,3.8868544,0
8,0.030902565,0.0665454,4.4636054,0
9,0.032301378,0.07040008,5.184671,0
10,0.03599948,0.060969077,6.509523,0
11,0.037518423,0.05227992,7.664106,0
12,0.035282616,0.046210017,8.671096,0
13,0.031706184,0.033290412,9.696314,0
14,0.024937678,0.025944827,10.484056,0
15,0.019145466,0.018513838,11.106828,0
16,0.01150248,0.013343798,11.587657,0
17,0.0037045646,0.008528577,12.0399065,0
18,-0.0060982555,0.0056357486,12.378074,0
19,-0.016505972,0.003227231,12.686078,0
20,-0.029131847,0.0036176648,12.933905,0
21,-0.04031013,0.00463841,13.197589,0
22,-0.049343396,0.0077565247,13.432174,0
23,-0.05520749,0.014144266,13.597351,0
24,-0.05900317,0.02532234,13.706839,0
25,-0.06253658,0.041931175,13.732499,0
26,-0.06589727,0.06370927,13.742482,0
27,-0.069594376,0.089947395,13.767674,0
28,-0.074714206,0.12190013,13.624812,0
29,-0.08166989,0.15679464,13.39478,0
30,-0.089122616,0.19394289,13.002058,0
31,-0.095586896,0.23201138,12.587999,0
32,-0.104560405,0.27186313,11.993855,0
33,-0.115866184,0.31431118,11.223224,0
34,-0.12620512,0.35534382,10.550557,0
35,-0.13430253,0.39106244,9.988238,0
36,-0.14180955,0.41876686,9.480254,0
37,-0.14896671,0.44251004,8.8176,0
38,-0.15479906,0.46228352,7.8120384,0
39,-0.15720727,0.4761383,6.975595,0
40,-0.16256703,0.4823311,5.8760138,0
41,-0.16725068,0.48295194,4.712711,0
42,-0.17068234,0.48428473,3.682428,0
43,-0.16971941,0.4867187,2.7466838,0
44,-0.16955267,0.49079058,1.4559795,0
45,-0.16673371,0.49320045,0.15181184,0
46,-0.15949768,0.49980396,-1.6454294,0
47,-0.15053578,0.52382106,-3.3298776,0
48,-0.13841757,0.5399013,-4.8038464,0
49,-0.12429151,0.54880667,-6.348585,0
50,-0.11372945,0.55138195,-7.3874645,0
51,-0.109021656,0.5479828,-8.334913,0
52,-0.107544586,0.54309464,-9.085646,0
53,-0.113607965,0.535941,-9.656141,0
54,-0.12419025,0.53110147,-10.285322,0
55,-0.13804843,0.523263,-10.593885,0
56,-0.15528688,0.515554,-10.68968,0
57,-0.17055489,0.5121214,-11.22505,0
58,-0.17911968,0.5154448,-11.885756,0
59,-0.18837798,0.5190097,-12.428877,0
60,-0.19650586,0.519252,-13.006941,0
61,-0.20443861,0.5202783,-13.419386,0
62,-0.2197407,0.52470034,-13.924208,0
63,-0.2406202,0.5328741,-14.4759655,0
64,-0.26827112,0.5442877,-15.106001,0
65,-0.30094373,0.5586999,-15.813124,0
66,-0.33910447,0.5733205,-16.423994,0
