Format Version,1.23,Take Name,1_linje1_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-04-05 02.46.07.546 P.M.,Capture Start Frame,11283699,Total Frames in Take,1784,Total Exported Frames,1784,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2,Qutee_2
,ID,"7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C","7F61FF91F33811EE8C9DA3D1AAC458C"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
0,0.000000,0.635233,1.438105,-0.620359,28.063158,12.148264,-33.405212
1,0.010000,0.633860,1.432726,-0.640293,28.063917,12.147227,-33.408119
2,0.020000,0.597740,1.430224,-0.653395,28.059780,12.146532,-33.411201
3,0.030000,0.637697,1.402461,-0.667167,28.061575,12.144468,-33.404888
4,0.040000,0.665396,1.437712,-0.588980,28.059381,12.141229,-33.405025
5,0.050000,0.660051,1.428759,-0.587234,28.062883,12.146271,-33.405174
6,0.060000,0.623680,1.454846,-0.603286,28.058460,12.144958,-33.406971
7,0.070000,0.672398,1.428110,-0.668849,28.066811,12.143382,-33.402897
8,0.080000,0.618008,1.447745,-0.601288,28.058449,12.143620,-33.409698
9,0.090000,0.631591,1.438687,-0.617830,28.064541,12.145215,-33.407162
10,0.100000,0.625870,1.456721,-0.621199,28.060944,12.143950,-33.407230
11,0.110000,0.647567,1.408148,-0.634299,28.063345,12.146995,-33.404221
12,0.120000,0.609108,1.413259,-0.628340,28.060637,12.150306,-33.409256
13,0.130000,0.694071,1.452531,-0.646836,28.066576,12.150992,-33.402336
14,0.140000,0.618826,1.447336,-0.583975,28.063265,12.143862,-33.408531
15,0.150000,0.605737,1.427643,-0.656314,28.063202,12.149279,-33.406948
16,0.160000,0.597840,1.431736,-0.627295,28.061003,12.144518,-33.412254
17,0.170000,0.629422,1.438962,-0.605218,28.059330,12.142987,-33.408218
18,0.180000,0.671301,1.436067,-0.583999,28.062899,12.143045,-33.401711
19,0.190000,0.538102,1.419970,-0.592232,28.063112,12.136986,-33.414627
20,0.200000,0.634334,1.455851,-0.581863,28.061283,12.140764,-33.409805
21,0.210000,0.672832,1.431938,-0.591419,28.065868,12.143966,-33.405270
22,0.220000,0.616055,1.464529,-0.595078,28.061422,12.142212,-33.409374
23,0.230000,0.635431,1.444173,-0.621534,28.060173,12.140203,-33.407547
24,0.240000,0.620596,1.422945,-0.620999,28.062508,12.147755,-33.408001
25,0.250000,0.647357,1.444061,-0.574974,28.063250,12.146487,-33.405640
26,0.260000,0.598735,1.435913,-0.665083,28.061516,12.141132,-33.410534
