,0
0,28
1,61
2,83
3,124
4,125
5,144
6,223
7,224
8,258
9,377
10,399
11,410
12,413
13,418
14,421
15,425
16,448
17,450
18,460
19,481
20,482
21,510
22,524
23,569
24,570
25,573
26,574
27,592
28,599
29,600
30,608
31,610
32,611
33,613
34,637
35,643
36,664
37,680
38,686
39,687
40,691
41,693
42,696
43,697
44,705
45,706
46,707
47,709
48,710
49,714
50,720
51,727
52,729
53,731
54,744
55,747
56,752
57,755
58,756
59,759
60,765
61,767
62,769
63,776
64,779
65,780
66,790
67,797
68,800
69,806
70,807
71,812
72,814
73,815
74,823
75,825
76,829
77,832
78,838
79,843
80,847
81,851
82,856
83,861
84,862
85,864
86,868
87,869
88,871
89,875
90,877
91,878
92,884
93,885
94,891
95,895
96,897
97,902
98,904
99,905
100,906
101,907
102,911
103,914
104,915
105,922
106,926
107,927
108,933
109,936
110,939
111,942
112,950
113,952
114,958
115,959
116,960
117,962
118,965
119,967
120,972
121,976
122,977
123,978
124,980
125,981
126,985
127,986
128,987
129,992
130,998
131,1001
132,1002
133,1004
134,1005
135,1010
136,1014
137,1015
138,1016
139,1017
140,1018
141,1020
142,1022
143,1024
144,1026
145,1030
146,1032
147,1033
148,1034
149,1036
150,1039
151,1041
152,1042
153,1049
154,1054
155,1056
156,1057
157,1058
158,1059
159,1060
160,1067
161,1068
162,1070
163,1071
164,1072
165,1073
166,1075
167,1080
168,1081
169,1083
170,1086
171,1087
172,1089
173,1092
174,1093
175,1094
176,1096
177,1098
178,1099
179,1103
180,1106
181,1108
182,1110
183,1112
184,1114
185,1115
186,1118
187,1121
188,1122
189,1123
190,1124
191,1125
192,1128
193,1130
194,1132
195,1133
196,1136
197,1137
198,1138
199,1139
200,1143
201,1144
202,1145
203,1151
204,1157
205,1158
206,1161
207,1168
208,1171
209,1172
210,1173
211,1176
212,1183
213,1184
214,1186
215,1188
216,1191
217,1192
218,1193
219,1194
220,1195
221,1196
222,1197
223,1198
224,1199
225,1200
226,1202
227,1206
228,1207
229,1208
230,1211
231,1213
232,1215
233,1216
234,1217
235,1218
236,1220
237,1221
238,1222
239,1223
240,1226
241,1227
242,1228
243,1230
244,1232
245,1234
246,1237
247,1238
248,1240
249,1243
250,1247
251,1248
252,1252
253,1253
254,1254
255,1256
256,1257
257,1259
258,1260
259,1262
260,1263
261,1264
262,1265
263,1266
264,1267
265,1270
266,1271
267,1273
268,1274
269,1276
270,1277
271,1278
272,1279
273,1280
274,1281
275,1283
276,1284
277,1285
278,1286
279,1287
280,1290
281,1291
282,1292
283,1293
284,1294
285,1295
286,1296
287,1297
288,1298
289,1299
290,1301
291,1302
292,1303
293,1304
294,1306
295,1309
296,1310
297,1311
298,1312
299,1315
300,1316
301,1317
302,1319
303,1322
304,1323
305,1324
306,1325
307,1326
308,1327
309,1328
310,1329
311,1330
312,1331
313,1332
314,1333
315,1335
316,1336
317,1337
318,1338
319,1339
320,1340
321,1341
322,1343
323,1344
324,1345
325,1346
326,1347
327,1348
328,1350
329,1351
330,1352
331,1353
332,1354
333,1355
334,1356
335,1357
336,1358
337,1359
338,1360
339,1361
340,1362
341,1363
342,1364
343,1365
344,1366
345,1367
346,1368
347,1369
348,1371
349,1372
350,1373
351,1374
352,1375
353,1376
354,1377
355,1378
356,1379
357,1380
358,1381
359,1382
360,1383
361,1384
362,1385
363,1386
364,1387
365,1388
366,1389
367,1390
368,1391
369,1392
370,1393
371,1394
372,1395
373,1396
374,1397
375,1398
376,1399
377,1400
378,1401
379,1402
380,1403
381,1404
382,1405
383,1406
384,1407
385,1408
386,1409
387,1410
